Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
ELECTRO AÇO ALTONA S/A,EALT3,15.21,14.08,10.8,37093.0,FASE OPERACIONAL
ELECTRO AÇO ALTONA S/A,EALT4,7.1,7.71,10.8,491398.0,FASE OPERACIONAL
ECORODOVIAS,ECOR3,12.82,8.24,42.6,53269600.0,FASE OPERACIONAL
CEEE,EEEL3,520.0,10.48,35.9,3707.0,FASE OPERACIONAL
CEEE,EEEL4,600.0,12.11,35.9,0.0,FASE OPERACIONAL
ENGIE BRASIL,EGIE3,40.28,8.49,42.8,63609600.0,FASE OPERACIONAL
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR3,33.05,8.45,16.3,1324.0,FASE OPERACIONAL
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR4,26.0,7.29,16.3,73741.0,FASE OPERACIONAL
ELETROBRÁS,ELET3,44.83,28.15,11.7,264137000.0,FASE OPERACIONAL
ELETROBRÁS,ELET5,64.0,36.66,11.7,15045.0,FASE OPERACIONAL
ELETROBRÁS,ELET6,44.56,28.03,11.7,116536000.0,FASE OPERACIONAL
ELETROMIDIA,ELMD3,19.75,-30.79,-39.6,3929250.0,FASE OPERACIONAL
EMAE,EMAE4,89.0,19.05,34.6,485603.0,FASE OPERACIONAL
EMBRAER,EMBR3,17.98,55.35,2.0,177289000.0,FASE OPERACIONAL
ENAUTA PART,ENAT3,15.35,14.44,25.2,27229700.0,FASE OPERACIONAL
EDP ENERGIAS DO BRASIL S/A,ENBR3,18.7,5.7,20.8,65029900.0,FASE OPERACIONAL
ENEVA,ENEV3,18.24,28.57,30.5,111909000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
ENERGISA,ENGI11,47.53,9.9,15.4,75025200.0,FASE OPERACIONAL
ENERGISA,ENGI3,17.83,14.58,15.4,305474.0,FASE OPERACIONAL
ENERGISA,ENGI4,7.37,8.7,15.4,358938.0,FASE OPERACIONAL
ENJOEI,ENJU3,10.57,,,23083600.0,FASE OPERACIONAL
ENERGISA MT,ENMT3,60.24,13.46,22.2,64567.0,FASE OPERACIONAL
ENERGISA MT,ENMT4,59.97,13.41,22.2,35142.0,FASE OPERACIONAL
EQTL PARA,EQPA3,4.77,8.34,23.7,264802.0,FASE OPERACIONAL
EQTL PARA,EQPA5,5.56,9.54,23.7,9983.0,FASE OPERACIONAL
EQTL PARA,EQPA6,10.68,17.32,23.7,0.0,FASE OPERACIONAL
EQTL PARAC,EQPA7,5.38,9.27,23.7,8556.0,FASE OPERACIONAL
EQUATORIAL ENERGIA S.A.,EQTL3,25.05,7.45,26.8,168681000.0,FASE OPERACIONAL
ESPACOLASER,ESPA3,18.97,53.61,16.5,21823000.0,FASE OPERACIONAL
ESTRELA,ESTR4,36.01,6.04,9.4,19999.0,FASE OPERACIONAL
ETERNIT,ETER3,32.0,8.63,20.8,89001400.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
EUCATEX,EUCA3,21.97,8.3,15.2,282776.0,FASE OPERACIONAL
EUCATEX,EUCA4,11.03,4.88,15.2,4464730.0,FASE OPERACIONAL
Even,EVEN3,10.82,3.97,16.3,15238100.0,FASE OPERACIONAL
EZTec,EZTC3,32.7,29.63,24.3,77732900.0,FASE OPERACIONAL
FERBASA,FESA3,53.39,12.27,22.5,64815.0,FASE OPERACIONAL
FERBASA,FESA4,40.38,9.42,22.5,19195300.0,FASE OPERACIONAL
Fer Heringer,FHER3,30.9,6.85,9.6,38660200.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
FLEURY,FLRY3,26.82,17.55,18.3,50727400.0,FASE OPERACIONAL
FRAS-LE S.A.,FRAS3,11.95,12.52,12.7,2940330.0,FASE OPERACIONAL
Metalfrio,FRIO3,70.99,22.54,3.3,24212.0,FASE OPERACIONAL
POMIFRUTAS,FRTA3,8.06,-1219.65,-0.5,450311.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,36.61,3.72,92.7,4556.0,FASE OPERACIONAL
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,36.9,3.74,92.7,34807.0,FASE OPERACIONAL
GAFISA,GFSA3,4.53,29.66,6.8,22077200.0,FASE OPERACIONAL
GERDAU S.A.,GGBR3,28.67,8.29,14.2,4946030.0,FASE OPERACIONAL
GERDAU S.A.,GGBR4,34.12,9.59,14.2,491190000.0,FASE OPERACIONAL
GRUPO MATEUS,GMAT3,8.2,18.98,6.9,35238500.0,FASE OPERACIONAL
INTERMEDICA,GNDI3,88.5,45.23,11.0,317824000.0,FASE OPERACIONAL
METALÚRGICA GERDAU,GOAU3,14.62,3.47,14.2,1301450.0,FASE OPERACIONAL
METALÚRGICA GERDAU,GOAU4,15.35,3.58,14.2,151060000.0,FASE OPERACIONAL
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,26.45,-11.29,-34.9,167065000.0,FASE OPERACIONAL
CELGPAR,GPAR3,48.51,,,5740.0,FASE OPERACIONAL
GPC PARTICIPACOES SA,GPCP3,46.49,16.1,8.7,9441890.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
GRENDENE SA,GRND3,10.22,17.5,21.3,19899800.0,FASE OPERACIONAL
Generalshopp,GSHP3,42.84,169.69,11.9,65576.0,FASE OPERACIONAL
GUARARAPES CONFECÇÕES,GUAR3,20.15,-41.72,-4.6,17279600.0,FASE OPERACIONAL
HAGA,HAGA3,3.62,12.03,9.4,100408.0,FASE OPERACIONAL
HAGA,HAGA4,3.0,9.94,9.4,816750.0,FASE OPERACIONAL
HAPVIDA,HAPV3,16.0,51.02,13.6,164059000.0,FASE OPERACIONAL
Helbor,HBOR3,9.13,110.65,2.0,18060100.0,FASE OPERACIONAL
HBR REALTY,HBRE3,16.3,27.2,92.4,2519860.0,FASE OPERACIONAL
HIDROVIAS,HBSA3,6.56,44.17,13.3,37932400.0,FASE OPERACIONAL
CIA HABITASUL,HBTS5,32.9,5.33,70.4,32669.0,FASE OPERACIONAL
HERCULES S/A,HETA4,9.91,-14983.4,-1.4,72758.0,FASE OPERACIONAL
CIA HERING,HGTX3,32.59,184.03,2.5,129261000.0,FASE OPERACIONAL
HOTEIS OTHON S.A.,HOOT4,2.74,-0.91,-259.5,41778.0,FASE OPERACIONAL
HYPERA,HYPE3,36.82,23.31,27.3,103864000.0,FASE OPERACIONAL
GRADIENTE,IGBR3,13.04,,,873376.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
IGUATEMI,IGTA3,43.11,30.02,45.9,93497800.0,FASE OPERACIONAL
INEPAR S/A,INEP3,58.96,-4.17,,1681350.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
INEPAR S/A,INEP4,61.19,-4.24,,2418010.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
INTELBRAS,INTB3,28.04,27.8,12.9,41810800.0,FASE OPERACIONAL
JALLESMACHAD,JALL3,9.0,,,5814720.0,FASE OPERACIONAL
J B DUARTE,JBDU3,5.19,-100.75,,799216.0,FASE OPERACIONAL
J B DUARTE,JBDU4,4.11,-83.65,,1109890.0,FASE OPERACIONAL
JBS,JBSS3,30.84,6.05,7.7,425872000.0,FASE OPERACIONAL
JHSF Part,JHSF3,7.72,7.0,59.5,41172100.0,FASE OPERACIONAL
JOSAPAR S/A,JOPA3,31.2,6.54,7.1,10115.0,FASE OPERACIONAL
JOSAPAR S/A,JOPA4,74.88,10.48,7.1,726.0,FASE OPERACIONAL
JEREISSATI PARTICIPACOES,JPSA3,29.2,15.35,42.7,8863740.0,FASE OPERACIONAL
JULIO SIMOES,JSLG3,11.25,27.03,13.9,4324120.0,FASE OPERACIONAL
KEPLER WEBER SA,KEPL3,54.61,14.25,11.0,11084500.0,FASE OPERACIONAL
KLABIN,KLBN11,25.71,17.37,22.7,186035000.0,FASE OPERACIONAL
KLABIN,KLBN3,5.66,18.37,22.7,1681810.0,FASE OPERACIONAL
KLABIN,KLBN4,5.04,17.17,22.7,8578120.0,FASE OPERACIONAL
LOJAS AMERICANAS S.A.,LAME3,20.14,25.94,6.8,77366800.0,FASE OPERACIONAL
LOJAS AMERICANAS S.A.,LAME4,21.4,27.48,6.8,258501000.0,FASE OPERACIONAL
LAVVI,LAVV3,8.42,8.27,30.4,13726500.0,FASE OPERACIONAL
LOCAMERICA,LCAM3,27.79,18.12,17.0,64685200.0,FASE OPERACIONAL
MAHLE METAL LEVE,LEVE3,30.1,8.46,16.8,18755300.0,FASE OPERACIONAL
LIGHT SA,LIGT3,16.21,6.31,13.5,38669600.0,FASE OPERACIONAL
LINX,LINX3,37.5,51.63,14.8,17530500.0,FASE OPERACIONAL
LIGHTPAR,LIPR3,70.67,-129.8,,40419.0,FASE OPERACIONAL
QUERO-QUERO,LJQQ3,22.11,21.46,11.2,31545600.0,FASE OPERACIONAL
LE LIS BLANC DEUX,LLIS3,3.96,-5.68,-58.4,2675390.0,FASE OPERACIONAL
LOG COM PROP,LOGG3,31.72,34.48,75.6,10363600.0,FASE OPERACIONAL
Log-In,LOGN3,19.87,20.86,12.3,17556400.0,FASE OPERACIONAL
LOPES BRASIL,LPSB3,4.16,10.02,25.5,4466330.0,FASE OPERACIONAL
RENNER,LREN3,47.87,70.65,8.6,444046000.0,FASE OPERACIONAL
LUPATECH,LUPA3,8.06,-14.66,-38.7,29497000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
TREVISA INVESTIMENTOS SA,LUXM4,74.5,29.19,12.6,41959.0,FASE OPERACIONAL
LOCAWEB,LWSA3,24.71,293.64,7.6,218968000.0,FASE OPERACIONAL
CIA MARCOPOLO,MAPT3,37.0,-255.66,,361.0,FASE OPERACIONAL
CIA MARCOPOLO,MAPT4,40.0,-276.39,,2275.0,FASE OPERACIONAL
MOBLY,MBLY3,17.4,-39.73,-5.1,3736000.0,FASE OPERACIONAL
M.DIASBRANCO,MDIA3,29.69,33.59,4.4,40116000.0,FASE OPERACIONAL
MOURA DUBEUX,MDNE3,8.53,10.96,11.2,2793200.0,FASE OPERACIONAL
IMC S/A,MEAL3,4.1,-6.63,-18.5,17252300.0,FASE OPERACIONAL
MELNICK,MELK3,6.4,10.84,11.0,3955640.0,FASE OPERACIONAL
MANGELS,MGEL4,21.0,13.46,9.9,306317.0,FASE OPERACIONAL
MAGAZ LUIZA,MGLU3,20.35,150.39,2.7,486267000.0,FASE OPERACIONAL
MILLS,MILS3,8.1,57.01,6.2,18052000.0,FASE OPERACIONAL
MMX MINER,MMXM3,14.0,18.64,,5803770.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
MUNDIAL S/A,MNDL3,49.49,6.02,10.2,123952.0,FASE OPERACIONAL
MINUPAR,MNPR3,15.35,2.12,19.8,870960.0,FASE OPERACIONAL
MONTEIRO ARANHA,MOAR3,301.0,-88.61,-35.7,40445.0,FASE OPERACIONAL
MOSAICO SA,MOSI3,19.76,37.8,21.6,27254700.0,FASE OPERACIONAL
MOVIDA,MOVI3,19.26,20.5,14.9,39522300.0,FASE OPERACIONAL
Marfrig,MRFG3,18.48,3.67,12.1,180668000.0,FASE OPERACIONAL
MRV,MRVE3,17.77,15.41,11.8,69821900.0,FASE OPERACIONAL
MELHORAMENTOS,MSPA3,48.0,-8.41,-39.4,0.0,FASE OPERACIONAL
IGUAÇU,MTIG4,55.01,-6.14,-14.0,12637.0,FASE OPERACIONAL
MITRE REALTY,MTRE3,12.52,15.41,9.6,12001100.0,FASE OPERACIONAL
METISA,MTSA4,43.0,6.79,12.2,212330.0,FASE OPERACIONAL
Multiplan,MULT3,25.96,37.59,45.6,127488000.0,FASE OPERACIONAL
WETZEL S.A.,MWET3,44.44,-20.44,-4.2,22340.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
WETZEL S.A.,MWET4,13.77,-10.96,-4.2,329830.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
IOCHPE-MAXION,MYPK3,16.68,37.75,1.8,31389100.0,FASE OPERACIONAL
NEOENERGIA,NEOE3,18.54,7.87,18.4,40824900.0,FASE OPERACIONAL
NEOGRID,NGRD3,6.35,34.54,16.8,20517200.0,FASE OPERACIONAL
NORDON INDS METALURGICAS SA,NORD3,20.9,-190.29,-56.7,98046.0,PARALISADA
GRUPO NATURA,NTCO3,53.58,33.05,6.3,296417000.0,FASE OPERACIONAL
NUTRIPLANT,NUTR3,240.0,9.38,4.8,58531.0,FASE OPERACIONAL
ODONTOPREV,ODPV3,13.25,9.91,35.4,14655400.0,FASE OPERACIONAL
OUROFINO S/A,OFSA3,37.7,15.95,17.4,1531870.0,FASE OPERACIONAL
OI,OIBR3,1.59,-10.38,-49.4,141349000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
OI,OIBR4,2.3,-11.64,-49.4,5768870.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
OMEGA GER,OMGE3,39.62,29.78,33.9,27294300.0,FASE OPERACIONAL
OCEANPACT,OPCT3,8.37,101.0,2.6,10503700.0,FASE OPERACIONAL
ORIZON,ORVR3,26.9,38.04,13.0,7284190.0,FASE OPERACIONAL
OSX BRASIL,OSXB3,10.0,-121.68,-299.0,469116.0,FASE OPERACIONAL
IHPARDINI,PARD3,21.55,10.42,17.0,7223150.0,FASE OPERACIONAL
PANATLANTICA,PATI3,90.0,6.32,15.2,28607.0,FASE OPERACIONAL
PANATLANTICA,PATI4,120.0,8.37,15.2,13276.0,FASE OPERACIONAL
PÃO DE AÇÚCAR,PCAR3,40.52,3.84,9.3,206154000.0,FASE OPERACIONAL
PDG REALT,PDGR3,6.81,-37.69,-12.6,1092000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
PADTEC,PDTC3,8.13,46.59,8.4,3053130.0,FASE OPERACIONAL
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB3,69.1,-17.46,-37.4,24125.0,FASE OPERACIONAL
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB4,70.0,-17.78,-37.4,10250.0,FASE OPERACIONAL
PETROBRAS,PETR3,27.23,6.44,37.8,493953000.0,FASE OPERACIONAL
PETROBRAS,PETR4,27.29,6.45,37.8,1781140000.0,FASE OPERACIONAL
PETZ,PETZ3,23.2,65.31,8.8,85721300.0,FASE OPERACIONAL
PROFARMA,PFRM3,6.5,5.85,3.6,3022590.0,FASE OPERACIONAL
PAGUE MENOS,PGMN3,11.72,15.85,5.0,11815500.0,FASE OPERACIONAL
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,15.48,-4.57,-17.7,319060.0,FASE OPERACIONAL
PLANOEPLANO,PLPL3,6.6,4.75,29.9,6149160.0,FASE OPERACIONAL
PARANAPANEMA S.A.,PMAM3,16.7,-90.8,-0.9,16550700.0,FASE OPERACIONAL
PANVEL FARMÁCIAS,PNVL3,20.8,46.07,2.6,17393100.0,FASE OPERACIONAL
PANVEL FARMÁCIAS,PNVL4,20.56,45.6,2.6,303863.0,FASE OPERACIONAL
MARCOPOLO,POMO3,2.55,21.97,4.5,582711.0,FASE OPERACIONAL
MARCOPOLO,POMO4,2.72,22.99,4.5,13326900.0,FASE OPERACIONAL
POSITIVO INF,POSI3,13.89,20.6,4.4,130001000.0,FASE OPERACIONAL
FOCUS,POWE3,14.75,15.22,3.7,2544220.0,FASE OPERACIONAL
PETRORIO,PRIO3,19.66,24.64,29.1,351190000.0,FASE OPERACIONAL
PRINER,PRNR3,8.39,-42.05,-2.9,2758480.0,FASE OPERACIONAL
PORTOBELLO S/A,PTBL3,14.39,16.84,10.8,54321600.0,FASE OPERACIONAL
PETTENATI,PTNT3,14.16,18.06,7.4,686193.0,FASE OPERACIONAL
PETTENATI,PTNT4,5.76,8.82,7.4,184157.0,FASE OPERACIONAL
QUALICORP,QUAL3,28.98,10.37,41.1,80915000.0,FASE OPERACIONAL
RUMO S.A.,RAIL3,21.35,26.01,27.1,167726000.0,FASE OPERACIONAL
CELULOSE IRANI,RANI3,8.71,11.43,18.7,22436900.0,FASE OPERACIONAL
