Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
BIOMM SA,BIOM3,16.35,-21.81,-87.4,360520.0,FASE PRÉ-OPERACIONAL
BK BRASIL,BKBR3,10.56,-7.05,-20.6,26613000.0,FASE OPERACIONAL
BLAU,BLAU3,43.4,18.42,35.1,12238400.0,FASE OPERACIONAL
MONARK,BMKS3,248.2,15.35,-9.1,21398.0,FASE OPERACIONAL
BEMOBI TECH,BMOB3,23.5,14.41,34.1,24225900.0,FASE OPERACIONAL
BOA VISTA,BOAS3,9.97,37.15,17.6,13433200.0,FASE OPERACIONAL
BOMBRIL SA,BOBR4,2.34,12.28,6.5,453723.0,FASE OPERACIONAL
BRADESPAR S/A,BRAP3,60.42,-970.02,,3317960.0,FASE OPERACIONAL
BRADESPAR S/A,BRAP4,69.54,-1125.63,,190193000.0,FASE OPERACIONAL
PETROBRAS BR,BRDT3,25.57,14.16,2.9,200348000.0,FASE OPERACIONAL
BRF Foods,BRFS3,25.89,12.49,7.0,261168000.0,FASE OPERACIONAL
BRASKEM,BRKM3,52.0,5.11,19.2,1684180.0,FASE OPERACIONAL
BRASKEM,BRKM5,51.79,5.09,19.2,228027000.0,FASE OPERACIONAL
BRASKEM,BRKM6,43.0,4.56,19.2,9814.0,FASE OPERACIONAL
BR MALLS PARTICIPAÇÔES S/A,BRML3,11.0,25.76,53.8,164161000.0,FASE OPERACIONAL
BR PROPERTIES,BRPR3,9.62,29.47,69.4,13878300.0,FASE OPERACIONAL
B2W - COMPANHIA GLOBAL DO VAREJO,BTOW3,59.59,93.26,2.9,240968000.0,FASE OPERACIONAL
APABA,BTTL3,19.15,9.46,5.7,317840.0,FASE OPERACIONAL
PENALTY,CAMB3,5.4,46.4,4.3,571885.0,FASE OPERACIONAL
CAMIL,CAML3,9.94,8.23,8.0,15400400.0,FASE OPERACIONAL
CSU CARDSYST,CARD3,24.5,14.64,15.8,9806880.0,FASE OPERACIONAL
MELIUZ,CASH3,39.24,198.67,16.4,103603000.0,FASE OPERACIONAL
AMPLA ENERG,CBEE3,23.74,37.07,3.4,135234.0,FASE OPERACIONAL
CYRELA COMMERCIAL PROPERTIES SA EMP PART,CCPR3,12.33,12.45,49.8,5635770.0,FASE OPERACIONAL
COMPANHIA DE CONCESSÕES RODOVIÁRIAS,CCRO3,13.98,14.15,26.9,170860000.0,FASE OPERACIONAL
CEA MODAS,CEAB3,13.85,-11.92,-9.6,29518200.0,FASE OPERACIONAL
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR3,193.8,2.67,-29.5,803791.0,FASE OPERACIONAL
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR5,203.9,4.14,-29.5,77104.0,FASE OPERACIONAL
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR6,199.0,3.42,-29.5,292107.0,FASE OPERACIONAL
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO3,10.11,7.96,5.8,34868.0,FASE OPERACIONAL
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO4,6.14,6.92,5.8,258636.0,FASE OPERACIONAL
COELBA,CEEB3,40.0,9.14,17.3,68865.0,FASE OPERACIONAL
CEEE-D,CEED3,60.7,-5.35,-8.1,30056.0,FASE OPERACIONAL
CEEE-D,CEED4,54.45,-5.14,-8.1,3455.0,FASE OPERACIONAL
CEG,CEGR3,60.0,27.3,19.3,10651.0,FASE OPERACIONAL
CELPE,CEPE5,27.9,9.17,10.8,37601.0,FASE OPERACIONAL
CELPE,CEPE6,28.5,9.23,10.8,6897.0,FASE OPERACIONAL
CESP CIA ENERGETICA SAO PAULO,CESP3,28.42,18.07,28.3,350568.0,FASE OPERACIONAL
CESP CIA ENERGETICA SAO PAULO,CESP5,34.9,21.79,28.3,31761.0,FASE OPERACIONAL
CESP CIA ENERGETICA SAO PAULO,CESP6,25.0,16.1,28.3,56244200.0,FASE OPERACIONAL
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS,CGAS3,150.0,13.38,22.3,15567.0,FASE OPERACIONAL
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁSS,CGAS5,160.7,14.15,22.3,291491.0,FASE OPERACIONAL
GRAZZIOTIN,CGRA3,33.7,10.55,10.9,38327.0,FASE OPERACIONAL
GRAZZIOTIN,CGRA4,32.95,10.25,10.9,523874.0,FASE OPERACIONAL
CIELO,CIEL3,4.24,21.47,11.6,110704000.0,FASE OPERACIONAL
CELESC,CLSC3,70.02,5.18,7.7,19200.0,FASE OPERACIONAL
CELESC,CLSC4,67.04,5.02,7.7,416117.0,FASE OPERACIONAL
CEMIG,CMIG3,16.42,7.46,18.8,9514930.0,FASE OPERACIONAL
CEMIG,CMIG4,13.75,6.54,18.8,125336000.0,FASE OPERACIONAL
CSNMINERACAO,CMIN3,9.22,4.94,55.0,116013000.0,FASE OPERACIONAL
CIA ENERG CEARA - COELCE,COCE3,70.0,22.6,6.0,3665.0,FASE OPERACIONAL
CIA ENERG CEARA - COELCE,COCE5,56.41,19.66,6.0,1075530.0,FASE OPERACIONAL
COGNA,COGN3,4.29,-26.13,-11.4,177481000.0,FASE OPERACIONAL
CPFL ENERGIA S.A.,CPFE3,29.4,8.79,17.1,67252000.0,FASE OPERACIONAL
COPEL,CPLE3,5.65,5.03,22.6,11460800.0,FASE OPERACIONAL
COPEL,CPLE6,6.32,5.45,22.6,75154100.0,FASE OPERACIONAL
CR2,CRDE3,23.98,-4.25,-457.5,14975.0,FASE OPERACIONAL
CARREFOUR BR,CRFB3,21.65,10.27,6.8,88989700.0,FASE OPERACIONAL
CRISTAL,CRPG3,62.03,7.75,22.6,2796.0,FASE OPERACIONAL
CRISTAL,CRPG5,71.49,9.24,22.6,900862.0,FASE OPERACIONAL
CRISTAL,CRPG6,67.95,8.68,22.6,267932.0,FASE OPERACIONAL
COSAN SA INDUSTRIA E COMERCIO,CSAN3,21.91,36.16,13.7,178533000.0,FASE OPERACIONAL
CRUZEIRO EDU,CSED3,13.5,25.43,11.4,5610020.0,FASE OPERACIONAL
COPASA MG,CSMG3,17.27,6.89,24.7,36917100.0,FASE OPERACIONAL
CSN,CSNA3,44.96,6.12,34.9,567910000.0,FASE OPERACIONAL
COSERN,CSRN3,16.91,8.84,17.1,50151.0,FASE OPERACIONAL
COSERN,CSRN5,16.6,8.74,17.1,13884.0,FASE OPERACIONAL
COSERN,CSRN6,16.2,8.6,17.1,14321.0,FASE OPERACIONAL
KARSTEN,CTKA3,30.39,25.69,6.7,24808.0,FASE OPERACIONAL
KARSTEN,CTKA4,27.73,25.08,6.7,121589.0,FASE OPERACIONAL
COTEMINAS,CTNM3,11.12,11.13,7.0,5937.0,FASE OPERACIONAL
COTEMINAS,CTNM4,6.19,10.12,7.0,205598.0,FASE OPERACIONAL
SANTANENSE,CTSA3,2.51,37.15,2.7,116652.0,FASE OPERACIONAL
SANTANENSE,CTSA4,2.05,33.4,2.7,85746.0,FASE OPERACIONAL
CURY S/A,CURY3,9.44,9.62,21.5,11789200.0,FASE OPERACIONAL
CVC BRASIL,CVCB3,24.35,-8.46,-160.0,142307000.0,FASE OPERACIONAL
CYRELA BRAZIL REALTY,CYRE3,23.26,16.39,15.1,136821000.0,FASE OPERACIONAL
DIAGNOSTICOS DA AMERICA SA,DASA3,57.7,240.75,1.9,20746000.0,FASE OPERACIONAL
Direcional Engenharia,DIRR3,13.16,7.41,17.6,18773700.0,FASE OPERACIONAL
DOMMO,DMMO3,0.88,-7.61,-12.1,8057500.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
D1000VFARMA,DMVF3,9.22,5.79,7.5,2506810.0,FASE OPERACIONAL
DOHLER,DOHL3,29.1,34.69,10.8,10836.0,FASE OPERACIONAL
DOHLER,DOHL4,6.17,6.72,10.8,175107.0,FASE OPERACIONAL
DTCOM,DTCY3,9.63,-78.0,-11.1,88926.0,FASE OPERACIONAL
DURATEX,DTEX3,20.61,16.05,15.5,49523400.0,FASE OPERACIONAL
ELECTRO AÇO ALTONA S/A,EALT3,15.24,14.11,10.8,37400.0,FASE OPERACIONAL
ELECTRO AÇO ALTONA S/A,EALT4,6.7,7.39,10.8,476755.0,FASE OPERACIONAL
ECORODOVIAS,ECOR3,12.56,8.15,42.6,53116800.0,FASE OPERACIONAL
CEEE,EEEL3,520.0,10.49,35.9,3619.0,FASE OPERACIONAL
CEEE,EEEL4,600.0,12.11,35.9,0.0,FASE OPERACIONAL
ENGIE BRASIL,EGIE3,40.55,8.53,42.8,62093100.0,FASE OPERACIONAL
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR3,33.05,8.45,16.3,1292.0,FASE OPERACIONAL
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR4,25.99,7.29,16.3,65286.0,FASE OPERACIONAL
ELETROBRÁS,ELET3,43.01,27.34,11.7,254230000.0,FASE OPERACIONAL
ELETROBRÁS,ELET5,64.0,36.66,11.7,14687.0,FASE OPERACIONAL
ELETROBRÁS,ELET6,42.99,27.33,11.7,110459000.0,FASE OPERACIONAL
ELETROMIDIA,ELMD3,18.7,-29.13,-39.6,4426560.0,FASE OPERACIONAL
EMAE,EMAE4,90.0,19.28,34.6,466559.0,FASE OPERACIONAL
EMBRAER,EMBR3,17.87,55.17,2.0,181091000.0,FASE OPERACIONAL
ENAUTA PART,ENAT3,15.75,14.94,25.2,28251600.0,FASE OPERACIONAL
EDP ENERGIAS DO BRASIL S/A,ENBR3,18.98,5.76,20.8,65788500.0,FASE OPERACIONAL
ENEVA,ENEV3,17.15,27.18,30.5,108453000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
ENERGISA,ENGI11,47.13,9.86,15.4,73888900.0,FASE OPERACIONAL
ENERGISA,ENGI3,17.45,14.36,15.4,318377.0,FASE OPERACIONAL
ENERGISA,ENGI4,7.39,8.71,15.4,367322.0,FASE OPERACIONAL
ENJOEI,ENJU3,10.55,,,24492800.0,FASE OPERACIONAL
ENERGISA MT,ENMT3,58.5,13.15,22.2,71314.0,FASE OPERACIONAL
ENERGISA MT,ENMT4,58.5,13.15,22.2,32550.0,FASE OPERACIONAL
EQTL PARA,EQPA3,4.75,8.31,23.7,265186.0,FASE OPERACIONAL
EQTL PARA,EQPA5,5.56,9.54,23.7,9838.0,FASE OPERACIONAL
EQTL PARA,EQPA6,10.68,17.32,23.7,0.0,FASE OPERACIONAL
EQTL PARAC,EQPA7,5.38,9.27,23.7,8914.0,FASE OPERACIONAL
EQUATORIAL ENERGIA S.A.,EQTL3,25.48,7.54,26.8,180568000.0,FASE OPERACIONAL
ESPACOLASER,ESPA3,18.08,51.21,16.5,21868300.0,FASE OPERACIONAL
ESTRELA,ESTR4,36.01,6.04,9.4,27122.0,FASE OPERACIONAL
ETERNIT,ETER3,33.56,9.09,20.8,86322500.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
EUCATEX,EUCA3,22.99,8.61,15.2,304954.0,FASE OPERACIONAL
EUCATEX,EUCA4,10.68,4.77,15.2,4864700.0,FASE OPERACIONAL
Even,EVEN3,10.3,3.62,16.3,14547100.0,FASE OPERACIONAL
EZTec,EZTC3,30.81,27.63,24.3,77099000.0,FASE OPERACIONAL
FERBASA,FESA3,54.22,12.45,22.5,65487.0,FASE OPERACIONAL
FERBASA,FESA4,36.5,8.57,22.5,18650300.0,FASE OPERACIONAL
Fer Heringer,FHER3,24.55,5.46,9.6,31496000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
FLEURY,FLRY3,26.08,17.15,18.3,50629100.0,FASE OPERACIONAL
FRAS-LE S.A.,FRAS3,11.23,11.9,12.7,3061320.0,FASE OPERACIONAL
Metalfrio,FRIO3,70.99,22.54,3.3,23786.0,FASE OPERACIONAL
POMIFRUTAS,FRTA3,7.56,-1204.49,-0.5,434234.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,36.61,3.72,92.7,5841.0,FASE OPERACIONAL
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,37.4,3.78,92.7,34709.0,FASE OPERACIONAL
GAFISA,GFSA3,4.38,28.98,6.8,22085800.0,FASE OPERACIONAL
GERDAU S.A.,GGBR3,28.02,8.14,14.2,4777990.0,FASE OPERACIONAL
GERDAU S.A.,GGBR4,33.09,9.34,14.2,506294000.0,FASE OPERACIONAL
GRUPO MATEUS,GMAT3,8.1,18.74,6.9,37117400.0,FASE OPERACIONAL
INTERMEDICA,GNDI3,87.26,44.6,11.0,324791000.0,FASE OPERACIONAL
METALÚRGICA GERDAU,GOAU3,14.19,3.41,14.2,1223380.0,FASE OPERACIONAL
METALÚRGICA GERDAU,GOAU4,14.89,3.51,14.2,150763000.0,FASE OPERACIONAL
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,27.42,-11.49,-34.9,172924000.0,FASE OPERACIONAL
CELGPAR,GPAR3,55.0,,,4670.0,FASE OPERACIONAL
GPC PARTICIPACOES SA,GPCP3,35.61,12.56,8.7,7310930.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
GRENDENE SA,GRND3,9.6,16.21,21.3,18688600.0,FASE OPERACIONAL
Generalshopp,GSHP3,43.0,169.71,11.9,66556.0,FASE OPERACIONAL
GUARARAPES CONFECÇÕES,GUAR3,19.6,-40.69,-4.6,16644600.0,FASE OPERACIONAL
HAGA,HAGA3,3.59,11.93,9.4,134255.0,FASE OPERACIONAL
HAGA,HAGA4,3.05,10.11,9.4,990203.0,FASE OPERACIONAL
HAPVIDA,HAPV3,15.76,50.25,13.6,164986000.0,FASE OPERACIONAL
Helbor,HBOR3,8.78,108.25,2.0,17841600.0,FASE OPERACIONAL
HBR REALTY,HBRE3,16.0,26.77,92.4,2375600.0,FASE OPERACIONAL
HIDROVIAS,HBSA3,6.69,44.68,13.3,36485700.0,FASE OPERACIONAL
CIA HABITASUL,HBTS5,31.22,5.13,70.4,31413.0,FASE OPERACIONAL
HERCULES S/A,HETA4,9.91,-14983.4,-1.4,71377.0,FASE OPERACIONAL
CIA HERING,HGTX3,32.49,183.45,2.5,123917000.0,FASE OPERACIONAL
HOTEIS OTHON S.A.,HOOT4,2.76,-0.91,-259.5,39853.0,FASE OPERACIONAL
HYPERA,HYPE3,36.01,22.89,27.3,98048100.0,FASE OPERACIONAL
GRADIENTE,IGBR3,13.45,,,977355.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
IGUATEMI,IGTA3,43.99,30.51,45.9,91902600.0,FASE OPERACIONAL
INEPAR S/A,INEP3,52.27,-3.99,,1557050.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
INEPAR S/A,INEP4,57.9,-4.14,,2206690.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
INTELBRAS,INTB3,26.69,26.36,12.9,36608500.0,FASE OPERACIONAL
JALLESMACHAD,JALL3,8.76,,,5895770.0,FASE OPERACIONAL
J B DUARTE,JBDU3,5.2,-100.91,,509333.0,FASE OPERACIONAL
J B DUARTE,JBDU4,3.29,-70.67,,757041.0,FASE OPERACIONAL
JBS,JBSS3,30.1,5.97,7.7,437714000.0,FASE OPERACIONAL
JHSF Part,JHSF3,7.74,7.02,59.5,40672400.0,FASE OPERACIONAL
JOSAPAR S/A,JOPA3,30.0,6.43,7.1,16107.0,FASE OPERACIONAL
JOSAPAR S/A,JOPA4,74.88,10.48,7.1,1121.0,FASE OPERACIONAL
JEREISSATI PARTICIPACOES,JPSA3,29.37,15.4,42.7,8325730.0,FASE OPERACIONAL
JULIO SIMOES,JSLG3,10.8,26.35,13.9,4038490.0,FASE OPERACIONAL
KEPLER WEBER SA,KEPL3,50.3,12.92,11.0,11008900.0,FASE OPERACIONAL
KLABIN,KLBN11,26.65,17.73,22.7,183378000.0,FASE OPERACIONAL
KLABIN,KLBN3,5.86,18.75,22.7,1779870.0,FASE OPERACIONAL
KLABIN,KLBN4,5.21,17.5,22.7,8633900.0,FASE OPERACIONAL
LOJAS AMERICANAS S.A.,LAME3,18.29,23.67,6.8,75752300.0,FASE OPERACIONAL
LOJAS AMERICANAS S.A.,LAME4,19.38,25.0,6.8,247994000.0,FASE OPERACIONAL
LAVVI,LAVV3,7.85,7.28,30.4,11938900.0,FASE OPERACIONAL
LOCAMERICA,LCAM3,26.66,17.55,17.0,62115600.0,FASE OPERACIONAL
MAHLE METAL LEVE,LEVE3,27.17,7.62,16.8,18107300.0,FASE OPERACIONAL
LIGHT SA,LIGT3,17.33,6.53,13.5,38739000.0,FASE OPERACIONAL
LINX,LINX3,37.68,51.89,14.8,17024100.0,FASE OPERACIONAL
LIGHTPAR,LIPR3,71.0,-130.49,,39783.0,FASE OPERACIONAL
QUERO-QUERO,LJQQ3,21.37,20.75,11.2,29106700.0,FASE OPERACIONAL
LE LIS BLANC DEUX,LLIS3,3.99,-5.69,-58.4,2241030.0,FASE OPERACIONAL
LOG COM PROP,LOGG3,29.92,32.8,75.6,11230700.0,FASE OPERACIONAL
Log-In,LOGN3,19.4,20.51,12.3,16762100.0,FASE OPERACIONAL
LOPES BRASIL,LPSB3,4.1,9.83,25.5,5022440.0,FASE OPERACIONAL
RENNER,LREN3,47.0,69.39,8.6,441702000.0,FASE OPERACIONAL
LUPATECH,LUPA3,8.25,-14.89,-38.7,40017800.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
TREVISA INVESTIMENTOS SA,LUXM4,73.95,28.97,12.6,41248.0,FASE OPERACIONAL
LOCAWEB,LWSA3,26.24,315.2,7.6,223204000.0,FASE OPERACIONAL
CIA MARCOPOLO,MAPT3,37.0,-255.66,,352.0,FASE OPERACIONAL
CIA MARCOPOLO,MAPT4,40.0,-276.39,,2221.0,FASE OPERACIONAL
MOBLY,MBLY3,16.8,-37.83,-5.1,3830540.0,FASE OPERACIONAL
M.DIASBRANCO,MDIA3,27.74,31.48,4.4,41264000.0,FASE OPERACIONAL
MOURA DUBEUX,MDNE3,8.41,10.81,11.2,3162850.0,FASE OPERACIONAL
IMC S/A,MEAL3,3.87,-6.3,-18.5,17834100.0,FASE OPERACIONAL
MELNICK,MELK3,6.23,10.31,11.0,4187760.0,FASE OPERACIONAL
MANGELS,MGEL4,17.98,13.17,9.9,263022.0,FASE OPERACIONAL
MAGAZ LUIZA,MGLU3,19.59,144.79,2.7,525754000.0,FASE OPERACIONAL
MILLS,MILS3,7.74,54.29,6.2,18355900.0,FASE OPERACIONAL
MMX MINER,MMXM3,14.0,18.64,,7343900.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
MUNDIAL S/A,MNDL3,44.05,5.79,10.2,108889.0,FASE OPERACIONAL
MINUPAR,MNPR3,15.89,2.2,19.8,837295.0,FASE OPERACIONAL
MONTEIRO ARANHA,MOAR3,301.0,-88.61,-35.7,45977.0,FASE OPERACIONAL
MOSAICO SA,MOSI3,19.89,38.12,21.6,30700100.0,FASE OPERACIONAL
MOVIDA,MOVI3,17.52,19.6,14.9,38022400.0,FASE OPERACIONAL
Marfrig,MRFG3,18.26,3.65,12.1,176104000.0,FASE OPERACIONAL
MRV,MRVE3,17.69,15.36,11.8,66261700.0,FASE OPERACIONAL
MELHORAMENTOS,MSPA3,48.0,-8.41,-39.4,329.0,FASE OPERACIONAL
IGUAÇU,MTIG4,54.12,-6.13,-14.0,11691.0,FASE OPERACIONAL
MITRE REALTY,MTRE3,11.99,14.11,9.6,10602000.0,FASE OPERACIONAL
METISA,MTSA4,40.0,6.24,12.2,212861.0,FASE OPERACIONAL
Multiplan,MULT3,25.38,36.85,45.6,124919000.0,FASE OPERACIONAL
WETZEL S.A.,MWET3,39.9,-19.04,-4.2,21583.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
WETZEL S.A.,MWET4,13.84,-10.98,-4.2,320044.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
IOCHPE-MAXION,MYPK3,17.23,38.23,1.8,29967900.0,FASE OPERACIONAL
NEOENERGIA,NEOE3,18.15,7.79,18.4,37447400.0,FASE OPERACIONAL
NEOGRID,NGRD3,6.9,38.08,16.8,20240100.0,FASE OPERACIONAL
NORDON INDS METALURGICAS SA,NORD3,21.45,-194.24,-56.7,95372.0,PARALISADA
GRUPO NATURA,NTCO3,51.53,31.9,6.3,298303000.0,FASE OPERACIONAL
NUTRIPLANT,NUTR3,240.0,9.38,4.8,57138.0,FASE OPERACIONAL
ODONTOPREV,ODPV3,12.9,9.62,35.4,14883900.0,FASE OPERACIONAL
OUROFINO S/A,OFSA3,36.32,15.4,17.4,1449580.0,FASE OPERACIONAL
OI,OIBR3,1.54,-10.29,-49.4,153553000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
OI,OIBR4,2.28,-11.61,-49.4,6974340.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
OMEGA GER,OMGE3,37.72,28.93,33.9,29455500.0,FASE OPERACIONAL
OCEANPACT,OPCT3,7.87,94.93,2.6,10655200.0,FASE OPERACIONAL
ORIZON,ORVR3,23.91,33.81,13.0,5620540.0,FASE OPERACIONAL
OSX BRASIL,OSXB3,11.13,-121.77,-299.0,611568.0,FASE OPERACIONAL
IHPARDINI,PARD3,21.38,10.34,17.0,7368870.0,FASE OPERACIONAL
PANATLANTICA,PATI3,94.0,6.59,15.2,27712.0,FASE OPERACIONAL
PANATLANTICA,PATI4,120.0,8.37,15.2,12960.0,FASE OPERACIONAL
PÃO DE AÇÚCAR,PCAR3,38.83,3.73,9.3,221398000.0,FASE OPERACIONAL
PDG REALT,PDGR3,6.91,-37.72,-12.6,1070930.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
PADTEC,PDTC3,7.69,44.15,8.4,2896630.0,FASE OPERACIONAL
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB3,67.0,-16.71,-37.4,23311.0,FASE OPERACIONAL
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB4,69.94,-17.76,-37.4,11298.0,FASE OPERACIONAL
PETROBRAS,PETR3,25.25,6.2,37.8,457470000.0,FASE OPERACIONAL
PETROBRAS,PETR4,25.91,6.28,37.8,1685840000.0,FASE OPERACIONAL
PETZ,PETZ3,23.02,64.81,8.8,86772200.0,FASE OPERACIONAL
PROFARMA,PFRM3,6.4,5.79,3.6,2971840.0,FASE OPERACIONAL
PAGUE MENOS,PGMN3,11.75,15.89,5.0,12145900.0,FASE OPERACIONAL
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,14.71,-4.45,-17.7,304059.0,FASE OPERACIONAL
PLANOEPLANO,PLPL3,6.18,4.46,29.9,5972780.0,FASE OPERACIONAL
PARANAPANEMA S.A.,PMAM3,15.71,-89.76,-0.9,15527000.0,FASE OPERACIONAL
PANVEL FARMÁCIAS,PNVL3,20.1,44.68,2.6,16829600.0,FASE OPERACIONAL
PANVEL FARMÁCIAS,PNVL4,19.95,44.38,2.6,285734.0,FASE OPERACIONAL
MARCOPOLO,POMO3,2.58,22.15,4.5,610446.0,FASE OPERACIONAL
MARCOPOLO,POMO4,2.77,23.28,4.5,14504500.0,FASE OPERACIONAL
POSITIVO INF,POSI3,13.75,20.42,4.4,124551000.0,FASE OPERACIONAL
FOCUS,POWE3,14.2,14.06,3.7,2767920.0,FASE OPERACIONAL
PETRORIO,PRIO3,19.33,24.22,29.1,380153000.0,FASE OPERACIONAL
PRINER,PRNR3,8.33,-41.72,-2.9,2624350.0,FASE OPERACIONAL
PORTOBELLO S/A,PTBL3,14.02,16.48,10.8,52461800.0,FASE OPERACIONAL
PETTENATI,PTNT3,14.15,18.05,7.4,826092.0,FASE OPERACIONAL
PETTENATI,PTNT4,5.14,8.14,7.4,166724.0,FASE OPERACIONAL
QUALICORP,QUAL3,28.97,10.36,41.1,83411000.0,FASE OPERACIONAL
RAIADROGASIL,RADL3,27.32,45.84,4.8,141264000.0,FASE OPERACIONAL
RUMO S.A.,RAIL3,20.85,25.54,27.1,167373000.0,FASE OPERACIONAL
CELULOSE IRANI,RANI3,7.65,10.16,18.7,20212900.0,FASE OPERACIONAL
