Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
CSNMINERACAO,CMIN3,6.0,2.29,53.8,62236000.0
CIA ENERG CEARA - COELCE,COCE3,56.51,12.03,8.4,586.0
CIA ENERG CEARA - COELCE,COCE5,51.26,11.36,8.4,1059890.0
COGNA,COGN3,2.35,-48.08,-5.1,112553000.0
CPFL ENERGIA S.A.,CPFE3,25.75,6.54,18.0,87921300.0
COPEL,CPLE11,29.8,5.61,17.1,16536100.0
COPEL,CPLE3,5.5,5.29,17.1,12440900.0
COPEL,CPLE5,34.99,25.96,17.1,1892.0
COPEL,CPLE6,6.05,5.68,17.1,103263000.0
CR2,CRDE3,18.22,-2.99,-460.7,5488.0
CARREFOUR BR,CRFB3,15.66,8.12,6.6,82241200.0
CRISTAL,CRPG3,110.5,13.23,23.2,0.0
CRISTAL,CRPG5,57.7,6.46,23.2,3527680.0
CRISTAL,CRPG6,65.89,7.51,23.2,46897.0
COSAN SA INDUSTRIA E COMERCIO,CSAN3,21.3,21.22,15.2,170825000.0
CRUZEIRO EDU,CSED3,6.96,9.37,16.1,5675690.0
COPASA MG,CSMG3,12.92,5.87,21.9,28370900.0
CSN,CSNA3,22.28,2.15,41.5,346251000.0
COSERN,CSRN3,16.87,6.86,18.4,3005.0
COSERN,CSRN5,15.3,6.45,18.4,893.0
COSERN,CSRN6,14.7,6.29,18.4,515.0
KARSTEN,CTKA3,23.0,13.37,9.7,1923.0
KARSTEN,CTKA4,15.0,12.35,9.7,33014.0
COTEMINAS,CTNM3,9.1,7.28,8.6,1163.0
COTEMINAS,CTNM4,3.65,6.45,8.6,91524.0
SANTANENSE,CTSA3,1.98,15.3,4.4,37089.0
SANTANENSE,CTSA4,1.41,12.94,4.4,62656.0
CURY S/A,CURY3,6.75,5.06,22.4,6580680.0
CVC BRASIL,CVCB3,14.95,-8.72,-60.9,162111000.0
CYRELA BRAZIL REALTY,CYRE3,14.58,9.06,17.1,133925000.0
DIAGNOSTICOS DA AMERICA SA,DASA3,33.94,138.03,1.6,9568790.0
DESKTOPSIGMA,DESK3,17.22,,,9861320.0
DEXXOS PAR,DEXP3,8.61,5.39,11.9,5655110.0
DEXXOS PAR,DEXP4,8.0,5.07,11.9,63801.0
Direcional Engenharia,DIRR3,10.41,5.99,18.1,19272700.0
DOMMO,DMMO3,0.64,3.4,34.2,3034660.0
D1000VFARMA,DMVF3,4.76,2.26,7.6,627905.0
DOHLER,DOHL3,17.51,13.71,14.0,687.0
DOHLER,DOHL4,6.08,4.74,14.0,44110.0
DOTZ SA,DOTZ3,3.54,,,562668.0
DTCOM,DTCY3,7.5,-35.53,-21.6,9045.0
DEXCO,DXCO3,18.08,9.38,19.4,48688100.0
ELECTRO AÇO ALTONA S/A,EALT3,11.12,9.94,10.2,4849.0
ELECTRO AÇO ALTONA S/A,EALT4,5.84,6.49,10.2,156919.0
ECORODOVIAS,ECOR3,8.46,7.1,42.6,63365300.0
ENCORPAR,ECPR3,79.89,-65.54,,380.0
CEEE,EEEL3,375.0,9.37,33.5,6101.0
ENGIE BRASIL,EGIE3,39.0,7.96,43.1,55776600.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR3,36.08,8.32,15.6,641.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR4,26.7,6.9,15.6,16255.0
ELETROBRÁS,ELET3,32.63,-21.58,-11.8,185630000.0
ELETROBRÁS,ELET5,65.0,-36.01,-11.8,464.0
ELETROBRÁS,ELET6,32.19,-21.39,-11.8,86713400.0
ELETROMIDIA,ELMD3,10.61,-49.55,-8.7,3563640.0
EMAE,EMAE4,66.99,12.13,36.1,255960.0
EMBRAER,EMBR3,19.27,12.37,7.5,222511000.0
ENAUTA PART,ENAT3,12.66,5.08,28.0,24490700.0
EDP ENERGIAS DO BRASIL S/A,ENBR3,21.08,5.37,20.4,71366600.0
ENEVA,ENEV3,14.36,18.49,27.7,92273100.0
ENERGISA,ENGI11,44.54,7.27,17.6,88687900.0
ENERGISA,ENGI3,15.9,10.09,17.6,147871.0
ENERGISA,ENGI4,7.12,6.55,17.6,189270.0
ENJOEI,ENJU3,3.23,-1.92,-108.6,10385000.0
ENERGISA MT,ENMT3,79.99,12.27,25.4,133404.0
ENERGISA MT,ENMT4,80.4,12.32,25.4,51494.0
EMBPAR S/A,EPAR3,15.12,4.21,6.3,47630.0
EQTL PARA,EQPA3,5.14,7.7,23.5,41227.0
EQTL PARA,EQPA5,7.08,10.16,23.5,8657.0
EQTL PARAC,EQPA7,7.0,10.05,23.5,586.0
EQUATORIAL ENERGIA S.A.,EQTL3,22.77,6.86,23.2,171660000.0
ESPACOLASER,ESPA3,8.79,13.16,27.9,26036400.0
ESTRELA,ESTR3,40.0,4.85,13.5,0.0
ESTRELA,ESTR4,67.18,5.77,13.5,1724.0
ETERNIT,ETER3,14.15,2.21,27.8,20841500.0
EUCATEX,EUCA3,13.46,3.91,18.3,131337.0
EUCATEX,EUCA4,8.6,2.83,18.3,1101480.0
Even,EVEN3,6.07,1.42,16.8,12655400.0
EZTec,EZTC3,18.59,11.7,26.3,56922000.0
FERBASA,FESA3,50.0,6.91,29.0,19540.0
FERBASA,FESA4,43.4,5.99,29.0,27913900.0
Fer Heringer,FHER3,18.21,2.98,14.4,57438900.0
UNIFIQUE,FIQE3,6.35,,,4631660.0
FLEURY,FLRY3,18.02,10.85,19.0,47357400.0
FRAS-LE S.A.,FRAS3,13.79,10.76,13.5,2388610.0
Metalfrio,FRIO3,41.0,16.03,3.5,1835.0
POMIFRUTAS,FRTA3,5.55,-268.39,-1.6,38038.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,32.5,4.11,78.9,3601.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,32.0,4.07,78.9,67026.0
GAFISA,GFSA3,2.01,11.4,10.5,22388600.0
GERDAU S.A.,GGBR3,20.75,2.72,23.2,2223910.0
GERDAU S.A.,GGBR4,25.55,3.22,23.2,381509000.0
GPS,GGPS3,15.09,,,18937900.0
GRUPO MATEUS,GMAT3,6.06,14.65,6.2,42246900.0
INTERMEDICA,GNDI3,65.26,88.25,3.9,280214000.0
METALÚRGICA GERDAU,GOAU3,9.56,1.07,23.2,1896560.0
METALÚRGICA GERDAU,GOAU4,10.65,1.15,23.2,150720000.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,15.08,-7.39,-35.2,115168000.0
CELGPAR,GPAR3,43.0,14.64,92.9,4641.0
GRENDENE SA,GRND3,8.51,13.47,19.2,21368400.0
Generalshopp,GSHP3,35.4,40.5,33.3,25512.0
GUARARAPES CONFECÇÕES,GUAR3,10.91,25.89,4.0,10597400.0
HAGA,HAGA3,4.08,9.95,10.2,82619.0
HAGA,HAGA4,1.8,4.04,10.2,148757.0
HAPVIDA,HAPV3,11.66,85.94,5.5,246964000.0
Helbor,HBOR3,4.66,21.17,7.1,8309030.0
HBR REALTY,HBRE3,9.59,20.9,86.7,189236.0
HIDROVIAS,HBSA3,3.01,32.26,15.2,15333000.0
CIA HABITASUL,HBTS5,54.0,3.44,58.9,15283.0
HERCULES S/A,HETA3,96.0,568.56,28.3,0.0
HERCULES S/A,HETA4,13.0,504.13,28.3,70216.0
HOTEIS OTHON S.A.,HOOT4,2.8,-1.66,-88.5,417973.0
HYPERA,HYPE3,27.84,13.59,29.6,101381000.0
INFRACOMM,IFCM3,15.2,,,15772000.0
GRADIENTE,IGBR3,33.64,-5.96,,1959950.0
IGUATEMI,IGTA3,33.13,26.96,39.3,66079200.0
INEPAR S/A,INEP3,1.57,-4.08,,2265140.0
INEPAR S/A,INEP4,1.54,-4.06,,2555390.0
INTELBRAS,INTB3,27.16,30.22,9.7,49993500.0
JALLESMACHAD,JALL3,9.25,5.41,48.3,7329940.0
JBS,JBSS3,34.38,5.27,8.1,447567000.0
JOÃO FORTES ENGENHARIA S.A.,JFEN3,1.13,-6.76,958.8,696955.0
JHSF Part,JHSF3,4.92,3.98,58.5,24994000.0
JOSAPAR S/A,JOPA3,31.99,13.13,3.1,8459.0
JOSAPAR S/A,JOPA4,37.0,14.03,3.1,352.0
JEREISSATI PARTICIPACOES,JPSA3,29.02,20.35,36.0,7666510.0
JULIO SIMOES,JSLG3,7.14,50.76,18.3,5986310.0
KEPLER WEBER SA,KEPL3,32.0,4.76,11.8,10069900.0
KLABIN,KLBN11,23.23,10.52,28.8,144409000.0
KLABIN,KLBN3,5.96,12.21,28.8,759134.0
KLABIN,KLBN4,4.35,10.14,28.8,3114680.0
KORA SAUDE,KRSA3,5.2,,,1392310.0
LOJAS AMERICANAS S.A.,LAME3,5.54,10.12,6.5,37942900.0
LOJAS AMERICANAS S.A.,LAME4,5.54,10.12,6.5,188995000.0
TERRASANTAPA,LAND3,0.0,,,0.0
LAVVI,LAVV3,4.75,1.88,30.6,10016700.0
LOCAMERICA,LCAM3,23.58,10.93,25.4,63962600.0
MAHLE METAL LEVE,LEVE3,29.9,5.6,19.6,23871600.0
LIGHT SA,LIGT3,12.46,6.33,12.4,34643100.0
LIGHTPAR,LIPR3,63.0,-112.08,,4348.0
QUERO-QUERO,LJQQ3,10.69,9.48,9.9,34615600.0
LE LIS BLANC DEUX,LLIS3,1.4,-9.22,-23.7,1487910.0
LOG COM PROP,LOGG3,23.61,31.07,74.2,14879000.0
Log-In,LOGN3,20.9,15.81,14.3,17852600.0
LOPES BRASIL,LPSB3,2.32,4.0,24.0,3575070.0
RENNER,LREN3,29.36,17.74,15.3,362060000.0
LUPATECH,LUPA3,5.07,-17.86,-18.5,24906500.0
TREVISA INVESTIMENTOS SA,LUXM4,80.99,20.66,16.2,20076.0
WDC NETWORKS,LVTC3,16.9,,,5741060.0
LOCAWEB,LWSA3,13.74,203.29,4.5,163369000.0
CIA MARCOPOLO,MAPT4,37.95,-230.97,,0.0
MATER DEI,MATD3,14.6,,,9896720.0
MOBLY,MBLY3,5.97,-6.12,-11.1,5641800.0
M.DIASBRANCO,MDIA3,28.28,27.59,4.7,41067300.0
MOURA DUBEUX,MDNE3,5.05,4.53,12.5,2183520.0
IMC S/A,MEAL3,2.73,-13.61,-4.3,9309090.0
MELNICK,MELK3,3.85,4.58,9.3,6903670.0
MANGELS,MGEL4,14.81,7.45,12.2,64320.0
MAGAZ LUIZA,MGLU3,8.06,100.45,1.5,683037000.0
MILLS,MILS3,5.34,10.96,17.0,8429070.0
MULTILASER,MLAS3,7.25,,,19204600.0
MUNDIAL S/A,MNDL3,39.0,4.39,12.3,78598.0
MINUPAR,MNPR3,7.79,1.29,14.2,132966.0
MONTEIRO ARANHA,MOAR3,417.0,-141.18,,1281250.0
MOSAICO SA,MOSI3,8.94,50.6,5.3,19644200.0
MOVIDA,MOVI3,17.17,9.39,27.7,42181900.0
Marfrig,MRFG3,23.7,2.8,13.8,198113000.0
MRV,MRVE3,11.37,12.2,10.9,67241500.0
MELHORAMENTOS,MSPA3,48.5,-11.8,-23.9,115.0
MELHORAMENTOS,MSPA4,46.0,-11.29,-23.9,110.0
IGUAÇU,MTIG4,40.02,-5.82,-19.4,27753.0
MITRE REALTY,MTRE3,6.9,8.97,9.1,5649450.0
METISA,MTSA4,41.45,5.26,13.2,147644.0
Multiplan,MULT3,19.65,24.91,48.4,167035000.0
WETZEL S.A.,MWET3,26.05,26.68,1.8,883.0
WETZEL S.A.,MWET4,14.29,20.71,1.8,107628.0
IOCHPE-MAXION,MYPK3,14.92,7.8,6.9,32868100.0
NEOENERGIA,NEOE3,17.19,6.23,19.5,37240900.0
NEOGRID,NGRD3,3.01,14.9,13.9,8804810.0
GETNINJAS,NINJ3,5.14,,,1700100.0
NORDON INDS METALURGICAS SA,NORD3,13.95,-124.26,-52.8,12815.0
GRUPO NATURA,NTCO3,27.03,21.51,5.1,385268000.0
NUTRIPLANT,NUTR3,253.0,9.62,3.8,0.0
ODONTOPREV,ODPV3,12.8,10.89,32.6,21147900.0
OUROFINO S/A,OFSA3,25.0,10.59,16.4,513285.0
OI,OIBR3,0.88,-9.71,-174.5,86195200.0
OI,OIBR4,1.42,-10.73,-174.5,1622010.0
OMEGA GER,OMGE3,28.56,24.77,27.2,55111800.0
ONCOCLINICAS,ONCO3,8.4,,,18521900.0
OCEANPACT,OPCT3,2.98,-128.29,-1.1,3884350.0
ORIZON,ORVR3,24.4,39.65,13.2,12813400.0
OSX BRASIL,OSXB3,8.24,-57.34,-387.7,154208.0
IHPARDINI,PARD3,19.33,6.51,20.1,8493750.0
PANATLANTICA,PATI3,72.0,4.94,15.9,7146.0
PANATLANTICA,PATI4,59.0,4.16,15.9,2965.0
PÃO DE AÇÚCAR,PCAR3,23.15,4.27,10.4,111401000.0
PDG REALT,PDGR3,1.56,-23.97,-11.7,8387100.0
PETROBRAS,PETR3,29.17,3.71,44.0,573874000.0
PETROBRAS,PETR4,28.47,3.66,44.0,2343250000.0
PETZ,PETZ3,18.5,45.87,9.2,140946000.0
PROFARMA,PFRM3,4.75,4.44,3.8,1465500.0
PAGUE MENOS,PGMN3,8.67,10.95,5.3,11824200.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,10.72,-6.84,-7.8,4329.0
PLANOEPLANO,PLPL3,3.16,2.63,33.1,4074090.0
PARANAPANEMA S.A.,PMAM3,9.21,-46.73,-1.4,5651020.0
PANVEL FARMÁCIAS,PNVL3,13.2,32.62,2.4,14894900.0
MARCOPOLO,POMO3,2.37,141.8,0.7,805124.0
MARCOPOLO,POMO4,2.65,152.82,0.7,12104300.0
POSITIVO INF,POSI3,9.37,6.74,7.9,42909200.0
FOCUS,POWE3,12.29,12.87,3.5,4824260.0
PETRORIO,PRIO3,20.15,11.56,42.6,642575000.0
PRINER,PRNR3,6.55,8.67,7.0,1071610.0
PORTOBELLO S/A,PTBL3,8.64,5.8,16.9,13619600.0
PETTENATI,PTNT3,20.76,15.68,8.9,517662.0
PETTENATI,PTNT4,6.71,5.86,8.9,161047.0
QUALICORP,QUAL3,16.49,7.29,37.4,38117000.0
RAIADROGASIL,RADL3,22.66,29.64,5.6,173473000.0
RUMO S.A.,RAIL3,17.62,23.73,24.5,218513000.0
RAIZEN,RAIZ4,5.91,20.42,2.9,77428900.0
CELULOSE IRANI,RANI3,6.94,5.44,25.5,13634200.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,12.91,5.8,13.8,191465.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,10.88,5.19,13.8,27316400.0
RECRUSUL,RCSL3,4.06,333.97,1.7,17417600.0
RECRUSUL,RCSL4,1.29,104.43,1.7,2392080.0
RNI,RDNI3,9.96,175.33,1.4,304618.0
REDE D OR,RDOR3,50.79,29.56,20.2,147063000.0
PETRORECONCA,RECV3,14.34,,,17223200.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,6.35,6.84,21.0,10439.0
LOCALIZA RENT A CAR,RENT3,52.36,15.01,28.1,350774000.0
RENOVA,RNEW11,6.98,-24.28,-88.7,86816.0
RENOVA,RNEW3,2.5,-24.53,-88.7,166400.0
RENOVA,RNEW4,2.25,-24.17,-88.7,515119.0
ROMI,ROMI3,16.2,8.54,14.5,10400400.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,2.81,-0.64,-16.9,387015.0
3R PETROLEUM,RRRP3,27.6,20.0,38.2,114978000.0
ROSSI RESIDENCIAL,RSID3,8.1,-66.29,-10.5,1043810.0
METALURGICA RIOSULENSE S/A,RSUL4,76.9,7.73,19.6,273668.0
SANEPAR,SAPR11,18.8,4.17,41.1,28463900.0
SANEPAR,SAPR3,3.75,4.17,41.1,2467320.0
SANEPAR,SAPR4,3.81,4.21,41.1,19750200.0
GRUPO SBF,SBFG3,25.69,26.62,6.7,33158000.0
SABESP,SBSP3,34.15,8.22,23.4,88693600.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,33.39,20.93,55.2,314411.0
SER EDUCA,SEER3,10.44,7.46,14.2,11445700.0
SEQUOIA LOG,SEQL3,10.11,106.47,1.2,26390300.0
Springs,SGPS3,5.92,8.24,6.9,632876.0
TIME FOR FUN,SHOW3,3.25,-2.86,-449.6,2899250.0
SCHULZ,SHUL4,8.5,12.95,9.1,2712890.0
SIMPAR,SIMH3,11.05,8.85,19.6,32181300.0
SLC Agricola,SLCE3,40.7,6.22,29.0,61805800.0
EDITORA SARAIVA,SLED3,0.66,-6.34,-48.3,135341.0
EDITORA SARAIVA,SLED4,0.34,-5.94,-48.3,452318.0
SMART FIT,SMFT3,19.45,-31.7,-23.2,26581100.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,5.0,-20.67,-1.1,18839.0
BOA SAFRA,SOJA3,15.3,11.87,16.1,4438100.0
GRUPO SOMA,SOMA3,13.51,52.19,10.6,80904900.0
SONDOTECNICA S/A.,SOND5,34.53,10.18,8.0,437.0
SONDOTECNICA S/A.,SOND6,35.51,10.6,8.0,0.0
SINQIA,SQIA3,16.2,35.21,9.7,24942400.0
SBPAR,STBP3,6.1,15.67,21.5,39043300.0
Suzano Papel,SUZB3,54.81,9.56,37.1,423735000.0
SYN PROP TEC,SYNE3,12.25,11.78,51.7,7856080.0
TAESA,TAEE11,35.94,6.19,75.7,90428600.0
TAESA,TAEE3,11.88,6.16,75.7,943469.0
TAESA,TAEE4,11.95,6.18,75.7,2146180.0
TAURUS ARMAS,TASA3,22.5,3.98,30.2,1028510.0
TAURUS ARMAS,TASA4,22.36,3.96,30.2,29127500.0
TECNOSOLO S/A,TCNO3,2.52,-26.89,,92469.0
TECNOSOLO S/A,TCNO4,1.66,-23.85,,142456.0
TECNISA,TCSA3,3.54,-7.75,-48.9,4397910.0
TECHNOS,TECN3,2.56,3.58,19.5,12400800.0
TEKA S.A.,TEKA3,26.1,2879.8,0.1,62.0
TEKA S.A.,TEKA4,10.69,2841.62,0.1,41680.0
TELEBRAS,TELB3,45.0,-6.76,-129.0,40338.0
TELEBRAS,TELB4,17.42,-1.35,-129.0,88133.0
Tenda,TEND3,17.87,6.52,12.2,32054100.0
TRACK FIELD,TFCO4,11.87,23.61,20.0,1588620.0
Tegma,TGMA3,13.72,7.21,12.1,7863550.0
TIM,TIMS3,13.87,9.03,18.3,96868700.0
TEKNO,TKNO4,69.0,4.58,16.0,948.0
TOTVS,TOTS3,31.33,14.93,40.8,135227000.0
TRIUNFO PARTICIPACOES SA,TPIS3,1.89,-96.39,-1.9,6429570.0
TC,TRAD3,7.71,,,26824500.0
Trisul,TRIS3,5.7,6.82,21.7,10676800.0
TRANSMISSÃO PAULISTA,TRPL3,31.43,5.97,98.7,99675.0
TRANSMISSÃO PAULISTA,TRPL4,22.93,4.68,98.7,31620700.0
3TENTOS,TTEN3,8.34,,,11071100.0
TUPY,TUPY3,20.3,6.99,8.9,19120000.0
RENAUX,TXRX3,29.8,12.81,19.9,1352.0
RENAUX,TXRX4,8.7,9.78,19.9,7713.0
UNICASA,UCAS3,4.21,7.89,13.7,179430.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,13.64,15.32,1.7,115635000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,92.98,4.53,33.9,4349210.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,88.01,4.27,33.9,28158.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,90.79,4.41,33.9,32818600.0
USIMINAS,USIM3,12.69,1.49,31.6,5489340.0
USIMINAS,USIM5,12.91,1.52,31.6,361895000.0
USIMINAS,USIM6,18.97,2.29,31.6,181.0
VALE,VALE3,68.64,2.02,60.3,2122960000.0
VAMOS,VAMO3,11.28,20.0,25.3,52580300.0
VIBRA,VBBR3,21.67,10.81,2.7,261015000.0
VIA,VIIA3,5.68,16.86,3.2,313232000.0
VITTIA,VITT3,12.8,14.13,19.7,1402980.0
VIVARA S.A.,VIVA3,25.68,19.63,23.8,27335200.0
VIVER,VIVR3,1.47,-8.19,-54.7,30674900.0
TELEF BRASIL,VIVT3,50.84,16.56,12.4,138208000.0
VALID,VLID3,8.11,10.46,6.9,3678870.0
VULCABRAS S/A.,VULC3,10.2,17.25,9.3,10767300.0
VIVEO,VVEO3,19.0,,,6604510.0
WEG SA,WEGE3,32.69,31.98,19.4,263579000.0
WESTWING,WEST3,3.77,-2.45,-18.7,4561170.0
WHIRLPOOL S.A.,WHRL3,6.52,8.39,9.1,57343.0
WHIRLPOOL S.A.,WHRL4,8.2,10.84,9.1,124281.0
WIZ S.A.,WIZS3,8.59,2.77,44.1,32752700.0
WLM,WLMM3,35.0,9.83,6.5,7206.0
WLM,WLMM4,35.55,10.01,6.5,64389.0
YDUQS PART,YDUQ3,20.89,22.31,10.1,71164600.0
