Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
PENALTY,CAMB3,4.69,8.35,15.8,138408.0
CAMIL,CAML3,10.75,9.12,7.1,16334100.0
MELIUZ,CASH3,2.69,-175.26,-4.4,175151000.0
CASAN,CASN3,15.01,58.1,20.8,0.0
CBA,CBAV3,14.9,,,30756000.0
AMPLA ENERG,CBEE3,24.52,78.12,1.5,11469.0
COMPANHIA DE CONCESSÕES RODOVIÁRIAS,CCRO3,11.43,11.74,27.8,161652000.0
CEA MODAS,CEAB3,5.64,-13.93,-3.1,17939000.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR3,15.58,-2.14,-20.3,38810.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR5,15.29,-2.26,-20.3,21699.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR6,15.88,-2.02,-20.3,70647.0
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO3,7.0,4.4,6.5,6167.0
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO4,5.0,4.06,6.5,10822.0
COELBA,CEEB3,35.0,6.7,19.7,89060.0
COELBA,CEEB5,39.0,7.08,19.7,0.0
CEEE-D,CEED3,44.0,-24.41,-4.2,1281.0
CEEE-D,CEED4,55.8,-28.55,-4.2,0.0
CEG,CEGR3,57.99,22.55,17.7,290.0
CELPE,CEPE5,25.65,6.8,12.6,2642.0
CELPE,CEPE6,29.89,7.1,12.6,10380.0
CESP CIA ENERGETICA SAO PAULO,CESP3,23.14,7.69,55.0,148192.0
CESP CIA ENERGETICA SAO PAULO,CESP5,33.99,10.69,55.0,834.0
CESP CIA ENERGETICA SAO PAULO,CESP6,22.85,7.61,55.0,48008700.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS,CGAS3,139.0,9.57,23.1,76542.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁSS,CGAS5,145.99,9.95,23.1,841430.0
GRAZZIOTIN,CGRA3,38.89,6.2,18.8,53785.0
GRAZZIOTIN,CGRA4,38.88,6.2,18.8,571019.0
CELESC,CLSC3,60.72,3.09,8.0,21434.0
CELESC,CLSC4,64.39,3.22,8.0,658295.0
CEMIG,CMIG3,17.35,7.34,16.6,5598980.0
CEMIG,CMIG4,12.68,5.8,16.6,99841800.0
CSNMINERACAO,CMIN3,7.31,2.93,53.8,62433300.0
CIA ENERG CEARA - COELCE,COCE3,58.92,12.33,8.4,720.0
CIA ENERG CEARA - COELCE,COCE5,55.05,11.84,8.4,661974.0
COGNA,COGN3,2.05,-45.49,-5.1,84325500.0
CPFL ENERGIA S.A.,CPFE3,26.25,6.62,18.0,119309000.0
COPEL,CPLE11,30.6,5.72,17.1,13951000.0
COPEL,CPLE3,5.71,5.44,17.1,7203260.0
COPEL,CPLE5,35.79,26.52,17.1,2325.0
COPEL,CPLE6,6.19,5.77,17.1,102857000.0
CR2,CRDE3,17.0,-2.68,-460.7,20237.0
CARREFOUR BR,CRFB3,14.49,7.66,6.6,72060400.0
CRISTAL,CRPG3,75.78,8.78,23.2,426.0
CRISTAL,CRPG5,61.83,6.99,23.2,1485790.0
CRISTAL,CRPG6,61.98,7.01,23.2,29901.0
COSAN SA INDUSTRIA E COMERCIO,CSAN3,21.23,21.18,15.2,145166000.0
CRUZEIRO EDU,CSED3,6.35,8.57,16.1,5427220.0
COPASA MG,CSMG3,11.87,5.56,21.9,27453500.0
CSN,CSNA3,26.28,2.43,41.5,296712000.0
COSERN,CSRN3,15.47,6.49,18.4,12523.0
COSERN,CSRN5,15.25,6.43,18.4,1142.0
COSERN,CSRN6,16.1,6.66,18.4,582.0
KARSTEN,CTKA3,30.97,14.39,9.7,741.0
KARSTEN,CTKA4,11.64,11.92,9.7,50092.0
COTEMINAS,CTNM3,9.39,7.32,8.6,772.0
COTEMINAS,CTNM4,3.75,6.46,8.6,33267.0
SANTANENSE,CTSA3,1.78,14.47,4.4,48164.0
SANTANENSE,CTSA4,1.28,12.4,4.4,80687.0
CURY S/A,CURY3,6.44,4.81,22.4,5437540.0
CVC BRASIL,CVCB3,11.93,-7.07,-60.9,145549000.0
CYRELA BRAZIL REALTY,CYRE3,14.2,8.86,17.1,112724000.0
DIAGNOSTICOS DA AMERICA SA,DASA3,30.98,127.74,1.6,8215890.0
DESKTOPSIGMA,DESK3,15.27,,,7380090.0
DEXXOS PAR,DEXP3,9.96,6.1,11.9,4884850.0
DEXXOS PAR,DEXP4,7.75,4.93,11.9,60272.0
Direcional Engenharia,DIRR3,10.58,6.07,18.1,20758700.0
DOMMO,DMMO3,0.47,2.42,34.2,2199440.0
D1000VFARMA,DMVF3,4.0,1.79,7.6,399517.0
DOHLER,DOHL3,19.0,14.88,14.0,629.0
DOHLER,DOHL4,5.94,4.63,14.0,33479.0
DOTZ SA,DOTZ3,3.07,,,484294.0
DTCOM,DTCY3,7.55,-35.76,-21.6,1663.0
DEXCO,DXCO3,13.61,7.96,19.4,49260000.0
ELECTRO AÇO ALTONA S/A,EALT3,11.26,10.03,10.2,3461.0
ELECTRO AÇO ALTONA S/A,EALT4,7.98,7.89,10.2,236542.0
ECORODOVIAS,ECOR3,7.26,6.66,42.6,56341200.0
ENCORPAR,ECPR3,79.89,-65.54,,0.0
CEEE,EEEL3,400.0,9.98,33.5,2825.0
ENGIE BRASIL,EGIE3,37.98,7.82,43.1,47308300.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR3,34.01,8.01,15.6,256.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR4,25.0,6.64,15.6,21018.0
ELETROBRÁS,ELET3,31.41,-21.04,-11.8,179221000.0
ELETROBRÁS,ELET5,64.5,-35.79,-11.8,324.0
ELETROBRÁS,ELET6,31.08,-20.89,-11.8,93413000.0
ELETROMIDIA,ELMD3,10.85,-50.66,-8.7,1939850.0
EMAE,EMAE4,56.5,9.97,36.1,508007.0
EMBRAER,EMBR3,23.11,13.81,7.5,220572000.0
ENAUTA PART,ENAT3,13.53,5.71,28.0,17816800.0
EDP ENERGIAS DO BRASIL S/A,ENBR3,20.47,5.28,20.4,67924600.0
ENEVA,ENEV3,12.51,16.68,27.7,80523400.0
ENERGISA,ENGI11,40.91,6.98,17.6,88142600.0
ENERGISA,ENGI3,13.15,8.98,17.6,151145.0
ENERGISA,ENGI4,6.98,6.5,17.6,273123.0
ENJOEI,ENJU3,2.86,-1.28,-108.6,9338460.0
ENERGISA MT,ENMT3,80.99,12.4,25.4,138715.0
ENERGISA MT,ENMT4,80.56,12.34,25.4,4961.0
EMBPAR S/A,EPAR3,13.08,3.66,6.3,49522.0
EQTL PARA,EQPA3,4.93,7.44,23.5,42301.0
EQTL PARA,EQPA5,6.92,9.95,23.5,8253.0
EQTL PARAC,EQPA7,6.7,9.68,23.5,34.0
EQUATORIAL ENERGIA S.A.,EQTL3,22.75,6.86,23.2,136244000.0
ESPACOLASER,ESPA3,6.71,10.74,27.9,26643800.0
ESTRELA,ESTR3,40.0,4.85,13.5,0.0
ESTRELA,ESTR4,67.18,5.77,13.5,0.0
ETERNIT,ETER3,17.15,2.84,27.8,36950200.0
EUCATEX,EUCA3,12.79,3.76,18.3,86134.0
EUCATEX,EUCA4,8.45,2.8,18.3,481301.0
Even,EVEN3,6.2,1.5,16.8,12926800.0
EZTec,EZTC3,18.36,11.51,26.3,47462600.0
FERBASA,FESA3,52.0,7.19,29.0,15052.0
FERBASA,FESA4,49.4,6.83,29.0,26971700.0
Fer Heringer,FHER3,17.95,2.95,14.4,35509000.0
UNIFIQUE,FIQE3,5.9,,,3588860.0
FLEURY,FLRY3,18.01,10.85,19.0,35181900.0
FRAS-LE S.A.,FRAS3,12.95,10.22,13.5,2419340.0
Metalfrio,FRIO3,50.59,16.62,3.5,913.0
POMIFRUTAS,FRTA3,5.13,-265.21,-1.6,27437.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,32.0,4.07,78.9,1206.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,32.9,4.15,78.9,17687.0
GAFISA,GFSA3,1.77,10.75,10.5,15337700.0
GERDAU S.A.,GGBR3,23.48,3.0,23.2,1367410.0
GERDAU S.A.,GGBR4,28.85,3.57,23.2,304697000.0
GPS,GGPS3,14.73,,,31098500.0
GRUPO MATEUS,GMAT3,5.78,13.99,6.2,26501500.0
INTERMEDICA,GNDI3,60.99,82.74,3.9,262309000.0
METALÚRGICA GERDAU,GOAU3,10.85,1.16,23.2,880489.0
METALÚRGICA GERDAU,GOAU4,12.01,1.24,23.2,100357000.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,16.7,-7.67,-35.2,108502000.0
CELGPAR,GPAR3,43.0,16.94,90.6,108.0
GRENDENE SA,GRND3,8.22,12.9,19.2,14185800.0
Generalshopp,GSHP3,30.4,40.26,33.3,13128.0
GUARARAPES CONFECÇÕES,GUAR3,9.55,23.42,4.0,10594600.0
HAGA,HAGA3,8.37,21.07,10.2,449160.0
HAGA,HAGA4,1.97,4.48,10.2,181105.0
HAPVIDA,HAPV3,10.4,76.55,5.5,220901000.0
Helbor,HBOR3,4.14,20.19,7.1,5323080.0
HBR REALTY,HBRE3,7.15,17.27,86.7,570904.0
HIDROVIAS,HBSA3,2.96,32.07,15.2,11772900.0
CIA HABITASUL,HBTS5,48.3,3.11,58.9,7075.0
HERCULES S/A,HETA3,96.0,568.56,28.3,0.0
HERCULES S/A,HETA4,8.23,500.43,28.3,157283.0
HOTEIS OTHON S.A.,HOOT4,2.75,-1.63,-88.5,19590.0
HYPERA,HYPE3,26.76,13.17,29.6,84664800.0
INFRACOMM,IFCM3,17.65,,,25423200.0
GRADIENTE,IGBR3,16.98,-5.74,,723786.0
IGUATEMI,IGTA3,33.13,26.96,39.3,5831460.0
INEPAR S/A,INEP3,1.37,-4.0,,1779480.0
INEPAR S/A,INEP4,1.35,-3.98,,1312740.0
INTELBRAS,INTB3,24.31,26.84,9.7,28958700.0
JALLESMACHAD,JALL3,9.63,5.59,48.3,7018500.0
JBS,JBSS3,36.43,5.45,8.1,354907000.0
JOÃO FORTES ENGENHARIA S.A.,JFEN3,1.3,-6.94,958.8,912945.0
JHSF Part,JHSF3,4.83,3.92,58.5,23222900.0
JOSAPAR S/A,JOPA3,28.8,12.55,3.1,6847.0
JOSAPAR S/A,JOPA4,35.0,13.67,3.1,665.0
IGUATEMI S.A,JPSA3,29.02,20.35,36.0,7666510.0
JULIO SIMOES,JSLG3,6.78,49.65,18.3,4179440.0
KEPLER WEBER SA,KEPL3,34.85,5.46,11.8,9361800.0
KLABIN,KLBN11,25.7,11.16,28.8,134685000.0
KLABIN,KLBN3,5.85,12.07,28.8,586818.0
KLABIN,KLBN4,4.96,10.93,28.8,2278940.0
KORA SAUDE,KRSA3,4.21,,,961936.0
LOJAS AMERICANAS S.A.,LAME3,5.57,10.15,6.5,21554600.0
LOJAS AMERICANAS S.A.,LAME4,5.6,10.18,6.5,145593000.0
TERRASANTAPA,LAND3,0.0,,,0.0
LAVVI,LAVV3,4.96,2.09,30.6,5485500.0
LOCAMERICA,LCAM3,22.11,10.48,25.4,73727900.0
MAHLE METAL LEVE,LEVE3,32.3,6.05,19.6,13520600.0
LIGHT SA,LIGT3,10.37,5.91,12.4,34416400.0
LIGHTPAR,LIPR3,71.8,-129.66,,14320.0
QUERO-QUERO,LJQQ3,9.57,8.41,9.9,24535300.0
LE LIS BLANC DEUX,LLIS3,1.21,-9.15,-23.7,991455.0
LOG COM PROP,LOGG3,23.8,31.25,74.2,19794700.0
Log-In,LOGN3,24.2,17.64,14.3,16139800.0
LOPES BRASIL,LPSB3,2.32,4.0,24.0,3361610.0
RENNER,LREN3,24.65,14.64,15.3,312595000.0
LUPATECH,LUPA3,5.89,-19.44,-18.5,12195100.0
TREVISA INVESTIMENTOS SA,LUXM4,80.1,20.43,16.2,142544.0
WDC NETWORKS,LVTC3,14.4,,,3833440.0
LOCAWEB,LWSA3,9.55,125.08,4.5,150997000.0
CIA MARCOPOLO,MAPT4,27.0,-164.33,,1891.0
MATER DEI,MATD3,11.89,,,11622900.0
MOBLY,MBLY3,4.75,-4.48,-11.1,2200330.0
M.DIASBRANCO,MDIA3,23.01,22.43,4.7,30513700.0
MOURA DUBEUX,MDNE3,4.94,4.41,12.5,1525060.0
IMC S/A,MEAL3,2.21,-11.49,-4.3,5402580.0
MELNICK,MELK3,3.88,4.68,9.3,2683150.0
MANGELS,MGEL4,13.63,7.38,12.2,25909.0
MAGAZ LUIZA,MGLU3,6.31,79.62,1.5,886562000.0
MILLS,MILS3,5.38,11.05,17.0,8136920.0
MULTILASER,MLAS3,7.25,,,14345000.0
MUNDIAL S/A,MNDL3,33.49,4.22,12.3,129025.0
MINUPAR,MNPR3,6.25,1.04,14.2,70671.0
MONTEIRO ARANHA,MOAR3,385.55,-130.23,,1783480.0
MOSAICO SA,MOSI3,7.82,38.41,5.3,6826460.0
MOVIDA,MOVI3,13.91,8.46,27.7,37019000.0
Marfrig,MRFG3,21.62,2.67,13.8,138103000.0
MRV,MRVE3,10.92,11.92,10.9,60277500.0
MELHORAMENTOS,MSPA3,48.5,-11.8,-23.9,485.0
MELHORAMENTOS,MSPA4,46.0,-11.29,-23.9,460.0
IGUAÇU,MTIG4,40.01,-5.82,-19.4,22299.0
MITRE REALTY,MTRE3,6.88,8.93,9.1,4609450.0
METISA,MTSA4,40.85,5.18,13.2,203556.0
Multiplan,MULT3,18.07,23.2,48.4,147592000.0
WETZEL S.A.,MWET3,22.5,24.87,1.8,331.0
WETZEL S.A.,MWET4,15.84,21.49,1.8,35031.0
IOCHPE-MAXION,MYPK3,14.8,7.78,6.9,23523600.0
NEOENERGIA,NEOE3,15.25,5.94,19.5,39079800.0
NEOGRID,NGRD3,2.49,11.13,13.9,5478660.0
GETNINJAS,NINJ3,4.91,,,4836950.0
NORDON INDS METALURGICAS SA,NORD3,11.12,-106.35,-52.8,1582.0
GRUPO NATURA,NTCO3,22.99,18.82,5.1,280237000.0
NUTRIPLANT,NUTR3,253.0,9.62,3.8,0.0
ODONTOPREV,ODPV3,12.42,10.55,32.6,18391500.0
OUROFINO S/A,OFSA3,23.65,10.07,16.4,319630.0
OI,OIBR3,0.7,-9.37,-174.5,50479100.0
OI,OIBR4,1.28,-10.47,-174.5,794306.0
OMEGA GER,OMGE3,27.57,24.34,27.2,31785700.0
ONCOCLINICAS,ONCO3,9.93,,,17488300.0
OCEANPACT,OPCT3,2.51,-117.32,-1.1,2960740.0
ORIZON,ORVR3,24.19,39.35,13.2,10041600.0
OSX BRASIL,OSXB3,6.97,-57.29,-387.7,314207.0
IHPARDINI,PARD3,19.12,6.44,20.1,6585190.0
PANATLANTICA,PATI3,70.34,4.84,15.9,4286.0
PANATLANTICA,PATI4,56.0,3.99,15.9,1445.0
PÃO DE AÇÚCAR,PCAR3,20.16,3.97,10.4,55052600.0
PDG REALT,PDGR3,1.16,-23.49,-11.7,1000300.0
PETROBRAS,PETR3,33.05,4.0,44.0,654469000.0
PETROBRAS,PETR4,29.72,3.75,44.0,2054000000.0
PETZ,PETZ3,15.55,38.68,9.2,106937000.0
PROFARMA,PFRM3,4.9,4.52,3.8,791375.0
PAGUE MENOS,PGMN3,8.43,10.68,5.3,7700330.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,10.75,-6.85,-7.8,4614.0
PLANOEPLANO,PLPL3,3.15,2.14,27.8,2731530.0
PARANAPANEMA S.A.,PMAM3,9.4,-46.84,-1.4,2944150.0
PANVEL FARMÁCIAS,PNVL3,12.0,30.24,2.4,8898900.0
MARCOPOLO,POMO3,2.6,150.85,0.7,857613.0
MARCOPOLO,POMO4,3.12,171.31,0.7,14383600.0
POSITIVO INF,POSI3,8.66,6.33,7.9,39744200.0
FOCUS,POWE3,10.68,10.27,3.5,6053910.0
PETRORIO,PRIO3,21.36,12.33,42.6,389727000.0
PRINER,PRNR3,6.31,8.34,7.0,839483.0
PORTOBELLO S/A,PTBL3,7.93,5.45,16.9,10473500.0
PETTENATI,PTNT3,13.14,10.36,8.9,175449.0
PETTENATI,PTNT4,5.75,5.19,8.9,143073.0
QUALICORP,QUAL3,15.99,7.11,37.4,38770600.0
RAIADROGASIL,RADL3,22.1,28.93,5.6,135351000.0
RUMO S.A.,RAIL3,16.33,22.44,24.5,202724000.0
RAIZEN,RAIZ4,6.13,20.93,2.9,66093200.0
CELULOSE IRANI,RANI3,6.46,5.11,25.5,8642450.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,12.88,5.61,13.8,177326.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,10.99,5.06,13.8,29254300.0
RECRUSUL,RCSL3,3.89,319.89,1.7,20956700.0
RECRUSUL,RCSL4,1.18,95.32,1.7,1488650.0
RNI,RDNI3,10.69,181.44,1.4,209195.0
REDE D OR,RDOR3,41.2,24.64,20.2,145081000.0
PETRORECONCA,RECV3,18.52,,,12975800.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,6.77,7.13,21.0,7997.0
LOCALIZA RENT A CAR,RENT3,49.62,14.35,28.1,422713000.0
RENOVA,RNEW11,6.74,-24.16,-88.7,72292.0
RENOVA,RNEW3,2.29,-24.22,-88.7,178568.0
RENOVA,RNEW4,2.15,-24.02,-88.7,347302.0
ROMI,ROMI3,16.7,8.73,14.5,14830400.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,2.62,-0.6,-16.9,136054.0
3R PETROLEUM,RRRP3,36.08,26.86,38.2,89407500.0
ROSSI RESIDENCIAL,RSID3,8.23,-66.49,-10.5,696411.0
METALURGICA RIOSULENSE S/A,RSUL4,75.99,7.64,19.6,251121.0
SANEPAR,SAPR11,17.73,4.02,41.1,31041900.0
SANEPAR,SAPR3,3.39,3.9,41.1,1852370.0
SANEPAR,SAPR4,3.6,4.06,41.1,14992400.0
GRUPO SBF,SBFG3,21.28,23.07,6.7,23263900.0
SABESP,SBSP3,35.28,8.39,23.4,92216500.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,37.2,22.43,55.2,284964.0
SER EDUCA,SEER3,9.69,6.95,14.2,7524850.0
SEQUOIA LOG,SEQL3,12.4,124.57,1.2,31075800.0
Springs,SGPS3,5.3,7.99,6.9,474317.0
TIME FOR FUN,SHOW3,2.93,-2.46,-449.6,2029730.0
SCHULZ,SHUL4,7.9,12.21,9.1,2293040.0
SIMPAR,SIMH3,9.72,8.5,19.6,25635900.0
SLC Agricola,SLCE3,45.13,7.28,29.0,53341800.0
EDITORA SARAIVA,SLED3,10.94,-5.91,-48.3,69076.0
EDITORA SARAIVA,SLED4,4.26,-5.67,-48.3,248731.0
SMART FIT,SMFT3,15.8,-25.73,-23.2,26766800.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,4.94,-20.62,-1.1,18129.0
BOA SAFRA,SOJA3,14.19,10.95,16.1,4698200.0
GRUPO SOMA,SOMA3,11.09,43.44,10.6,54718400.0
SONDOTECNICA S/A.,SOND5,36.01,10.81,8.0,180.0
SONDOTECNICA S/A.,SOND6,35.51,10.6,8.0,0.0
SINQIA,SQIA3,13.52,27.28,9.7,15482700.0
SBPAR,STBP3,5.57,14.1,21.5,34015500.0
Suzano Papel,SUZB3,61.62,10.23,37.1,354448000.0
SYN PROP TEC,SYNE3,6.69,8.35,51.7,25442400.0
TAESA,TAEE11,36.05,6.2,75.7,81825100.0
TAESA,TAEE3,12.03,6.21,75.7,1116520.0
TAESA,TAEE4,12.07,6.22,75.7,2308280.0
TAURUS ARMAS,TASA3,23.14,4.08,30.2,1018100.0
TAURUS ARMAS,TASA4,22.52,3.98,30.2,23549100.0
TECNOSOLO S/A,TCNO3,1.76,-24.2,,199329.0
TECNOSOLO S/A,TCNO4,1.45,-23.1,,303593.0
TECNISA,TCSA3,2.81,-7.09,-48.9,3093470.0
TECHNOS,TECN3,2.13,3.04,19.5,3860020.0
TEKA S.A.,TEKA3,26.1,,0.1,0.0
TEKA S.A.,TEKA4,8.98,,0.1,22584.0
TELEBRAS,TELB3,39.4,-5.67,-129.0,25771.0
TELEBRAS,TELB4,13.99,-0.68,-129.0,68142.0
Tenda,TEND3,14.84,5.57,12.2,22807900.0
TRACK FIELD,TFCO4,11.28,22.44,20.0,2481020.0
Tegma,TGMA3,13.42,7.05,12.1,5051740.0
TIM,TIMS3,12.49,8.01,18.3,86764600.0
TEKNO,TKNO4,51.0,3.43,16.0,2659.0
TOTVS,TOTS3,25.31,11.92,40.8,138767000.0
TRIUNFO PARTICIPACOES SA,TPIS3,1.9,-96.47,-1.9,3387410.0
TC,TRAD3,4.6,,,19060300.0
Trisul,TRIS3,5.53,6.65,21.7,10010000.0
TRANSMISSÃO PAULISTA,TRPL3,30.75,5.87,98.7,81274.0
TRANSMISSÃO PAULISTA,TRPL4,23.6,4.78,98.7,25825600.0
3TENTOS,TTEN3,8.58,,,8589890.0
TUPY,TUPY3,20.55,7.05,8.9,13732900.0
RENAUX,TXRX3,34.0,13.42,19.9,170.0
RENAUX,TXRX4,7.0,9.54,19.9,6882.0
UNICASA,UCAS3,4.07,7.56,13.7,136348.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,13.5,15.24,1.7,113111000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,96.5,4.71,33.9,4724660.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,92.02,4.48,33.9,123072.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,96.6,4.71,33.9,35088900.0
USIMINAS,USIM3,14.54,1.73,31.6,6527160.0
USIMINAS,USIM5,16.44,1.97,31.6,303999000.0
USIMINAS,USIM6,18.9,2.28,31.6,190.0
VALE,VALE3,85.5,2.49,60.3,1885070000.0
VAMOS,VAMO3,10.81,19.25,25.3,30746800.0
VIBRA,VBBR3,20.42,10.35,2.7,175326000.0
VIA,VIIA3,4.11,14.45,3.2,199413000.0
VITTIA,VITT3,12.71,14.04,19.7,1814370.0
VIVARA S.A.,VIVA3,22.65,17.24,23.8,24624300.0
VIVER,VIVR3,1.1,-7.04,-54.7,9901190.0
TELEF BRASIL,VIVT3,46.69,15.27,12.4,112072000.0
VALID,VLID3,7.99,10.4,6.9,3887440.0
VULCABRAS S/A.,VULC3,8.4,14.45,9.3,7442920.0
VIVEO,VVEO3,15.55,,,7294950.0
WEG SA,WEGE3,30.22,29.54,19.4,230567000.0
WESTWING,WEST3,2.85,-0.67,-18.7,3684510.0
WHIRLPOOL S.A.,WHRL3,6.58,8.48,9.1,32323.0
WHIRLPOOL S.A.,WHRL4,7.5,9.82,9.1,81355.0
WIZ S.A.,WIZS3,7.48,2.31,44.1,17442800.0
WLM,WLMM3,34.0,9.51,6.5,1140.0
WLM,WLMM4,38.97,11.11,6.5,41570.0
YDUQS PART,YDUQ3,18.72,20.78,10.1,64340100.0
