Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
BAEDELLA,BDLL3,11.51,-8.71,-275.8,30259.0
BAEDELLA,BDLL4,10.29,-8.65,-275.8,7305.0
Minerva,BEEF3,8.89,5.75,7.7,99529900.0
BIOMM SA,BIOM3,13.4,-17.83,-55.5,99301.0
BK BRASIL,BKBR3,7.6,-8.95,-10.4,28129900.0
BLAU,BLAU3,38.13,12.97,36.1,17269400.0
MONARK,BMKS3,227.0,15.28,-11.1,127691.0
BEMOBI TECH,BMOB3,15.53,8.32,31.4,18240100.0
BOMBRIL SA,BOBR4,1.74,24.83,2.7,99582.0
BRADESPAR S/A,BRAP3,43.73,-530.73,,11246800.0
BRADESPAR S/A,BRAP4,45.98,-562.81,,169244000.0
BRF Foods,BRFS3,22.67,12.01,6.4,184294000.0
BRISANET,BRIT3,6.85,,,5166280.0
BRASKEM,BRKM3,45.62,2.15,26.8,420171.0
BRASKEM,BRKM5,47.16,2.2,26.8,178063000.0
BRASKEM,BRKM6,31.0,1.7,26.8,777.0
BR MALLS PARTICIPAÇÔES S/A,BRML3,8.49,16.22,59.3,157183000.0
BR PROPERTIES,BRPR3,7.31,23.56,68.5,17600800.0
PENALTY,CAMB3,4.58,8.21,15.8,218821.0
CAMIL,CAML3,9.57,8.38,7.1,17385400.0
MELIUZ,CASH3,3.97,-288.43,-4.4,229202000.0
CASAN,CASN3,15.01,53.57,20.8,0.0
CBA,CBAV3,12.48,,,38625000.0
AMPLA ENERG,CBEE3,23.0,75.93,1.5,2083.0
COMPANHIA DE CONCESSÕES RODOVIÁRIAS,CCRO3,12.03,12.1,27.8,170557000.0
CEA MODAS,CEAB3,7.89,-18.44,-3.1,22404200.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR3,18.0,-1.14,-20.3,108583.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR5,17.0,-1.55,-20.3,120491.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR6,17.65,-1.28,-20.3,424980.0
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO3,6.82,4.37,6.5,8160.0
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO4,5.3,4.11,6.5,18940.0
COELBA,CEEB3,34.8,6.68,19.7,46401.0
COELBA,CEEB5,39.0,7.08,19.7,0.0
CEEE-D,CEED3,45.0,-24.76,-4.2,522.0
CEEE-D,CEED4,55.8,-28.55,-4.2,0.0
CEG,CEGR3,60.0,23.29,17.7,1000.0
CELPE,CEPE5,26.32,6.85,12.6,2280.0
CELPE,CEPE6,28.01,6.97,12.6,133.0
CESP CIA ENERGETICA SAO PAULO,CESP3,23.54,7.8,55.0,343412.0
CESP CIA ENERGETICA SAO PAULO,CESP5,31.5,10.0,55.0,296.0
CESP CIA ENERGETICA SAO PAULO,CESP6,24.9,8.18,55.0,69212600.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS,CGAS3,149.99,10.17,23.1,5195.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁSS,CGAS5,149.99,10.17,23.1,272061.0
GRAZZIOTIN,CGRA3,44.59,7.22,18.8,82694.0
GRAZZIOTIN,CGRA4,44.13,7.14,18.8,714953.0
CELESC,CLSC3,64.8,3.23,8.0,8004.0
CELESC,CLSC4,70.0,3.41,8.0,273591.0
CEMIG,CMIG3,17.6,7.43,16.6,8774350.0
CEMIG,CMIG4,13.61,6.1,16.6,148614000.0
CSNMINERACAO,CMIN3,5.93,2.25,53.8,63646500.0
CIA ENERG CEARA - COELCE,COCE3,56.51,12.03,8.4,743.0
CIA ENERG CEARA - COELCE,COCE5,48.5,11.02,8.4,1081730.0
COGNA,COGN3,2.51,-49.46,-5.1,113777000.0
CPFL ENERGIA S.A.,CPFE3,25.75,6.54,18.0,79708400.0
COPEL,CPLE11,30.49,5.71,17.1,17444500.0
COPEL,CPLE3,5.58,5.35,17.1,14618800.0
COPEL,CPLE5,34.99,25.96,17.1,3152.0
COPEL,CPLE6,6.21,5.79,17.1,107129000.0
CR2,CRDE3,19.0,-3.19,-460.7,5312.0
CARREFOUR BR,CRFB3,16.15,8.31,6.6,82780000.0
CRISTAL,CRPG3,110.5,13.23,23.2,0.0
CRISTAL,CRPG5,64.13,7.28,23.2,3569190.0
CRISTAL,CRPG6,72.5,8.36,23.2,47619.0
COSAN SA INDUSTRIA E COMERCIO,CSAN3,21.06,21.08,15.2,173052000.0
CRUZEIRO EDU,CSED3,6.6,8.9,16.1,5880870.0
COPASA MG,CSMG3,13.07,5.92,21.9,29266000.0
CSN,CSNA3,21.39,2.08,41.5,365645000.0
COSERN,CSRN3,16.99,6.89,18.4,3484.0
COSERN,CSRN5,15.3,6.45,18.4,1258.0
COSERN,CSRN6,14.7,6.29,18.4,686.0
KARSTEN,CTKA3,23.61,13.45,9.7,1961.0
KARSTEN,CTKA4,17.0,12.6,9.7,34888.0
COTEMINAS,CTNM3,9.1,7.28,8.6,1267.0
COTEMINAS,CTNM4,3.86,6.48,8.6,115716.0
SANTANENSE,CTSA3,2.1,15.8,4.4,37310.0
SANTANENSE,CTSA4,1.48,13.23,4.4,63035.0
CURY S/A,CURY3,6.99,5.26,22.4,6979460.0
CVC BRASIL,CVCB3,15.28,-8.91,-60.9,163356000.0
CYRELA BRAZIL REALTY,CYRE3,15.12,9.34,17.1,140523000.0
DIAGNOSTICOS DA AMERICA SA,DASA3,37.4,150.06,1.6,9411120.0
DESKTOPSIGMA,DESK3,16.6,,,10133600.0
DEXXOS PAR,DEXP3,8.81,5.49,11.9,5802980.0
DEXXOS PAR,DEXP4,8.16,5.15,11.9,87879.0
Direcional Engenharia,DIRR3,10.8,6.18,18.1,19428900.0
DOMMO,DMMO3,0.6,3.17,34.2,2687750.0
D1000VFARMA,DMVF3,5.05,2.43,7.6,652863.0
DOHLER,DOHL3,17.51,13.71,14.0,353.0
DOHLER,DOHL4,5.99,4.67,14.0,52643.0
DOTZ SA,DOTZ3,4.2,,,584520.0
DTCOM,DTCY3,7.4,-35.05,-21.6,8761.0
DEXCO,DXCO3,17.18,8.97,19.4,49997200.0
ELECTRO AÇO ALTONA S/A,EALT3,11.15,9.96,10.2,5101.0
ELECTRO AÇO ALTONA S/A,EALT4,6.1,6.66,10.2,164846.0
ECORODOVIAS,ECOR3,8.91,7.27,42.6,62888600.0
ENCORPAR,ECPR3,79.89,-65.54,,380.0
CEEE,EEEL3,355.0,8.88,33.5,5208.0
ENGIE BRASIL,EGIE3,39.75,8.06,43.1,57710400.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR3,36.08,8.32,15.6,1010.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR4,26.0,6.79,15.6,19165.0
ELETROBRÁS,ELET3,33.04,-21.77,-11.8,191014000.0
ELETROBRÁS,ELET5,65.0,-36.01,-11.8,310.0
ELETROBRÁS,ELET6,32.53,-21.54,-11.8,92994600.0
ELETROMIDIA,ELMD3,12.33,-57.51,-8.7,3675610.0
EMAE,EMAE4,67.99,12.34,36.1,250477.0
EMBRAER,EMBR3,20.72,12.91,7.5,240261000.0
ENAUTA PART,ENAT3,12.65,5.07,28.0,25096800.0
EDP ENERGIAS DO BRASIL S/A,ENBR3,20.92,5.35,20.4,69307900.0
ENEVA,ENEV3,15.5,19.61,27.7,102418000.0
ENERGISA,ENGI11,42.91,7.14,17.6,82478300.0
ENERGISA,ENGI3,14.99,9.72,17.6,142077.0
ENERGISA,ENGI4,6.85,6.44,17.6,180826.0
ENJOEI,ENJU3,3.46,-2.32,-108.6,10971900.0
ENERGISA MT,ENMT3,79.9,12.26,25.4,132408.0
ENERGISA MT,ENMT4,79.52,12.21,25.4,58735.0
EMBPAR S/A,EPAR3,16.1,4.47,6.3,56261.0
EQTL PARA,EQPA3,5.22,7.8,23.5,44959.0
EQTL PARA,EQPA5,7.0,10.05,23.5,6415.0
EQTL PARAC,EQPA7,7.0,10.05,23.5,586.0
EQUATORIAL ENERGIA S.A.,EQTL3,23.46,7.0,23.2,167512000.0
ESPACOLASER,ESPA3,9.56,14.05,27.9,26076400.0
ESTRELA,ESTR3,40.0,4.85,13.5,0.0
ESTRELA,ESTR4,67.18,5.77,13.5,3448.0
ETERNIT,ETER3,13.8,2.14,27.8,21889300.0
EUCATEX,EUCA3,14.61,4.17,18.3,135117.0
EUCATEX,EUCA4,8.21,2.74,18.3,1180180.0
Even,EVEN3,6.24,1.52,16.8,12782000.0
EZTec,EZTC3,19.63,12.56,26.3,57638000.0
FERBASA,FESA3,48.0,6.63,29.0,21000.0
FERBASA,FESA4,46.71,6.45,29.0,29311800.0
Fer Heringer,FHER3,19.47,3.11,14.4,63605600.0
UNIFIQUE,FIQE3,6.6,,,4616940.0
FLEURY,FLRY3,19.29,11.42,19.0,47199300.0
FRAS-LE S.A.,FRAS3,13.1,10.31,13.5,2388020.0
Metalfrio,FRIO3,41.0,16.03,3.5,1542.0
POMIFRUTAS,FRTA3,5.55,-268.39,-1.6,47252.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,32.5,4.11,78.9,3214.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,32.3,4.1,78.9,65395.0
GAFISA,GFSA3,2.11,11.68,10.5,22292600.0
GERDAU S.A.,GGBR3,20.01,2.64,23.2,2460680.0
GERDAU S.A.,GGBR4,24.79,3.14,23.2,408252000.0
GPS,GGPS3,15.65,,,20937000.0
GRUPO MATEUS,GMAT3,6.6,15.91,6.2,44762100.0
INTERMEDICA,GNDI3,72.65,97.78,3.9,284983000.0
METALÚRGICA GERDAU,GOAU3,9.24,1.05,23.2,1835150.0
METALÚRGICA GERDAU,GOAU4,10.34,1.13,23.2,157925000.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,16.71,-7.67,-35.2,112483000.0
CELGPAR,GPAR3,43.0,14.64,92.9,4641.0
GRENDENE SA,GRND3,8.93,14.3,19.2,21870600.0
Generalshopp,GSHP3,35.74,40.52,33.3,31207.0
GUARARAPES CONFECÇÕES,GUAR3,11.83,27.56,4.0,10413000.0
HAGA,HAGA3,4.1,10.0,10.2,87471.0
HAGA,HAGA4,1.87,4.22,10.2,158849.0
HAPVIDA,HAPV3,13.19,97.33,5.5,249633000.0
Helbor,HBOR3,4.97,21.75,7.1,8403690.0
HBR REALTY,HBRE3,10.35,22.04,86.7,218270.0
HIDROVIAS,HBSA3,3.01,32.26,15.2,16472200.0
CIA HABITASUL,HBTS5,53.01,3.38,58.9,15169.0
HERCULES S/A,HETA3,96.0,568.56,28.3,0.0
HERCULES S/A,HETA4,12.0,503.35,28.3,49926.0
HOTEIS OTHON S.A.,HOOT4,2.9,-1.72,-88.5,476364.0
HYPERA,HYPE3,28.93,14.02,29.6,102685000.0
INFRACOMM,IFCM3,16.1,,,14452000.0
GRADIENTE,IGBR3,4.2,-5.78,,1591360.0
IGUATEMI,IGTA3,33.13,26.96,39.3,73855400.0
INEPAR S/A,INEP3,1.35,-3.95,,2312480.0
INEPAR S/A,INEP4,1.36,-3.95,,2716840.0
INTELBRAS,INTB3,29.05,32.46,9.7,56081200.0
JALLESMACHAD,JALL3,10.05,5.79,48.3,7215940.0
JBS,JBSS3,37.29,5.53,8.1,462711000.0
JOÃO FORTES ENGENHARIA S.A.,JFEN3,1.18,-6.82,958.8,787317.0
JHSF Part,JHSF3,5.18,4.14,58.5,24213800.0
JOSAPAR S/A,JOPA3,31.99,13.13,3.1,9316.0
JOSAPAR S/A,JOPA4,37.0,14.03,3.1,352.0
JEREISSATI PARTICIPACOES,JPSA3,29.02,17.13,36.0,8816190.0
JULIO SIMOES,JSLG3,7.08,50.58,18.3,5823920.0
KEPLER WEBER SA,KEPL3,32.9,4.98,11.8,10416900.0
KLABIN,KLBN11,23.46,10.58,28.8,148838000.0
KLABIN,KLBN3,5.92,12.16,28.8,814471.0
KLABIN,KLBN4,4.37,10.17,28.8,3476120.0
KORA SAUDE,KRSA3,5.35,,,1432790.0
LOJAS AMERICANAS S.A.,LAME3,5.94,10.56,6.5,38692800.0
LOJAS AMERICANAS S.A.,LAME4,5.89,10.51,6.5,185709000.0
TERRASANTAPA,LAND3,0.0,,,0.0
LAVVI,LAVV3,5.15,2.28,30.6,10168300.0
LOCAMERICA,LCAM3,23.95,11.04,25.4,64403600.0
MAHLE METAL LEVE,LEVE3,30.21,5.66,19.6,25578800.0
LIGHT SA,LIGT3,11.11,6.06,12.4,34200200.0
LIGHTPAR,LIPR3,63.0,-112.08,,6552.0
QUERO-QUERO,LJQQ3,11.28,10.05,9.9,35665900.0
LE LIS BLANC DEUX,LLIS3,1.6,-9.3,-23.7,1432730.0
LOG COM PROP,LOGG3,23.7,31.16,74.2,14859000.0
Log-In,LOGN3,21.02,15.88,14.3,19374000.0
LOPES BRASIL,LPSB3,2.49,4.47,24.0,3738680.0
RENNER,LREN3,32.32,19.7,15.3,358141000.0
LUPATECH,LUPA3,5.29,-18.28,-18.5,24660700.0
TREVISA INVESTIMENTOS SA,LUXM4,80.99,20.66,16.2,16210.0
WDC NETWORKS,LVTC3,18.35,,,6369140.0
LOCAWEB,LWSA3,15.05,227.8,4.5,150986000.0
CIA MARCOPOLO,MAPT4,37.95,-230.97,,180.0
MATER DEI,MATD3,15.58,,,9930460.0
MOBLY,MBLY3,6.19,-6.42,-11.1,5398670.0
M.DIASBRANCO,MDIA3,29.64,28.93,4.7,40648200.0
MOURA DUBEUX,MDNE3,5.44,4.92,12.5,2341880.0
IMC S/A,MEAL3,2.95,-14.51,-4.3,9705800.0
MELNICK,MELK3,4.11,5.43,9.3,6892960.0
MANGELS,MGEL4,15.26,7.48,12.2,78202.0
MAGAZ LUIZA,MGLU3,9.27,115.46,1.5,663359000.0
MILLS,MILS3,5.66,11.67,17.0,8842350.0
MULTILASER,MLAS3,6.96,,,20129400.0
MUNDIAL S/A,MNDL3,41.03,4.45,12.3,69074.0
MINUPAR,MNPR3,7.88,1.31,14.2,141518.0
MONTEIRO ARANHA,MOAR3,415.0,-140.49,,1034600.0
MOSAICO SA,MOSI3,8.9,50.17,5.3,20585400.0
MOVIDA,MOVI3,17.43,9.47,27.7,41994500.0
Marfrig,MRFG3,25.89,2.94,13.8,200106000.0
MRV,MRVE3,11.79,12.47,10.9,74721300.0
MELHORAMENTOS,MSPA3,48.5,-11.8,-23.9,115.0
MELHORAMENTOS,MSPA4,46.0,-11.29,-23.9,110.0
IGUAÇU,MTIG4,32.5,-5.69,-19.4,10598.0
MITRE REALTY,MTRE3,6.6,8.35,9.1,6403490.0
METISA,MTSA4,40.5,5.14,13.2,142026.0
Multiplan,MULT3,21.17,26.56,48.4,167017000.0
WETZEL S.A.,MWET3,26.05,26.68,1.8,883.0
WETZEL S.A.,MWET4,15.7,21.42,1.8,120573.0
IOCHPE-MAXION,MYPK3,15.28,7.87,6.9,34304100.0
NEOENERGIA,NEOE3,16.73,6.17,19.5,36001100.0
NEOGRID,NGRD3,3.25,16.65,13.9,9101720.0
GETNINJAS,NINJ3,6.56,,,1473380.0
NORDON INDS METALURGICAS SA,NORD3,15.1,-131.54,-52.8,13451.0
GRUPO NATURA,NTCO3,30.41,23.76,5.1,384540000.0
NUTRIPLANT,NUTR3,253.0,9.62,3.8,0.0
ODONTOPREV,ODPV3,13.37,11.4,32.6,20706100.0
OUROFINO S/A,OFSA3,26.4,11.13,16.4,526849.0
OI,OIBR3,0.92,-9.79,-174.5,88013000.0
OI,OIBR4,1.48,-10.84,-174.5,1641730.0
OMEGA GER,OMGE3,29.5,25.2,27.2,58673400.0
ONCOCLINICAS,ONCO3,9.23,,,17559100.0
OCEANPACT,OPCT3,3.1,-131.1,-1.1,5315160.0
ORIZON,ORVR3,26.77,43.0,13.2,12585300.0
OSX BRASIL,OSXB3,6.56,-57.28,-387.7,40866.0
IHPARDINI,PARD3,19.11,6.44,20.1,8667060.0
PANATLANTICA,PATI3,72.0,4.94,15.9,8351.0
PANATLANTICA,PATI4,59.0,4.16,15.9,3687.0
PÃO DE AÇÚCAR,PCAR3,22.86,4.24,10.4,111913000.0
PDG REALT,PDGR3,1.82,-24.28,-11.7,8333030.0
PETROBRAS,PETR3,27.19,3.56,44.0,529740000.0
PETROBRAS,PETR4,26.1,3.48,44.0,2255240000.0
PETZ,PETZ3,19.55,48.43,9.2,140419000.0
PROFARMA,PFRM3,5.3,4.74,3.8,1476100.0
PAGUE MENOS,PGMN3,8.69,10.98,5.3,12679200.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,10.51,-6.78,-7.8,6941.0
PLANOEPLANO,PLPL3,3.28,2.72,33.1,4253680.0
PARANAPANEMA S.A.,PMAM3,8.98,-46.6,-1.4,6019990.0
PANVEL FARMÁCIAS,PNVL3,13.0,32.22,2.4,14978100.0
MARCOPOLO,POMO3,2.36,141.41,0.7,841027.0
MARCOPOLO,POMO4,2.71,155.18,0.7,12685300.0
POSITIVO INF,POSI3,9.11,6.59,7.9,47592200.0
FOCUS,POWE3,13.05,14.1,3.5,5235810.0
PETRORIO,PRIO3,21.46,12.33,42.6,655703000.0
PRINER,PRNR3,7.36,9.85,7.0,1068140.0
PORTOBELLO S/A,PTBL3,9.6,6.26,16.9,14792700.0
PETTENATI,PTNT3,22.74,,,861094.0
PETTENATI,PTNT4,7.0,,,205513.0
QUALICORP,QUAL3,17.68,7.72,37.4,42942800.0
RAIADROGASIL,RADL3,23.35,30.51,5.6,177358000.0
RUMO S.A.,RAIL3,17.02,23.13,24.5,220544000.0
RAIZEN,RAIZ4,5.93,20.47,2.9,77192500.0
CELULOSE IRANI,RANI3,6.73,5.3,25.5,13857900.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,12.93,5.81,13.8,211661.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,10.79,5.16,13.8,29568600.0
RECRUSUL,RCSL3,3.7,304.14,1.7,20984500.0
RECRUSUL,RCSL4,1.34,108.58,1.7,2902960.0
RNI,RDNI3,10.25,177.76,1.4,312260.0
REDE D OR,RDOR3,55.7,32.08,20.2,157901000.0
PETRORECONCA,RECV3,13.56,,,17977700.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,6.31,6.82,21.0,10672.0
LOCALIZA RENT A CAR,RENT3,53.82,15.37,28.1,351208000.0
RENOVA,RNEW11,7.51,-24.53,-88.7,80148.0
RENOVA,RNEW3,2.75,-24.89,-88.7,161783.0
RENOVA,RNEW4,2.43,-24.43,-88.7,534613.0
ROMI,ROMI3,15.33,8.2,14.5,10091000.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,2.8,-0.64,-16.9,324864.0
3R PETROLEUM,RRRP3,29.0,21.13,38.2,112428000.0
ROSSI RESIDENCIAL,RSID3,8.87,-67.52,-10.5,1022490.0
METALURGICA RIOSULENSE S/A,RSUL4,78.89,7.93,19.6,305692.0
SANEPAR,SAPR11,18.82,4.18,41.1,30506200.0
SANEPAR,SAPR3,3.76,4.17,41.1,2492250.0
SANEPAR,SAPR4,3.79,4.2,41.1,20058400.0
GRUPO SBF,SBFG3,28.01,28.49,6.7,32733400.0
SABESP,SBSP3,34.97,8.35,23.4,92225500.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,36.87,22.3,55.2,331813.0
SER EDUCA,SEER3,10.48,7.48,14.2,11183000.0
SEQUOIA LOG,SEQL3,12.42,124.73,1.2,25558400.0
Springs,SGPS3,6.01,8.28,6.9,648265.0
TIME FOR FUN,SHOW3,3.72,-3.45,-449.6,3111530.0
SCHULZ,SHUL4,8.9,13.44,9.1,2790950.0
SIMPAR,SIMH3,11.74,9.08,19.6,32443800.0
SLC Agricola,SLCE3,40.76,6.22,29.0,60404800.0
EDITORA SARAIVA,SLED3,0.65,-6.33,-48.3,138293.0
EDITORA SARAIVA,SLED4,0.35,-5.95,-48.3,452816.0
SMART FIT,SMFT3,22.72,-37.06,-23.2,26707600.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,5.16,-20.83,-1.1,21644.0
BOA SAFRA,SOJA3,14.92,11.55,16.1,4274410.0
GRUPO SOMA,SOMA3,15.27,58.56,10.6,87587600.0
SONDOTECNICA S/A.,SOND5,34.53,10.18,8.0,437.0
SONDOTECNICA S/A.,SOND6,35.51,10.6,8.0,0.0
SINQIA,SQIA3,17.86,40.12,9.7,25756200.0
SBPAR,STBP3,5.92,15.14,21.5,39113700.0
Suzano Papel,SUZB3,53.58,9.44,37.1,440999000.0
SYN PROP TEC,SYNE3,13.21,12.37,51.7,7617370.0
TAESA,TAEE11,35.48,6.14,75.7,91386400.0
TAESA,TAEE3,11.87,6.15,75.7,987941.0
TAESA,TAEE4,11.86,6.15,75.7,2251850.0
TAURUS ARMAS,TASA3,20.63,3.69,30.2,1024730.0
TAURUS ARMAS,TASA4,21.06,3.75,30.2,29494100.0
TECNOSOLO S/A,TCNO3,2.58,-27.1,,93308.0
TECNOSOLO S/A,TCNO4,1.68,-23.92,,130112.0
TECNISA,TCSA3,3.82,-8.0,-48.9,4625360.0
TECHNOS,TECN3,2.82,3.91,19.5,13355900.0
TEKA S.A.,TEKA3,26.1,2879.8,0.1,135.0
TEKA S.A.,TEKA4,9.96,2839.81,0.1,47567.0
TELEBRAS,TELB3,45.0,-6.76,-129.0,39374.0
TELEBRAS,TELB4,18.7,-1.6,-129.0,87490.0
Tenda,TEND3,18.96,6.87,12.2,33481000.0
TRACK FIELD,TFCO4,13.31,26.45,20.0,1783980.0
Tegma,TGMA3,14.35,7.55,12.1,8086970.0
TIM,TIMS3,13.48,8.74,18.3,84567500.0
TEKNO,TKNO4,69.0,4.58,16.0,948.0
TOTVS,TOTS3,35.32,16.92,40.8,139354000.0
TRIUNFO PARTICIPACOES SA,TPIS3,1.94,-96.82,-1.9,7663270.0
TC,TRAD3,6.59,,,23628300.0
Trisul,TRIS3,5.71,6.83,21.7,11369700.0
TRANSMISSÃO PAULISTA,TRPL3,33.25,6.25,98.7,103016.0
TRANSMISSÃO PAULISTA,TRPL4,22.56,4.62,98.7,31740400.0
3TENTOS,TTEN3,8.86,,,11146800.0
TUPY,TUPY3,20.26,6.98,8.9,19282100.0
RENAUX,TXRX3,29.8,12.81,19.9,1710.0
RENAUX,TXRX4,8.8,9.8,19.9,7074.0
UNICASA,UCAS3,4.3,8.1,13.7,192831.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,13.59,15.29,1.7,122639000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,91.28,4.44,33.9,4090850.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,89.42,4.34,33.9,26636.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,89.1,4.33,33.9,31439800.0
USIMINAS,USIM3,12.01,1.41,31.6,5994180.0
USIMINAS,USIM5,12.25,1.44,31.6,388223000.0
USIMINAS,USIM6,18.99,2.3,31.6,136.0
VALE,VALE3,64.03,1.89,60.3,2330570000.0
VAMOS,VAMO3,12.87,22.51,25.3,56171000.0
VIBRA,VBBR3,22.17,10.99,2.7,267403000.0
VIA,VIIA3,5.72,16.92,3.2,335296000.0
VITTIA,VITT3,12.6,13.92,19.7,1260280.0
VIVARA S.A.,VIVA3,26.73,20.46,23.8,29128500.0
VIVER,VIVR3,1.7,-8.94,-54.7,34920400.0
TELEF BRASIL,VIVT3,53.0,17.23,12.4,133784000.0
VALID,VLID3,8.0,10.4,6.9,3416010.0
VULCABRAS S/A.,VULC3,10.86,18.27,9.3,10743800.0
VIVEO,VVEO3,20.59,,,6080460.0
WEG SA,WEGE3,35.79,35.04,19.4,276361000.0
WESTWING,WEST3,3.75,-2.41,-18.7,4269650.0
WHIRLPOOL S.A.,WHRL3,6.94,9.0,9.1,62201.0
WHIRLPOOL S.A.,WHRL4,8.58,11.4,9.1,107150.0
WIZ S.A.,WIZS3,8.46,2.72,44.1,35252000.0
WLM,WLMM3,35.0,9.83,6.5,7872.0
WLM,WLMM4,34.54,9.68,6.5,77148.0
YDUQS PART,YDUQ3,22.4,23.38,10.1,69403000.0
