Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO4,4.86,4.04,6.5,15906.0
COELBA,CEEB3,33.5,6.56,19.7,62957.0
COELBA,CEEB5,39.0,7.08,19.7,0.0
CEEE-D,CEED3,49.88,-26.47,-4.2,998.0
CEEE-D,CEED4,55.8,-28.55,-4.2,0.0
CEG,CEGR3,60.0,23.29,17.7,286.0
CELPE,CEPE5,25.08,6.76,12.6,3458.0
CELPE,CEPE6,29.99,7.1,12.6,9663.0
CESP CIA ENERGETICA SAO PAULO,CESP3,21.21,7.16,55.0,226428.0
CESP CIA ENERGETICA SAO PAULO,CESP5,33.5,10.56,55.0,235.0
CESP CIA ENERGETICA SAO PAULO,CESP6,21.05,7.11,55.0,52725900.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS,CGAS3,135.0,9.35,23.1,66223.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁSS,CGAS5,146.7,9.99,23.1,744241.0
GRAZZIOTIN,CGRA3,40.0,6.4,18.8,66010.0
GRAZZIOTIN,CGRA4,38.5,6.13,18.8,624602.0
CELESC,CLSC3,62.9,3.17,8.0,20495.0
CELESC,CLSC4,69.3,3.39,8.0,646083.0
CEMIG,CMIG3,17.88,7.52,16.6,5980570.0
CEMIG,CMIG4,13.08,5.93,16.6,113866000.0
CSNMINERACAO,CMIN3,6.63,2.6,53.8,56482600.0
CIA ENERG CEARA - COELCE,COCE3,56.97,12.09,8.4,680.0
CIA ENERG CEARA - COELCE,COCE5,56.6,12.04,8.4,867012.0
COGNA,COGN3,2.41,-48.6,-5.1,102661000.0
CPFL ENERGIA S.A.,CPFE3,26.83,6.72,18.0,127808000.0
COPEL,CPLE11,31.3,5.82,17.1,13530600.0
COPEL,CPLE3,5.88,5.56,17.1,8461850.0
COPEL,CPLE5,28.51,21.42,17.1,2926.0
COPEL,CPLE6,6.32,5.87,17.1,110452000.0
CR2,CRDE3,15.49,-2.3,-460.7,19109.0
CARREFOUR BR,CRFB3,15.39,8.01,6.6,73468900.0
CRISTAL,CRPG3,94.69,11.21,23.2,225.0
CRISTAL,CRPG5,66.56,7.59,23.2,2228180.0
CRISTAL,CRPG6,68.59,7.85,23.2,24767.0
COSAN SA INDUSTRIA E COMERCIO,CSAN3,21.15,21.13,15.2,153094000.0
CRUZEIRO EDU,CSED3,7.2,9.68,16.1,5192300.0
COPASA MG,CSMG3,12.75,5.82,21.9,30592400.0
CSN,CSNA3,24.65,2.31,41.5,319375000.0
COSERN,CSRN3,15.4,6.47,18.4,10880.0
COSERN,CSRN5,15.24,6.43,18.4,1197.0
COSERN,CSRN6,17.18,6.94,18.4,519.0
KARSTEN,CTKA3,26.49,13.82,9.7,1022.0
KARSTEN,CTKA4,17.6,12.68,9.7,37146.0
COTEMINAS,CTNM3,9.1,7.28,8.6,894.0
COTEMINAS,CTNM4,3.7,6.46,8.6,51202.0
SANTANENSE,CTSA3,1.9,14.97,4.4,47697.0
SANTANENSE,CTSA4,1.39,12.85,4.4,75934.0
CURY S/A,CURY3,6.63,4.97,22.4,5624100.0
CVC BRASIL,CVCB3,13.78,-8.08,-60.9,154737000.0
CYRELA BRAZIL REALTY,CYRE3,15.11,9.33,17.1,116686000.0
DIAGNOSTICOS DA AMERICA SA,DASA3,31.91,130.98,1.6,8990600.0
DESKTOPSIGMA,DESK3,16.73,,,7629090.0
DEXXOS PAR,DEXP3,10.9,6.6,11.9,5845860.0
DEXXOS PAR,DEXP4,8.59,5.38,11.9,72745.0
Direcional Engenharia,DIRR3,12.58,7.04,18.1,19707300.0
DOMMO,DMMO3,0.5,2.6,34.2,2688610.0
D1000VFARMA,DMVF3,4.66,2.2,7.6,461835.0
DOHLER,DOHL3,19.0,14.88,14.0,780.0
DOHLER,DOHL4,6.09,4.75,14.0,36569.0
DOTZ SA,DOTZ3,3.01,,,487633.0
DTCOM,DTCY3,7.2,-34.1,-21.6,3092.0
DEXCO,DXCO3,15.04,8.68,19.4,57104600.0
ELECTRO AÇO ALTONA S/A,EALT3,11.24,10.02,10.2,3244.0
ELECTRO AÇO ALTONA S/A,EALT4,6.74,7.08,10.2,133571.0
ECORODOVIAS,ECOR3,7.34,6.69,42.6,61528800.0
ENCORPAR,ECPR3,79.89,-65.54,,0.0
CEEE,EEEL3,375.0,9.37,33.5,2536.0
ENGIE BRASIL,EGIE3,38.6,7.9,43.1,53140800.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR3,34.08,8.02,15.6,248.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR4,28.5,7.17,15.6,27593.0
ELETROBRÁS,ELET3,33.25,-21.86,-11.8,183052000.0
ELETROBRÁS,ELET5,65.0,-36.01,-11.8,310.0
ELETROBRÁS,ELET6,32.66,-21.6,-11.8,98810900.0
ELETROMIDIA,ELMD3,10.57,-49.37,-8.7,2910910.0
EMAE,EMAE4,60.0,10.69,36.1,334632.0
EMBRAER,EMBR3,24.35,14.28,7.5,215517000.0
ENAUTA PART,ENAT3,12.88,5.24,28.0,19234200.0
EDP ENERGIAS DO BRASIL S/A,ENBR3,20.78,5.32,20.4,73442600.0
ENEVA,ENEV3,14.05,18.19,27.7,82554700.0
ENERGISA,ENGI11,44.14,7.24,17.6,97974800.0
ENERGISA,ENGI3,15.0,9.73,17.6,130283.0
ENERGISA,ENGI4,7.3,6.63,17.6,184741.0
ENJOEI,ENJU3,3.05,-1.61,-108.6,9973570.0
ENERGISA MT,ENMT3,79.5,12.21,25.4,93055.0
ENERGISA MT,ENMT4,80.56,12.34,25.4,3773.0
EMBPAR S/A,EPAR3,13.49,3.77,6.3,53965.0
EQTL PARA,EQPA3,5.1,7.65,23.5,29582.0
EQTL PARA,EQPA5,6.92,9.95,23.5,8216.0
EQTL PARAC,EQPA7,6.7,9.68,23.5,266.0
EQUATORIAL ENERGIA S.A.,EQTL3,22.65,6.84,23.2,170006000.0
ESPACOLASER,ESPA3,7.72,11.92,27.9,21000800.0
ESTRELA,ESTR3,40.0,4.85,13.5,0.0
ESTRELA,ESTR4,67.18,5.77,13.5,0.0
ETERNIT,ETER3,18.69,3.16,27.8,25587300.0
EUCATEX,EUCA3,13.08,3.83,18.3,99270.0
EUCATEX,EUCA4,8.99,2.92,18.3,638991.0
Even,EVEN3,6.31,1.56,16.8,13527300.0
EZTec,EZTC3,20.03,12.89,26.3,54866800.0
FERBASA,FESA3,58.0,8.03,29.0,24778.0
FERBASA,FESA4,48.45,6.69,29.0,27929700.0
Fer Heringer,FHER3,18.35,2.99,14.4,44321400.0
UNIFIQUE,FIQE3,5.86,,,3926080.0
FLEURY,FLRY3,17.39,10.58,19.0,39987900.0
FRAS-LE S.A.,FRAS3,13.45,10.54,13.5,1932250.0
Metalfrio,FRIO3,50.59,16.62,3.5,1285.0
POMIFRUTAS,FRTA3,5.09,-264.91,-1.6,26322.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,32.0,4.07,78.9,1990.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,33.1,4.17,78.9,17911.0
GAFISA,GFSA3,1.93,11.19,10.5,18189900.0
GERDAU S.A.,GGBR3,21.92,2.84,23.2,1698230.0
GERDAU S.A.,GGBR4,26.95,3.37,23.2,356163000.0
GPS,GGPS3,16.12,,,33377600.0
GRUPO MATEUS,GMAT3,5.97,14.43,6.2,31684400.0
INTERMEDICA,GNDI3,61.45,83.33,3.9,269409000.0
METALÚRGICA GERDAU,GOAU3,10.24,1.12,23.2,2110570.0
METALÚRGICA GERDAU,GOAU4,11.24,1.19,23.2,137924000.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,18.43,-7.98,-35.2,120165000.0
CELGPAR,GPAR3,43.0,16.94,90.6,842.0
GRENDENE SA,GRND3,8.17,12.8,19.2,16799000.0
Generalshopp,GSHP3,35.1,40.49,33.3,21555.0
GUARARAPES CONFECÇÕES,GUAR3,9.88,24.02,4.0,10254900.0
HAGA,HAGA3,6.5,16.23,10.2,356898.0
HAGA,HAGA4,1.88,4.25,10.2,176576.0
HAPVIDA,HAPV3,10.59,77.97,5.5,223610000.0
Helbor,HBOR3,4.3,20.49,7.1,6677580.0
HBR REALTY,HBRE3,8.4,19.13,86.7,192971.0
HIDROVIAS,HBSA3,3.33,33.5,15.2,13097900.0
CIA HABITASUL,HBTS5,48.3,3.11,58.9,10144.0
HERCULES S/A,HETA3,96.0,568.56,28.3,0.0
HERCULES S/A,HETA4,8.09,500.32,28.3,154720.0
HOTEIS OTHON S.A.,HOOT4,2.82,-1.67,-88.5,60409.0
HYPERA,HYPE3,28.38,13.8,29.6,89714600.0
INFRACOMM,IFCM3,16.8,,,21629800.0
GRADIENTE,IGBR3,26.9,-5.87,,1954790.0
IGUATEMI,IGTA3,33.13,26.96,39.3,30624700.0
INEPAR S/A,INEP3,1.38,-3.97,,1956200.0
INEPAR S/A,INEP4,1.38,-3.97,,1500880.0
INTELBRAS,INTB3,26.94,29.96,9.7,37629700.0
JALLESMACHAD,JALL3,9.67,5.61,48.3,6890590.0
JBS,JBSS3,37.72,5.57,8.1,397299000.0
JOÃO FORTES ENGENHARIA S.A.,JFEN3,0.93,-6.56,958.8,379015.0
JHSF Part,JHSF3,5.41,4.28,58.5,22762400.0
JOSAPAR S/A,JOPA3,30.2,12.8,3.1,8853.0
JOSAPAR S/A,JOPA4,34.11,13.51,3.1,467.0
IGUATEMI S.A,JPSA3,29.02,20.35,36.0,7666510.0
JULIO SIMOES,JSLG3,7.51,51.9,18.3,5426750.0
KEPLER WEBER SA,KEPL3,35.24,5.55,11.8,8107530.0
KLABIN,KLBN11,26.01,11.24,28.8,140786000.0
KLABIN,KLBN3,6.06,12.34,28.8,665373.0
KLABIN,KLBN4,4.93,10.89,28.8,2463980.0
KORA SAUDE,KRSA3,5.14,,,1023510.0
LOJAS AMERICANAS S.A.,LAME3,5.76,10.36,6.5,26821200.0
LOJAS AMERICANAS S.A.,LAME4,5.81,10.42,6.5,170563000.0
TERRASANTAPA,LAND3,0.0,,,0.0
LAVVI,LAVV3,5.08,2.21,30.6,5464420.0
LOCAMERICA,LCAM3,24.4,11.18,25.4,74634800.0
MAHLE METAL LEVE,LEVE3,31.03,5.81,19.6,16687700.0
LIGHT SA,LIGT3,11.57,6.15,12.4,40516300.0
LIGHTPAR,LIPR3,72.8,-131.65,,9868.0
QUERO-QUERO,LJQQ3,10.93,9.71,9.9,27779500.0
LE LIS BLANC DEUX,LLIS3,1.19,-9.15,-23.7,1252010.0
LOG COM PROP,LOGG3,23.11,30.6,74.2,16415800.0
Log-In,LOGN3,22.91,16.93,14.3,14167200.0
LOPES BRASIL,LPSB3,2.06,3.28,24.0,3191540.0
RENNER,LREN3,24.17,14.32,15.3,338427000.0
LUPATECH,LUPA3,5.21,-18.13,-18.5,20195200.0
TREVISA INVESTIMENTOS SA,LUXM4,80.5,20.53,16.2,100747.0
WDC NETWORKS,LVTC3,15.5,,,4035540.0
LOCAWEB,LWSA3,13.48,198.42,4.5,152321000.0
CIA MARCOPOLO,MAPT4,21.6,-131.46,,1368.0
MATER DEI,MATD3,12.98,,,11336200.0
MOBLY,MBLY3,4.75,-4.48,-11.1,3904260.0
M.DIASBRANCO,MDIA3,24.82,24.21,4.7,39937700.0
MOURA DUBEUX,MDNE3,5.49,4.98,12.5,1735280.0
IMC S/A,MEAL3,2.41,-12.3,-4.3,7232280.0
MELNICK,MELK3,4.0,5.07,9.3,2940850.0
MANGELS,MGEL4,14.0,7.4,12.2,45344.0
MAGAZ LUIZA,MGLU3,6.2,78.24,1.5,832229000.0
MILLS,MILS3,6.09,12.63,17.0,8515200.0
MULTILASER,MLAS3,8.19,,,14914800.0
MUNDIAL S/A,MNDL3,32.99,4.21,12.3,136297.0
MINUPAR,MNPR3,6.4,1.06,14.2,91421.0
MONTEIRO ARANHA,MOAR3,378.0,-127.6,,1430520.0
MOSAICO SA,MOSI3,8.6,46.9,5.3,9361870.0
MOVIDA,MOVI3,16.65,9.24,27.7,41164300.0
Marfrig,MRFG3,22.73,2.74,13.8,169877000.0
MRV,MRVE3,11.38,12.21,10.9,60964700.0
MELHORAMENTOS,MSPA3,48.5,-11.8,-23.9,462.0
MELHORAMENTOS,MSPA4,46.0,-11.29,-23.9,438.0
IGUAÇU,MTIG4,40.01,-5.82,-19.4,22596.0
MITRE REALTY,MTRE3,7.98,11.22,9.1,5270390.0
METISA,MTSA4,42.0,5.33,13.2,166469.0
Multiplan,MULT3,18.81,24.0,48.4,157438000.0
WETZEL S.A.,MWET3,22.5,24.87,1.8,1125.0
WETZEL S.A.,MWET4,15.15,21.14,1.8,35638.0
IOCHPE-MAXION,MYPK3,15.62,7.92,6.9,25934000.0
NEOENERGIA,NEOE3,17.25,6.24,19.5,39714600.0
NEOGRID,NGRD3,2.6,11.93,13.9,6700960.0
GETNINJAS,NINJ3,5.5,,,4331570.0
NORDON INDS METALURGICAS SA,NORD3,12.7,-116.35,-52.8,6065.0
GRUPO NATURA,NTCO3,25.68,20.61,5.1,354117000.0
NUTRIPLANT,NUTR3,253.0,9.62,3.8,0.0
ODONTOPREV,ODPV3,12.25,10.4,32.6,19070900.0
OUROFINO S/A,OFSA3,24.91,10.55,16.4,436755.0
OI,OIBR3,0.74,-9.45,-174.5,67698100.0
OI,OIBR4,1.29,-10.48,-174.5,1095330.0
OMEGA GER,OMGE3,27.57,24.32,27.2,44995400.0
ONCOCLINICAS,ONCO3,11.66,,,18068800.0
OCEANPACT,OPCT3,2.8,-124.09,-1.1,3136690.0
ORIZON,ORVR3,25.95,41.84,13.2,9934950.0
OSX BRASIL,OSXB3,6.79,-57.29,-387.7,291624.0
IHPARDINI,PARD3,18.6,6.27,20.1,8026000.0
PANATLANTICA,PATI3,70.34,4.84,15.9,5217.0
PANATLANTICA,PATI4,59.0,4.16,15.9,1698.0
PÃO DE AÇÚCAR,PCAR3,22.19,4.18,10.4,62823500.0
PDG REALT,PDGR3,1.28,-23.63,-11.7,2680320.0
PETROBRAS,PETR3,30.44,3.81,44.0,624746000.0
PETROBRAS,PETR4,28.33,3.65,44.0,2311280000.0
PETZ,PETZ3,16.83,41.8,9.2,114559000.0
PROFARMA,PFRM3,5.5,4.84,3.8,1033610.0
PAGUE MENOS,PGMN3,8.93,11.25,5.3,9714530.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,10.15,-6.68,-7.8,5221.0
PLANOEPLANO,PLPL3,3.18,2.16,27.8,3069800.0
PARANAPANEMA S.A.,PMAM3,10.03,-47.21,-1.4,4046420.0
PANVEL FARMÁCIAS,PNVL3,12.67,31.57,2.4,11232100.0
MARCOPOLO,POMO3,2.38,142.19,0.7,802923.0
MARCOPOLO,POMO4,2.83,159.9,0.7,13121600.0
POSITIVO INF,POSI3,9.68,6.92,7.9,36761900.0
FOCUS,POWE3,10.56,10.08,3.5,6077440.0
PETRORIO,PRIO3,19.7,11.29,42.6,464369000.0
PRINER,PRNR3,6.66,8.85,7.0,856225.0
PORTOBELLO S/A,PTBL3,10.14,6.53,16.9,11241500.0
PETTENATI,PTNT3,14.84,11.54,8.9,297428.0
PETTENATI,PTNT4,6.11,5.44,8.9,142744.0
QUALICORP,QUAL3,15.87,7.07,37.4,39357100.0
RAIADROGASIL,RADL3,24.1,31.46,5.6,164902000.0
RUMO S.A.,RAIL3,17.67,23.78,24.5,221846000.0
RAIZEN,RAIZ4,5.72,19.99,2.9,64978500.0
CELULOSE IRANI,RANI3,6.83,5.37,25.5,11407300.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,12.18,5.41,13.8,189830.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,10.37,4.88,13.8,27770700.0
RECRUSUL,RCSL3,4.88,401.92,1.7,16629600.0
RECRUSUL,RCSL4,1.43,116.03,1.7,1905320.0
RNI,RDNI3,10.15,176.92,1.4,163579.0
REDE D OR,RDOR3,42.66,25.39,20.2,130439000.0
PETRORECONCA,RECV3,16.32,,,10815900.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,6.69,7.08,21.0,8456.0
LOCALIZA RENT A CAR,RENT3,54.75,15.59,28.1,425705000.0
RENOVA,RNEW11,6.88,-24.23,-88.7,80894.0
RENOVA,RNEW3,2.41,-24.4,-88.7,187798.0
RENOVA,RNEW4,2.31,-24.25,-88.7,399349.0
ROMI,ROMI3,18.64,9.49,14.5,11375200.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,2.71,-0.62,-16.9,154174.0
3R PETROLEUM,RRRP3,31.27,22.97,38.2,96943300.0
ROSSI RESIDENCIAL,RSID3,9.3,-68.21,-10.5,947181.0
METALURGICA RIOSULENSE S/A,RSUL4,75.0,7.54,19.6,257833.0
SANEPAR,SAPR11,18.88,4.18,41.1,31447300.0
SANEPAR,SAPR3,3.74,4.16,41.1,1883010.0
SANEPAR,SAPR4,3.83,4.22,41.1,16451900.0
GRUPO SBF,SBFG3,21.36,23.13,6.7,27808200.0
SABESP,SBSP3,39.89,9.09,23.4,91066300.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,36.18,22.03,55.2,245980.0
SER EDUCA,SEER3,10.15,7.26,14.2,10761100.0
SEQUOIA LOG,SEQL3,13.54,133.58,1.2,31686900.0
Springs,SGPS3,4.67,7.74,6.9,502346.0
TIME FOR FUN,SHOW3,3.65,-3.36,-449.6,2237820.0
SCHULZ,SHUL4,8.65,13.13,9.1,2162450.0
SIMPAR,SIMH3,11.74,9.08,19.6,29209300.0
SLC Agricola,SLCE3,41.07,6.26,29.0,50117300.0
EDITORA SARAIVA,SLED3,16.25,-6.1,-48.3,123922.0
EDITORA SARAIVA,SLED4,7.9,-5.8,-48.3,414237.0
SMART FIT,SMFT3,16.62,-27.07,-23.2,29589500.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,4.88,-20.56,-1.1,19563.0
BOA SAFRA,SOJA3,15.5,12.04,16.1,5271860.0
GRUPO SOMA,SOMA3,12.85,49.8,10.6,70709500.0
SONDOTECNICA S/A.,SOND5,36.01,10.81,8.0,254.0
SONDOTECNICA S/A.,SOND6,35.51,10.6,8.0,0.0
SINQIA,SQIA3,16.88,37.22,9.7,19413300.0
SBPAR,STBP3,6.29,16.24,21.5,40522100.0
Suzano Papel,SUZB3,60.19,10.09,37.1,380331000.0
SYN PROP TEC,SYNE3,6.73,8.37,51.7,24285000.0
TAESA,TAEE11,36.2,6.22,75.7,88100600.0
TAESA,TAEE3,12.08,6.22,75.7,1149190.0
TAESA,TAEE4,12.06,6.22,75.7,2355320.0
TAURUS ARMAS,TASA3,23.5,4.13,30.2,914561.0
TAURUS ARMAS,TASA4,23.75,4.17,30.2,25180900.0
TECNOSOLO S/A,TCNO3,1.99,-25.02,,185630.0
TECNOSOLO S/A,TCNO4,1.51,-23.32,,279660.0
TECNISA,TCSA3,3.58,-7.78,-48.9,3982470.0
TECHNOS,TECN3,2.19,3.12,19.5,6704150.0
TEKA S.A.,TEKA3,26.1,,0.1,0.0
TEKA S.A.,TEKA4,9.58,,0.1,33150.0
TELEBRAS,TELB3,44.3,-6.63,-129.0,29258.0
TELEBRAS,TELB4,14.9,-0.85,-129.0,68031.0
Tenda,TEND3,16.4,6.06,12.2,30899300.0
TRACK FIELD,TFCO4,11.85,23.57,20.0,2149020.0
Tegma,TGMA3,15.08,7.94,12.1,6428400.0
TIM,TIMS3,12.87,8.29,18.3,96282400.0
TEKNO,TKNO4,69.0,4.58,16.0,1785.0
TOTVS,TOTS3,28.74,13.64,40.8,139625000.0
TRIUNFO PARTICIPACOES SA,TPIS3,1.96,-97.0,-1.9,4751990.0
TC,TRAD3,5.73,,,25170500.0
Trisul,TRIS3,5.45,6.57,21.7,9918980.0
TRANSMISSÃO PAULISTA,TRPL3,30.4,5.81,98.7,125636.0
TRANSMISSÃO PAULISTA,TRPL4,24.27,4.88,98.7,31009700.0
3TENTOS,TTEN3,9.31,,,9439940.0
TUPY,TUPY3,20.19,6.96,8.9,16749600.0
RENAUX,TXRX3,34.0,13.42,19.9,871.0
RENAUX,TXRX4,8.3,9.73,19.9,7779.0
UNICASA,UCAS3,4.37,8.27,13.7,168527.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,14.27,15.71,1.7,118423000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,95.53,4.66,33.9,4712400.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,96.95,4.73,33.9,118202.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,96.95,4.73,33.9,37682400.0
USIMINAS,USIM3,14.26,1.69,31.6,4837850.0
USIMINAS,USIM5,14.86,1.77,31.6,303552000.0
USIMINAS,USIM6,19.0,2.3,31.6,136.0
VALE,VALE3,79.15,2.31,60.3,1937030000.0
VAMOS,VAMO3,12.18,21.42,25.3,40659700.0
VIBRA,VBBR3,21.04,10.58,2.7,196524000.0
VIA,VIIA3,4.5,15.05,3.2,264386000.0
VITTIA,VITT3,13.5,14.85,19.7,1182340.0
VIVARA S.A.,VIVA3,24.28,18.53,23.8,25344100.0
VIVER,VIVR3,1.13,-7.14,-54.7,16800100.0
TELEF BRASIL,VIVT3,49.87,16.26,12.4,132919000.0
VALID,VLID3,8.48,10.67,6.9,4035120.0
VULCABRAS S/A.,VULC3,9.29,15.83,9.3,8207930.0
VIVEO,VVEO3,18.21,,,6862620.0
WEG SA,WEGE3,33.47,32.75,19.4,252541000.0
WESTWING,WEST3,3.34,-1.62,-18.7,3535740.0
WHIRLPOOL S.A.,WHRL3,6.53,8.4,9.1,40213.0
WHIRLPOOL S.A.,WHRL4,8.03,10.59,9.1,106895.0
WIZ S.A.,WIZS3,7.66,2.38,44.1,21033200.0
WLM,WLMM3,34.0,9.51,6.5,4833.0
WLM,WLMM4,37.57,10.66,6.5,60387.0
YDUQS PART,YDUQ3,20.33,21.92,10.1,71079300.0
