Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,33.0,4.16,78.9,1157.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,33.0,4.16,78.9,13662.0
GAFISA,GFSA3,2.07,11.57,10.5,14110200.0
GERDAU S.A.,GGBR3,23.21,2.98,23.2,1244100.0
GERDAU S.A.,GGBR4,28.95,3.58,23.2,281609000.0
GPS,GGPS3,16.38,,,25381400.0
GRUPO MATEUS,GMAT3,5.92,14.32,6.2,24290300.0
INTERMEDICA,GNDI3,70.86,96.22,3.9,332243000.0
METALÚRGICA GERDAU,GOAU3,10.5,1.14,23.2,838260.0
METALÚRGICA GERDAU,GOAU4,11.88,1.23,23.2,84172100.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,17.87,-7.88,-35.2,89894300.0
CELGPAR,GPAR3,41.52,16.33,90.6,99.0
GRENDENE SA,GRND3,9.04,14.51,19.2,13363600.0
Generalshopp,GSHP3,29.81,40.23,33.3,14978.0
GUARARAPES CONFECÇÕES,GUAR3,12.79,29.31,4.0,13847600.0
HAGA,HAGA3,8.88,22.4,10.2,505820.0
HAGA,HAGA4,1.94,4.41,10.2,194207.0
HAPVIDA,HAPV3,12.49,92.12,5.5,283994000.0
Helbor,HBOR3,4.31,20.51,7.1,4594250.0
HBR REALTY,HBRE3,7.99,18.52,86.7,574969.0
HIDROVIAS,HBSA3,2.81,31.49,15.2,10392200.0
CIA HABITASUL,HBTS5,44.0,2.87,58.9,3369.0
HERCULES S/A,HETA3,96.0,568.56,28.3,0.0
HERCULES S/A,HETA4,8.25,500.44,28.3,77951.0
HOTEIS OTHON S.A.,HOOT4,2.76,-1.63,-88.5,17914.0
HYPERA,HYPE3,30.92,14.8,29.6,85468800.0
INFRACOMM,IFCM3,16.05,,,20865800.0
GRADIENTE,IGBR3,43.21,-6.08,,744912.0
IGUATEMI S.A,IGTI11,19.04,26.58,36.0,47778800.0
IGUATEMI S.A,IGTI3,3.36,31.1,36.0,2151110.0
INEPAR S/A,INEP3,1.6,-4.14,,1416270.0
INEPAR S/A,INEP4,1.51,-4.09,,1307060.0
INTELBRAS,INTB3,29.81,33.37,9.7,28947300.0
ITAÚSA,ITSA3,10.09,69.52,17.2,1534440.0
ITAÚSA,ITSA4,10.04,69.19,17.2,244009000.0
JALLESMACHAD,JALL3,9.78,5.66,48.3,6770830.0
JBS,JBSS3,34.8,5.31,8.1,340063000.0
JOÃO FORTES ENGENHARIA S.A.,JFEN3,1.26,-6.9,958.8,1082440.0
JHSF Part,JHSF3,6.16,4.74,58.5,26938300.0
JOSAPAR S/A,JOPA3,27.0,12.23,3.1,5700.0
JOSAPAR S/A,JOPA4,35.0,13.67,3.1,542.0
JULIO SIMOES,JSLG3,7.2,50.95,18.3,2921330.0
KEPLER WEBER SA,KEPL3,41.24,7.01,11.8,9219210.0
KLABIN,KLBN11,24.49,10.85,28.8,127104000.0
KLABIN,KLBN3,5.73,11.92,28.8,576007.0
KLABIN,KLBN4,4.72,10.62,28.8,2527430.0
KORA SAUDE,KRSA3,4.05,,,858143.0
TERRASANTAPA,LAND3,0.0,,,0.0
LAVVI,LAVV3,5.73,2.87,30.6,4456980.0
LOCAMERICA,LCAM3,25.85,11.62,25.4,72739200.0
MAHLE METAL LEVE,LEVE3,32.4,6.07,19.6,11414700.0
LIGHT SA,LIGT3,11.3,6.09,12.4,27591500.0
LIGHTPAR,LIPR3,67.0,-120.07,,18455.0
QUERO-QUERO,LJQQ3,10.19,9.0,9.9,27230600.0
LE LIS BLANC DEUX,LLIS3,1.7,-9.33,-23.7,746687.0
LOG COM PROP,LOGG3,27.92,35.11,74.2,19543400.0
Log-In,LOGN3,22.54,16.72,14.3,17070700.0
LOPES BRASIL,LPSB3,3.02,5.93,24.0,3696880.0
RENNER,LREN3,26.59,15.92,15.3,306311000.0
LUPATECH,LUPA3,5.9,-19.46,-18.5,11384900.0
TREVISA INVESTIMENTOS SA,LUXM4,81.99,20.92,16.2,159705.0
WDC NETWORKS,LVTC3,15.0,,,3288050.0
LOCAWEB,LWSA3,9.45,123.21,4.5,129069000.0
CIA MARCOPOLO,MAPT3,37.0,-225.19,,0.0
CIA MARCOPOLO,MAPT4,21.51,-130.91,,1774.0
MATER DEI,MATD3,15.46,,,12122200.0
MOBLY,MBLY3,6.5,-6.83,-11.1,1649790.0
M.DIASBRANCO,MDIA3,22.74,22.17,4.7,27351800.0
MOURA DUBEUX,MDNE3,6.34,5.84,12.5,1944820.0
IMC S/A,MEAL3,2.78,-13.81,-4.3,4988410.0
MELNICK,MELK3,4.2,5.73,9.3,2219640.0
MANGELS,MGEL4,13.14,7.35,12.2,21231.0
MAGAZ LUIZA,MGLU3,6.51,82.13,1.5,930747000.0
MILLS,MILS3,6.26,13.01,17.0,7611190.0
MULTILASER,MLAS3,7.4,,,11737900.0
MUNDIAL S/A,MNDL3,37.92,4.35,12.3,64293.0
MINUPAR,MNPR3,6.36,1.06,14.2,57985.0
MONTEIRO ARANHA,MOAR3,409.0,-138.4,,1311420.0
MOSAICO SA,MOSI3,7.65,36.56,5.3,5533020.0
MOVIDA,MOVI3,16.25,9.13,27.7,37261500.0
Marfrig,MRFG3,21.75,2.68,13.8,138386000.0
MRV,MRVE3,12.88,13.17,10.9,65968300.0
MELHORAMENTOS,MSPA3,48.5,-11.8,-23.9,462.0
MELHORAMENTOS,MSPA4,46.0,-11.29,-23.9,438.0
IGUAÇU,MTIG4,35.44,-5.74,-19.4,3492.0
MITRE REALTY,MTRE3,7.57,10.37,9.1,4262850.0
METISA,MTSA4,40.19,5.1,13.2,186427.0
Multiplan,MULT3,21.0,26.37,48.4,140419000.0
WETZEL S.A.,MWET3,22.5,24.87,1.8,423.0
WETZEL S.A.,MWET4,16.38,21.77,1.8,45971.0
IOCHPE-MAXION,MYPK3,14.66,7.76,6.9,20343400.0
NEOENERGIA,NEOE3,16.22,6.09,19.5,29160400.0
NEOGRID,NGRD3,2.94,14.4,13.9,4855180.0
GETNINJAS,NINJ3,4.7,,,3739040.0
NORDON INDS METALURGICAS SA,NORD3,10.95,-105.27,-52.8,2466.0
GRUPO NATURA,NTCO3,21.84,18.06,5.1,228643000.0
NUTRIPLANT,NUTR3,253.0,9.62,3.8,0.0
CONSERVAS ODERICH SA,ODER4,190.0,19.0,18.9,0.0
ODONTOPREV,ODPV3,12.47,10.6,32.6,19192900.0
OUROFINO S/A,OFSA3,26.5,11.16,16.4,228964.0
OI,OIBR3,1.04,-10.01,-174.5,73013200.0
OI,OIBR4,1.71,-11.28,-174.5,1489610.0
ONCOCLINICAS,ONCO3,11.12,,,14363100.0
OCEANPACT,OPCT3,3.01,377.64,0.4,2730440.0
ORIZON,ORVR3,27.45,43.96,13.2,13284100.0
OSX BRASIL,OSXB3,7.73,-57.32,-387.7,110728.0
IHPARDINI,PARD3,23.01,7.71,20.1,6754470.0
PANATLANTICA,PATI3,69.0,4.76,15.9,1298.0
PANATLANTICA,PATI4,60.0,4.22,15.9,1383.0
PÃO DE AÇÚCAR,PCAR3,22.58,4.21,10.4,52991500.0
PDG REALT,PDGR3,1.71,-24.15,-11.7,1449830.0
PADTEC,PDTC3,6.49,16.65,9.4,845865.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB3,64.95,-17.78,-85.6,2700.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB4,75.0,-23.76,-85.6,3784.0
PETROBRAS,PETR3,35.66,4.2,44.0,662243000.0
PETROBRAS,PETR4,32.52,3.96,44.0,1984740000.0
PETZ,PETZ3,17.67,46.2,9.2,106007000.0
PROFARMA,PFRM3,5.04,4.6,3.8,617397.0
PAGUE MENOS,PGMN3,9.34,11.71,5.3,7473430.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,10.11,-6.67,-7.8,6379.0
PLANOEPLANO,PLPL3,3.78,2.51,27.8,2669860.0
PARANAPANEMA S.A.,PMAM3,8.2,-46.14,-1.4,2951530.0
PANVEL FARMÁCIAS,PNVL3,14.01,34.23,2.4,7610810.0
MARCOPOLO,POMO3,2.73,155.96,0.7,864121.0
MARCOPOLO,POMO4,3.29,178.0,0.7,17782400.0
WILSON SONS,PORT3,60.5,,,3160850.0
POSITIVO INF,POSI3,9.58,6.86,7.9,37080800.0
FOCUS,POWE3,10.91,10.65,3.5,5264230.0
PETRORIO,PRIO3,23.03,13.32,42.6,408125000.0
PRINER,PRNR3,6.61,8.78,7.0,748318.0
PORTOBELLO S/A,PTBL3,9.01,5.98,16.9,8687150.0
PETTENATI,PTNT3,12.19,9.69,8.9,215320.0
PETTENATI,PTNT4,6.29,5.57,8.9,112258.0
QUALICORP,QUAL3,18.37,7.97,37.4,39260500.0
RAIADROGASIL,RADL3,22.96,30.02,5.6,139287000.0
RUMO S.A.,RAIL3,15.45,21.56,24.5,187747000.0
RAIZEN,RAIZ4,6.39,21.53,2.9,55728000.0
CELULOSE IRANI,RANI3,6.25,4.97,25.5,7422760.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,12.7,5.56,13.8,163521.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,11.79,5.29,13.8,32310000.0
RECRUSUL,RCSL3,3.95,324.86,1.7,21717500.0
RECRUSUL,RCSL4,1.21,97.8,1.7,1573350.0
RNI,RDNI3,9.37,170.4,1.4,265817.0
REDE D OR,RDOR3,45.59,26.9,20.2,152039000.0
PETRORECONCA,RECV3,20.93,,,14707600.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,6.7,7.08,21.0,7616.0
LOCALIZA RENT A CAR,RENT3,58.46,16.49,28.1,447939000.0
RENOVA,RNEW11,7.34,-24.45,-88.7,54171.0
RENOVA,RNEW3,2.53,-24.57,-88.7,176631.0
RENOVA,RNEW4,2.39,-24.37,-88.7,352925.0
ROMI,ROMI3,16.6,7.84,15.0,15813600.0
ALFA HOLDINGS,RPAD3,6.22,-122.42,,4110.0
ALFA HOLDINGS,RPAD5,8.18,-161.94,,27693.0
ALFA HOLDINGS,RPAD6,4.39,-85.52,,6224.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,2.86,-0.65,-16.9,106532.0
3R PETROLEUM,RRRP3,36.45,27.16,38.2,125057000.0
ROSSI RESIDENCIAL,RSID3,8.57,-67.04,-10.5,594219.0
METALURGICA RIOSULENSE S/A,RSUL4,75.49,7.59,19.6,270406.0
SANEPAR,SAPR11,19.65,4.3,41.1,30023300.0
SANEPAR,SAPR3,3.8,4.2,41.1,1827500.0
SANEPAR,SAPR4,3.95,4.31,41.1,14117600.0
GRUPO SBF,SBFG3,25.05,26.11,6.7,21505800.0
SABESP,SBSP3,36.42,8.56,23.4,90040800.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,37.9,22.71,55.2,230618.0
SER EDUCA,SEER3,11.82,8.39,14.2,6504380.0
SEQUOIA LOG,SEQL3,14.83,143.79,1.2,33020700.0
Springs,SGPS3,5.75,8.17,6.9,380085.0
TIME FOR FUN,SHOW3,3.63,-3.34,-449.6,2220620.0
SCHULZ,SHUL4,8.61,13.08,9.1,1975830.0
SIMPAR,SIMH3,11.21,9.01,19.6,24019900.0
SLC Agricola,SLCE3,46.99,7.52,29.0,54828800.0
EDITORA SARAIVA,SLED3,8.5,-5.82,-48.3,50852.0
EDITORA SARAIVA,SLED4,4.29,-5.67,-48.3,191045.0
SMART FIT,SMFT3,17.05,-27.78,-23.2,22548800.0
SAO MARTINHO,SMTO3,36.92,11.54,31.0,45192000.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,4.62,-20.31,-1.1,19729.0
BOA SAFRA,SOJA3,14.11,10.88,16.1,4968970.0
GRUPO SOMA,SOMA3,14.1,54.33,10.6,62644500.0
SONDOTECNICA S/A.,SOND3,40.2,12.6,8.0,0.0
SONDOTECNICA S/A.,SOND5,38.0,11.66,8.0,1175.0
SONDOTECNICA S/A.,SOND6,35.51,10.6,8.0,586.0
SINQIA,SQIA3,19.12,43.84,9.7,17755300.0
SBPAR,STBP3,7.14,18.77,21.5,33634400.0
Suzano Papel,SUZB3,59.27,10.0,37.1,347216000.0
SYN PROP TEC,SYNE3,7.18,8.65,51.7,23292900.0
TAESA,TAEE11,37.52,6.37,75.7,83064100.0
TAESA,TAEE3,12.66,6.43,75.7,1046490.0
TAESA,TAEE4,12.55,6.39,75.7,2208190.0
TAURUS ARMAS,TASA3,22.16,3.95,30.2,872934.0
TAURUS ARMAS,TASA4,21.01,3.77,30.2,21068900.0
TECNOSOLO S/A,TCNO3,1.84,-21.39,,136432.0
TECNOSOLO S/A,TCNO4,1.31,-19.76,,212131.0
TECNISA,TCSA3,3.76,-7.95,-48.9,2639470.0
TECHNOS,TECN3,2.5,3.51,19.5,3221420.0
TEKA S.A.,TEKA3,26.1,,0.1,124.0
TEKA S.A.,TEKA4,8.91,,0.1,20128.0
TELEBRAS,TELB3,39.0,-5.59,-129.0,18207.0
TELEBRAS,TELB4,15.3,-0.93,-129.0,82535.0
Tenda,TEND3,15.3,5.71,12.2,16845200.0
TRACK FIELD,TFCO4,11.05,21.99,20.0,2513980.0
Tegma,TGMA3,14.85,7.82,12.1,5283320.0
TIM,TIMS3,13.14,8.49,18.3,75661500.0
TEKNO,TKNO4,53.01,3.56,16.0,2104.0
TOTVS,TOTS3,28.62,13.58,40.8,132751000.0
TRIUNFO PARTICIPACOES SA,TPIS3,2.01,-97.43,-1.9,2529360.0
TC,TRAD3,5.23,,,12002800.0
Trisul,TRIS3,6.41,7.54,21.7,8581160.0
TRANSMISSÃO PAULISTA,TRPL3,30.5,5.83,98.7,80796.0
TRANSMISSÃO PAULISTA,TRPL4,23.97,4.84,98.7,25058900.0
3TENTOS,TTEN3,10.04,,,6720820.0
TUPY,TUPY3,20.53,7.05,8.9,11693800.0
RENAUX,TXRX3,34.0,13.42,19.9,0.0
RENAUX,TXRX4,6.74,9.5,19.9,2675.0
UNICASA,UCAS3,3.91,7.18,13.7,182535.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,14.39,15.78,1.7,99402800.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,94.84,4.62,33.9,3976150.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,96.9,4.73,33.9,112729.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,98.46,4.81,33.9,35001900.0
USIMINAS,USIM3,15.46,1.85,31.6,9886500.0
USIMINAS,USIM5,16.63,1.99,31.6,295882000.0
USIMINAS,USIM6,17.93,2.16,31.6,221.0
VALE,VALE3,85.79,2.5,60.3,1927640000.0
VAMOS,VAMO3,12.45,21.85,25.3,28851400.0
VIBRA,VBBR3,22.38,11.07,2.7,173938000.0
VIA,VIIA3,4.4,14.89,3.2,194772000.0
VITTIA,VITT3,14.98,16.36,19.7,1945490.0
VIVARA S.A.,VIVA3,26.0,19.88,23.8,27340300.0
VIVER,VIVR3,1.22,-7.44,-54.7,6117810.0
TELEF BRASIL,VIVT3,49.52,16.15,12.4,90833600.0
VALID,VLID3,9.75,11.37,6.9,3763800.0
VULCABRAS S/A.,VULC3,9.31,15.86,9.3,4989720.0
VIVEO,VVEO3,17.15,,,8882430.0
