Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
ENERGISA MT,ENMT4,81.79,12.5,25.4,5301.0
EMBPAR S/A,EPAR3,13.0,3.64,6.3,35267.0
EQTL PARA,EQPA3,5.5,8.16,23.5,41402.0
EQTL PARA,EQPA5,6.92,9.95,23.5,7860.0
EQTL PARAC,EQPA7,6.7,9.68,23.5,32.0
EQUATORIAL ENERGIA S.A.,EQTL3,22.26,6.76,23.2,139988000.0
ESPACOLASER,ESPA3,6.22,10.17,27.9,24922900.0
ESTRELA,ESTR3,40.0,4.85,13.5,0.0
ESTRELA,ESTR4,67.18,5.77,13.5,0.0
ETERNIT,ETER3,16.56,2.71,27.8,37820100.0
EUCATEX,EUCA3,13.62,3.95,18.3,124970.0
EUCATEX,EUCA4,8.67,2.84,18.3,424564.0
Even,EVEN3,6.46,1.65,16.8,12900500.0
EZTec,EZTC3,19.88,12.77,26.3,47194800.0
FERBASA,FESA3,53.34,7.38,29.0,13782.0
FERBASA,FESA4,47.18,6.52,29.0,26213400.0
Fer Heringer,FHER3,16.98,2.84,14.4,28573900.0
UNIFIQUE,FIQE3,6.47,,,3204940.0
FLEURY,FLRY3,18.49,11.06,19.0,34349900.0
FRAS-LE S.A.,FRAS3,13.54,10.6,13.5,2311970.0
Metalfrio,FRIO3,50.59,16.62,3.5,772.0
POMIFRUTAS,FRTA3,5.21,-265.82,-1.6,24098.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,32.25,4.09,78.9,1380.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,32.0,4.07,78.9,15143.0
GAFISA,GFSA3,1.79,10.81,10.5,14878900.0
GERDAU S.A.,GGBR3,23.25,2.98,23.2,1323300.0
GERDAU S.A.,GGBR4,28.63,3.55,23.2,296054000.0
GPS,GGPS3,14.26,,,29480500.0
GRUPO MATEUS,GMAT3,5.87,14.2,6.2,25608000.0
INTERMEDICA,GNDI3,65.29,88.97,3.9,255055000.0
METALÚRGICA GERDAU,GOAU3,10.43,1.13,23.2,882722.0
METALÚRGICA GERDAU,GOAU4,11.9,1.23,23.2,93157900.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,17.01,-7.73,-35.2,105171000.0
CELGPAR,GPAR3,41.52,16.33,90.6,99.0
GRENDENE SA,GRND3,8.68,13.81,19.2,13872700.0
Generalshopp,GSHP3,32.1,40.34,33.3,12739.0
GUARARAPES CONFECÇÕES,GUAR3,9.54,23.4,4.0,10655000.0
HAGA,HAGA3,7.8,19.6,10.2,487054.0
HAGA,HAGA4,1.89,4.28,10.2,187341.0
HAPVIDA,HAPV3,11.2,82.51,5.5,219569000.0
Helbor,HBOR3,4.08,20.08,7.1,4824920.0
HBR REALTY,HBRE3,7.69,18.07,86.7,566829.0
HIDROVIAS,HBSA3,3.02,32.3,15.2,11081200.0
CIA HABITASUL,HBTS5,45.12,2.93,58.9,4430.0
HERCULES S/A,HETA3,96.0,568.56,28.3,0.0
HERCULES S/A,HETA4,8.03,500.27,28.3,135774.0
HOTEIS OTHON S.A.,HOOT4,2.8,-1.66,-88.5,15767.0
HYPERA,HYPE3,29.02,14.06,29.6,89777500.0
INFRACOMM,IFCM3,15.47,,,23939400.0
GRADIENTE,IGBR3,14.5,-5.7,,532886.0
IGUATEMI,IGTA3,33.13,26.96,39.3,0.0
INEPAR S/A,INEP3,1.38,-4.0,,1583700.0
INEPAR S/A,INEP4,1.35,-3.98,,1243350.0
INTELBRAS,INTB3,26.13,29.0,9.7,28537700.0
JALLESMACHAD,JALL3,9.9,5.72,48.3,6680510.0
JBS,JBSS3,36.32,5.44,8.1,338181000.0
JOÃO FORTES ENGENHARIA S.A.,JFEN3,1.19,-6.83,958.8,957484.0
JHSF Part,JHSF3,5.17,4.13,58.5,23219300.0
JOSAPAR S/A,JOPA3,27.0,12.23,3.1,6431.0
JOSAPAR S/A,JOPA4,35.0,13.67,3.1,634.0
IGUATEMI S.A,JPSA3,29.02,20.35,36.0,7666510.0
JULIO SIMOES,JSLG3,6.73,49.5,18.3,3804010.0
KEPLER WEBER SA,KEPL3,37.19,6.03,11.8,9013430.0
KLABIN,KLBN11,25.61,11.14,28.8,135327000.0
KLABIN,KLBN3,5.96,12.21,28.8,578291.0
KLABIN,KLBN4,4.91,10.86,28.8,2400200.0
KORA SAUDE,KRSA3,4.3,,,856227.0
LOJAS AMERICANAS S.A.,LAME3,6.43,11.11,6.5,20751400.0
LOJAS AMERICANAS S.A.,LAME4,6.42,11.1,6.5,136127000.0
TERRASANTAPA,LAND3,0.0,,,0.0
LAVVI,LAVV3,5.27,2.4,30.6,5349830.0
LOCAMERICA,LCAM3,24.32,11.16,25.4,74119300.0
MAHLE METAL LEVE,LEVE3,31.39,5.88,19.6,12263100.0
LIGHT SA,LIGT3,10.77,5.99,12.4,31686600.0
LIGHTPAR,LIPR3,67.0,-120.07,,16358.0
QUERO-QUERO,LJQQ3,8.81,7.68,9.9,25512400.0
LE LIS BLANC DEUX,LLIS3,1.26,-9.17,-23.7,855192.0
LOG COM PROP,LOGG3,27.25,34.48,74.2,19575700.0
Log-In,LOGN3,21.17,15.96,14.3,17950400.0
LOPES BRASIL,LPSB3,2.57,4.69,24.0,3284920.0
RENNER,LREN3,26.14,15.62,15.3,301924000.0
LUPATECH,LUPA3,5.82,-19.31,-18.5,10943500.0
TREVISA INVESTIMENTOS SA,LUXM4,81.99,20.92,16.2,156423.0
WDC NETWORKS,LVTC3,15.15,,,3520120.0
LOCAWEB,LWSA3,8.64,108.04,4.5,139626000.0
CIA MARCOPOLO,MAPT4,21.51,-130.91,,1954.0
MATER DEI,MATD3,13.6,,,11769300.0
MOBLY,MBLY3,4.92,-4.71,-11.1,1800510.0
M.DIASBRANCO,MDIA3,23.05,22.47,4.7,27573700.0
MOURA DUBEUX,MDNE3,6.01,5.51,12.5,1880610.0
IMC S/A,MEAL3,2.25,-11.65,-4.3,5071110.0
MELNICK,MELK3,3.85,4.58,9.3,2545780.0
MANGELS,MGEL4,13.56,7.38,12.2,21215.0
MAGAZ LUIZA,MGLU3,6.65,83.88,1.5,854342000.0
MILLS,MILS3,5.75,11.87,17.0,7713850.0
MULTILASER,MLAS3,7.05,,,12956200.0
MUNDIAL S/A,MNDL3,35.0,4.27,12.3,110775.0
MINUPAR,MNPR3,6.11,1.01,14.2,67489.0
MONTEIRO ARANHA,MOAR3,405.99,-137.35,,1568060.0
MOSAICO SA,MOSI3,8.4,44.72,5.3,6223810.0
MOVIDA,MOVI3,15.21,8.83,27.7,36997600.0
Marfrig,MRFG3,22.35,2.72,13.8,135306000.0
MRV,MRVE3,11.8,12.48,10.9,60430000.0
MELHORAMENTOS,MSPA3,48.5,-11.8,-23.9,462.0
MELHORAMENTOS,MSPA4,46.0,-11.29,-23.9,438.0
IGUAÇU,MTIG4,40.01,-5.82,-19.4,21237.0
MITRE REALTY,MTRE3,6.91,8.99,9.1,4388920.0
METISA,MTSA4,40.81,5.18,13.2,194001.0
Multiplan,MULT3,19.59,24.85,48.4,139698000.0
WETZEL S.A.,MWET3,22.5,24.87,1.8,369.0
WETZEL S.A.,MWET4,15.3,21.22,1.8,36258.0
IOCHPE-MAXION,MYPK3,14.82,7.79,6.9,21349500.0
NEOENERGIA,NEOE3,15.78,6.02,19.5,35176300.0
NEOGRID,NGRD3,2.74,12.95,13.9,4978300.0
GETNINJAS,NINJ3,4.8,,,4684370.0
NORDON INDS METALURGICAS SA,NORD3,9.9,-98.62,-52.8,2997.0
GRUPO NATURA,NTCO3,22.22,18.31,5.1,249595000.0
NUTRIPLANT,NUTR3,253.0,9.62,3.8,0.0
ODONTOPREV,ODPV3,12.19,10.35,32.6,19671100.0
OUROFINO S/A,OFSA3,23.01,9.83,16.4,302281.0
OI,OIBR3,0.91,-9.77,-174.5,53056100.0
OI,OIBR4,1.5,-10.88,-174.5,896405.0
OMEGA GER,OMGE3,27.57,24.34,27.2,25850200.0
ONCOCLINICAS,ONCO3,10.12,,,16486500.0
OCEANPACT,OPCT3,2.62,348.04,0.4,2746740.0
ORIZON,ORVR3,26.14,42.11,13.2,10199400.0
OSX BRASIL,OSXB3,7.32,-57.31,-387.7,321098.0
IHPARDINI,PARD3,19.66,6.62,20.1,6916980.0
PANATLANTICA,PATI3,70.34,4.84,15.9,1487.0
PANATLANTICA,PATI4,59.61,4.2,15.9,1802.0
PÃO DE AÇÚCAR,PCAR3,19.93,3.95,10.4,51800400.0
PDG REALT,PDGR3,1.5,-23.9,-11.7,1027120.0
PETROBRAS,PETR3,34.47,4.11,44.0,681276000.0
PETROBRAS,PETR4,31.72,3.9,44.0,2106600000.0
PETZ,PETZ3,16.16,42.32,9.2,100497000.0
PROFARMA,PFRM3,4.85,4.5,3.8,705607.0
PAGUE MENOS,PGMN3,8.16,10.38,5.3,7188380.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,10.98,-6.91,-7.8,6139.0
PLANOEPLANO,PLPL3,3.21,2.18,27.8,2728090.0
PARANAPANEMA S.A.,PMAM3,7.91,-45.97,-1.4,2864920.0
PANVEL FARMÁCIAS,PNVL3,11.82,29.88,2.4,8270440.0
MARCOPOLO,POMO3,2.73,155.96,0.7,853789.0
MARCOPOLO,POMO4,3.22,175.24,0.7,15020900.0
POSITIVO INF,POSI3,8.37,6.17,7.9,38144300.0
FOCUS,POWE3,10.5,9.98,3.5,5867350.0
PETRORIO,PRIO3,24.2,14.02,42.6,405281000.0
PRINER,PRNR3,6.0,7.89,7.0,758953.0
PORTOBELLO S/A,PTBL3,8.01,5.49,16.9,9381810.0
PETTENATI,PTNT3,13.36,10.51,8.9,213628.0
PETTENATI,PTNT4,5.5,5.01,8.9,137600.0
QUALICORP,QUAL3,16.94,7.46,37.4,38904300.0
RAIADROGASIL,RADL3,20.45,26.85,5.6,138487000.0
RUMO S.A.,RAIL3,17.48,23.59,24.5,189743000.0
RAIZEN,RAIZ4,6.44,21.64,2.9,57194100.0
CELULOSE IRANI,RANI3,6.21,4.94,25.5,8148890.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,12.21,5.42,13.8,167070.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,11.42,5.19,13.8,29543500.0
RECRUSUL,RCSL3,4.09,336.46,1.7,20746100.0
RECRUSUL,RCSL4,1.14,92.0,1.7,1427180.0
RNI,RDNI3,9.45,171.07,1.4,223748.0
REDE D OR,RDOR3,41.25,24.67,20.2,149685000.0
PETRORECONCA,RECV3,20.18,,,13177500.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,6.65,7.05,21.0,5284.0
LOCALIZA RENT A CAR,RENT3,54.13,15.44,28.1,431936000.0
RENOVA,RNEW11,6.79,-24.19,-88.7,64567.0
RENOVA,RNEW3,2.35,-24.31,-88.7,169421.0
RENOVA,RNEW4,2.26,-24.18,-88.7,325155.0
ROMI,ROMI3,15.96,8.44,14.5,15546200.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,2.59,-0.59,-16.9,130585.0
3R PETROLEUM,RRRP3,36.5,27.2,38.2,91011300.0
ROSSI RESIDENCIAL,RSID3,8.55,-67.01,-10.5,646929.0
METALURGICA RIOSULENSE S/A,RSUL4,73.48,7.39,19.6,250145.0
SANEPAR,SAPR11,18.85,4.18,41.1,29809400.0
SANEPAR,SAPR3,3.59,4.05,41.1,1809280.0
SANEPAR,SAPR4,3.84,4.23,41.1,14012400.0
GRUPO SBF,SBFG3,21.73,23.43,6.7,20101900.0
SABESP,SBSP3,36.0,8.5,23.4,86885500.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,37.85,22.69,55.2,282882.0
SER EDUCA,SEER3,10.74,7.66,14.2,6931360.0
SEQUOIA LOG,SEQL3,13.0,129.31,1.2,30950200.0
Springs,SGPS3,5.0,7.87,6.9,437994.0
TIME FOR FUN,SHOW3,2.99,-2.53,-449.6,2098110.0
SCHULZ,SHUL4,8.28,12.68,9.1,2187920.0
SIMPAR,SIMH3,9.66,8.48,19.6,24681200.0
SLC Agricola,SLCE3,46.23,7.42,29.0,54910200.0
EDITORA SARAIVA,SLED3,9.46,-5.85,-48.3,62542.0
EDITORA SARAIVA,SLED4,4.33,-5.67,-48.3,226273.0
SMART FIT,SMFT3,15.76,-25.66,-23.2,25240900.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,4.55,-20.24,-1.1,18486.0
BOA SAFRA,SOJA3,14.2,10.95,16.1,4902740.0
GRUPO SOMA,SOMA3,12.12,47.16,10.6,54185400.0
SONDOTECNICA S/A.,SOND5,36.01,10.81,8.0,171.0
SONDOTECNICA S/A.,SOND6,35.51,10.6,8.0,0.0
SINQIA,SQIA3,15.49,33.11,9.7,15140900.0
SBPAR,STBP3,6.0,15.37,21.5,32963700.0
Suzano Papel,SUZB3,60.31,10.1,37.1,350202000.0
SYN PROP TEC,SYNE3,7.03,8.56,51.7,24128100.0
TAESA,TAEE11,37.65,6.39,75.7,82084900.0
TAESA,TAEE3,12.59,6.4,75.7,1079390.0
TAESA,TAEE4,12.57,6.39,75.7,2255050.0
TAURUS ARMAS,TASA3,22.53,3.98,30.2,967696.0
TAURUS ARMAS,TASA4,22.24,3.94,30.2,22244900.0
TECNOSOLO S/A,TCNO3,1.71,-24.02,,188692.0
TECNOSOLO S/A,TCNO4,1.39,-22.89,,290204.0
TECNISA,TCSA3,3.02,-7.28,-48.9,2852440.0
TECHNOS,TECN3,2.17,3.09,19.5,3559900.0
TEKA S.A.,TEKA3,26.1,,0.1,0.0
TEKA S.A.,TEKA4,8.7,,0.1,23487.0
TELEBRAS,TELB3,38.93,-5.57,-129.0,23631.0
TELEBRAS,TELB4,15.31,-0.93,-129.0,67885.0
Tenda,TEND3,15.91,5.91,12.2,19376400.0
TRACK FIELD,TFCO4,11.28,22.44,20.0,2539000.0
Tegma,TGMA3,14.08,7.41,12.1,5194850.0
TIM,TIMS3,12.87,8.29,18.3,82610300.0
TEKNO,TKNO4,51.0,3.43,16.0,1875.0
TOTVS,TOTS3,26.37,12.45,40.8,139044000.0
TRIUNFO PARTICIPACOES SA,TPIS3,1.83,-95.86,-1.9,2829990.0
TC,TRAD3,4.45,,,16552200.0
Trisul,TRIS3,5.67,6.79,21.7,9413650.0
TRANSMISSÃO PAULISTA,TRPL3,30.25,5.79,98.7,88009.0
TRANSMISSÃO PAULISTA,TRPL4,24.01,4.84,98.7,25374100.0
3TENTOS,TTEN3,9.2,,,7801310.0
TUPY,TUPY3,20.66,7.08,8.9,12508400.0
RENAUX,TXRX3,34.0,13.42,19.9,162.0
RENAUX,TXRX4,6.8,9.51,19.9,6457.0
UNICASA,UCAS3,3.75,6.8,13.7,174505.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,13.65,15.33,1.7,106519000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,90.67,4.41,33.9,4296230.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,91.07,4.43,33.9,116827.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,91.16,4.43,33.9,34379900.0
USIMINAS,USIM3,14.66,1.74,31.6,9149500.0
USIMINAS,USIM5,16.57,1.99,31.6,297448000.0
USIMINAS,USIM6,17.93,2.16,31.6,266.0
VALE,VALE3,86.71,2.52,60.3,1877270000.0
VAMOS,VAMO3,11.0,19.55,25.3,30134800.0
VIBRA,VBBR3,21.29,10.67,2.7,171686000.0
VIA,VIIA3,4.21,14.6,3.2,190608000.0
VITTIA,VITT3,12.51,13.83,19.7,1733700.0
VIVARA S.A.,VIVA3,23.15,17.64,23.8,25267700.0
VIVER,VIVR3,1.13,-7.14,-54.7,7753720.0
TELEF BRASIL,VIVT3,48.4,15.8,12.4,102571000.0
VALID,VLID3,8.48,10.67,6.9,3604350.0
VULCABRAS S/A.,VULC3,8.61,14.78,9.3,5823580.0
VIVEO,VVEO3,14.5,,,8889670.0
WEG SA,WEGE3,30.74,30.05,19.4,240052000.0
WESTWING,WEST3,3.08,-1.11,-18.7,3600800.0
WHIRLPOOL S.A.,WHRL3,6.3,8.07,9.1,30307.0
WHIRLPOOL S.A.,WHRL4,7.1,9.24,9.1,89674.0
WIZ S.A.,WIZS3,7.51,2.32,44.1,16078300.0
WLM,WLMM3,34.0,9.51,6.5,406.0
WLM,WLMM4,35.0,9.83,6.5,44592.0
YDUQS PART,YDUQ3,20.0,21.68,10.1,61184600.0
