Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,32.0,4.07,78.9,1690.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,32.0,4.07,78.9,16381.0
GAFISA,GFSA3,1.77,10.75,10.5,15920600.0
GERDAU S.A.,GGBR3,22.49,2.9,23.2,1404500.0
GERDAU S.A.,GGBR4,27.43,3.42,23.2,312948000.0
GPS,GGPS3,13.89,,,30575700.0
GRUPO MATEUS,GMAT3,5.7,13.8,6.2,27030700.0
INTERMEDICA,GNDI3,58.16,79.09,3.9,262045000.0
METALÚRGICA GERDAU,GOAU3,10.51,1.14,23.2,1051180.0
METALÚRGICA GERDAU,GOAU4,11.43,1.2,23.2,103872000.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,15.77,-7.51,-35.2,112455000.0
CELGPAR,GPAR3,43.0,16.94,90.6,102.0
GRENDENE SA,GRND3,7.87,12.22,19.2,15198400.0
Generalshopp,GSHP3,30.4,40.26,33.3,13303.0
GUARARAPES CONFECÇÕES,GUAR3,8.58,21.66,4.0,10095500.0
HAGA,HAGA3,8.45,21.28,10.2,429889.0
HAGA,HAGA4,1.91,4.33,10.2,183531.0
HAPVIDA,HAPV3,9.92,72.98,5.5,216929000.0
Helbor,HBOR3,4.03,19.98,7.1,5592960.0
HBR REALTY,HBRE3,7.48,17.76,86.7,427983.0
HIDROVIAS,HBSA3,2.91,31.87,15.2,12507500.0
CIA HABITASUL,HBTS5,48.3,3.11,58.9,8757.0
HERCULES S/A,HETA3,96.0,568.56,28.3,0.0
HERCULES S/A,HETA4,8.23,500.43,28.3,153349.0
HOTEIS OTHON S.A.,HOOT4,2.73,-1.61,-88.5,24453.0
HYPERA,HYPE3,27.29,13.38,29.6,80538600.0
INFRACOMM,IFCM3,17.48,,,24852200.0
GRADIENTE,IGBR3,20.8,-5.79,,1883550.0
IGUATEMI,IGTA3,33.13,26.96,39.3,16133900.0
INEPAR S/A,INEP3,1.36,-3.95,,1888240.0
INEPAR S/A,INEP4,1.35,-3.95,,1354860.0
INTELBRAS,INTB3,24.0,26.48,9.7,32007100.0
JALLESMACHAD,JALL3,9.93,5.73,48.3,7206560.0
JBS,JBSS3,35.24,5.35,8.1,355112000.0
JOÃO FORTES ENGENHARIA S.A.,JFEN3,1.35,-6.99,958.8,840700.0
JHSF Part,JHSF3,4.61,3.79,58.5,22939700.0
JOSAPAR S/A,JOPA3,28.8,12.55,3.1,6964.0
JOSAPAR S/A,JOPA4,35.0,13.67,3.1,550.0
IGUATEMI S.A,JPSA3,29.02,20.35,36.0,7666510.0
JULIO SIMOES,JSLG3,6.84,49.83,18.3,4836750.0
KEPLER WEBER SA,KEPL3,33.0,5.01,11.8,9086800.0
KLABIN,KLBN11,25.22,11.04,28.8,129311000.0
KLABIN,KLBN3,5.91,12.15,28.8,595177.0
KLABIN,KLBN4,4.81,10.74,28.8,2264130.0
KORA SAUDE,KRSA3,4.4,,,926372.0
LOJAS AMERICANAS S.A.,LAME3,5.19,9.72,6.5,24485000.0
LOJAS AMERICANAS S.A.,LAME4,5.21,9.75,6.5,157826000.0
TERRASANTAPA,LAND3,0.0,,,0.0
LAVVI,LAVV3,4.85,1.98,30.6,5395270.0
LOCAMERICA,LCAM3,22.0,10.45,25.4,77706300.0
MAHLE METAL LEVE,LEVE3,31.3,5.86,19.6,13968500.0
LIGHT SA,LIGT3,10.1,5.86,12.4,36149700.0
LIGHTPAR,LIPR3,70.0,-126.06,,12278.0
QUERO-QUERO,LJQQ3,8.96,7.82,9.9,25505600.0
LE LIS BLANC DEUX,LLIS3,1.22,-9.16,-23.7,1096550.0
LOG COM PROP,LOGG3,23.45,30.92,74.2,18788900.0
Log-In,LOGN3,23.8,17.42,14.3,15268400.0
LOPES BRASIL,LPSB3,2.16,3.55,24.0,3430470.0
RENNER,LREN3,22.99,13.54,15.3,322622000.0
LUPATECH,LUPA3,4.97,-17.67,-18.5,13521500.0
TREVISA INVESTIMENTOS SA,LUXM4,79.97,20.4,16.2,127959.0
WDC NETWORKS,LVTC3,14.09,,,3873600.0
LOCAWEB,LWSA3,9.91,131.83,4.5,142910000.0
CIA MARCOPOLO,MAPT4,27.0,-164.33,,1800.0
MATER DEI,MATD3,11.43,,,11915600.0
MOBLY,MBLY3,4.24,-3.79,-11.1,3168060.0
M.DIASBRANCO,MDIA3,23.62,23.03,4.7,34707900.0
MOURA DUBEUX,MDNE3,4.6,4.07,12.5,1640400.0
IMC S/A,MEAL3,2.12,-11.12,-4.3,6118170.0
MELNICK,MELK3,3.7,4.09,9.3,2714480.0
MANGELS,MGEL4,13.63,7.38,12.2,28478.0
MAGAZ LUIZA,MGLU3,6.22,78.49,1.5,905004000.0
MILLS,MILS3,5.22,10.69,17.0,8488040.0
MULTILASER,MLAS3,6.96,,,14362800.0
MUNDIAL S/A,MNDL3,32.0,4.18,12.3,126688.0
MINUPAR,MNPR3,5.92,0.98,14.2,74017.0
MONTEIRO ARANHA,MOAR3,395.0,-133.52,,1612740.0
MOSAICO SA,MOSI3,7.42,34.06,5.3,7548170.0
MOVIDA,MOVI3,13.67,8.39,27.7,38033400.0
Marfrig,MRFG3,21.17,2.64,13.8,148308000.0
MRV,MRVE3,10.58,11.7,10.9,61952200.0
MELHORAMENTOS,MSPA3,48.5,-11.8,-23.9,462.0
MELHORAMENTOS,MSPA4,46.0,-11.29,-23.9,438.0
IGUAÇU,MTIG4,40.01,-5.82,-19.4,21392.0
MITRE REALTY,MTRE3,6.73,8.62,9.1,4884790.0
METISA,MTSA4,42.7,5.42,13.2,187539.0
Multiplan,MULT3,16.66,21.67,48.4,149205000.0
WETZEL S.A.,MWET3,22.5,24.87,1.8,440.0
WETZEL S.A.,MWET4,14.97,21.05,1.8,36340.0
IOCHPE-MAXION,MYPK3,14.38,7.71,6.9,23972800.0
NEOENERGIA,NEOE3,14.69,5.86,19.5,38825800.0
NEOGRID,NGRD3,2.35,10.12,13.9,6074720.0
GETNINJAS,NINJ3,4.79,,,4666220.0
NORDON INDS METALURGICAS SA,NORD3,12.7,-116.35,-52.8,1892.0
GRUPO NATURA,NTCO3,22.11,18.24,5.1,326684000.0
NUTRIPLANT,NUTR3,253.0,9.62,3.8,0.0
ODONTOPREV,ODPV3,11.99,10.17,32.6,17515800.0
OUROFINO S/A,OFSA3,24.01,10.21,16.4,357775.0
OI,OIBR3,0.71,-9.39,-174.5,55477200.0
OI,OIBR4,1.25,-10.41,-174.5,883789.0
OMEGA GER,OMGE3,27.57,24.34,27.2,35394500.0
ONCOCLINICAS,ONCO3,9.63,,,18651400.0
OCEANPACT,OPCT3,2.5,-117.09,-1.1,3028180.0
ORIZON,ORVR3,23.3,38.09,13.2,10074300.0
OSX BRASIL,OSXB3,6.85,-57.29,-387.7,299075.0
IHPARDINI,PARD3,17.96,6.06,20.1,6850790.0
PANATLANTICA,PATI3,70.34,4.84,15.9,4889.0
PANATLANTICA,PATI4,56.0,3.99,15.9,1376.0
PÃO DE AÇÚCAR,PCAR3,18.95,3.85,10.4,56216800.0
PDG REALT,PDGR3,1.19,-23.52,-11.7,1325740.0
PETROBRAS,PETR3,30.83,3.84,44.0,615145000.0
PETROBRAS,PETR4,28.18,3.64,44.0,2043390000.0
PETZ,PETZ3,14.18,35.34,9.2,111748000.0
PROFARMA,PFRM3,5.22,4.69,3.8,946154.0
PAGUE MENOS,PGMN3,8.33,10.57,5.3,8536930.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,10.0,-6.64,-7.8,5105.0
PLANOEPLANO,PLPL3,3.04,2.08,27.8,2959140.0
PARANAPANEMA S.A.,PMAM3,8.75,-46.46,-1.4,3166440.0
PANVEL FARMÁCIAS,PNVL3,11.09,28.43,2.4,9314180.0
MARCOPOLO,POMO3,2.59,150.46,0.7,757303.0
MARCOPOLO,POMO4,3.08,169.73,0.7,13760200.0
POSITIVO INF,POSI3,8.24,6.09,7.9,40279200.0
FOCUS,POWE3,10.66,10.24,3.5,6080550.0
PETRORIO,PRIO3,19.82,11.42,42.6,402005000.0
PRINER,PRNR3,6.24,8.24,7.0,839863.0
PORTOBELLO S/A,PTBL3,7.47,5.23,16.9,10763600.0
PETTENATI,PTNT3,12.91,10.19,8.9,229114.0
PETTENATI,PTNT4,5.48,5.0,8.9,145527.0
QUALICORP,QUAL3,15.48,6.93,37.4,39466900.0
RAIADROGASIL,RADL3,21.48,28.15,5.6,156423000.0
RUMO S.A.,RAIL3,15.86,21.97,24.5,209563000.0
RAIZEN,RAIZ4,5.82,20.22,2.9,66954100.0
CELULOSE IRANI,RANI3,6.24,4.96,25.5,8931550.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,12.97,5.64,13.8,184110.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,10.99,5.06,13.8,29224900.0
RECRUSUL,RCSL3,3.77,309.94,1.7,20011000.0
RECRUSUL,RCSL4,1.14,92.0,1.7,1728430.0
RNI,RDNI3,10.49,179.77,1.4,253703.0
REDE D OR,RDOR3,41.16,24.62,20.2,141147000.0
PETRORECONCA,RECV3,17.22,,,12414100.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,6.77,7.13,21.0,7982.0
LOCALIZA RENT A CAR,RENT3,49.47,14.31,28.1,430774000.0
RENOVA,RNEW11,6.5,-24.05,-88.7,80448.0
RENOVA,RNEW3,2.23,-24.14,-88.7,200053.0
RENOVA,RNEW4,2.16,-24.04,-88.7,392127.0
ROMI,ROMI3,15.46,8.25,14.5,13764900.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,2.64,-0.6,-16.9,145012.0
3R PETROLEUM,RRRP3,34.0,25.18,38.2,96060300.0
ROSSI RESIDENCIAL,RSID3,8.15,-66.37,-10.5,805300.0
METALURGICA RIOSULENSE S/A,RSUL4,74.0,7.44,19.6,281931.0
SANEPAR,SAPR11,17.42,3.97,41.1,30663600.0
SANEPAR,SAPR3,3.36,3.88,41.1,1873610.0
SANEPAR,SAPR4,3.56,4.03,41.1,15771100.0
GRUPO SBF,SBFG3,20.35,22.32,6.7,25033800.0
SABESP,SBSP3,35.46,8.42,23.4,91300300.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,37.59,22.58,55.2,281203.0
SER EDUCA,SEER3,9.54,6.85,14.2,9172330.0
SEQUOIA LOG,SEQL3,10.94,113.03,1.2,31358600.0
Springs,SGPS3,4.25,7.57,6.9,463312.0
TIME FOR FUN,SHOW3,2.96,-2.5,-449.6,1864570.0
SCHULZ,SHUL4,7.42,11.62,9.1,2313920.0
SIMPAR,SIMH3,9.58,8.36,19.6,26509400.0
SLC Agricola,SLCE3,42.99,7.0,29.0,53820100.0
EDITORA SARAIVA,SLED3,11.86,-5.94,-48.3,128415.0
EDITORA SARAIVA,SLED4,4.63,-5.68,-48.3,448371.0
SMART FIT,SMFT3,15.1,-24.58,-23.2,28389700.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,4.83,-20.51,-1.1,19004.0
BOA SAFRA,SOJA3,14.12,10.89,16.1,4804890.0
GRUPO SOMA,SOMA3,10.5,41.3,10.6,58813700.0
SONDOTECNICA S/A.,SOND5,36.01,10.81,8.0,171.0
SONDOTECNICA S/A.,SOND6,35.51,10.6,8.0,0.0
SINQIA,SQIA3,13.17,26.24,9.7,15947800.0
SBPAR,STBP3,5.59,14.15,21.5,35541400.0
Suzano Papel,SUZB3,59.32,10.0,37.1,338331000.0
SYN PROP TEC,SYNE3,6.76,8.39,51.7,24731600.0
TAESA,TAEE11,36.11,6.21,75.7,81961900.0
TAESA,TAEE3,12.13,6.24,75.7,1148330.0
TAESA,TAEE4,12.1,6.23,75.7,2331540.0
TAURUS ARMAS,TASA3,21.25,3.78,30.2,967806.0
TAURUS ARMAS,TASA4,21.27,3.79,30.2,25361800.0
TECNOSOLO S/A,TCNO3,1.86,-24.56,,195029.0
TECNOSOLO S/A,TCNO4,1.47,-23.18,,287713.0
TECNISA,TCSA3,2.76,-7.04,-48.9,3505140.0
TECHNOS,TECN3,2.05,2.94,19.5,4709410.0
TEKA S.A.,TEKA3,26.1,,0.1,0.0
TEKA S.A.,TEKA4,9.94,,0.1,25393.0
TELEBRAS,TELB3,44.1,-6.59,-129.0,23104.0
TELEBRAS,TELB4,13.82,-0.64,-129.0,71219.0
Tenda,TEND3,14.93,5.6,12.2,26115900.0
TRACK FIELD,TFCO4,10.75,21.4,20.0,2413600.0
Tegma,TGMA3,13.06,6.86,12.1,5187730.0
TIM,TIMS3,12.43,7.97,18.3,87224000.0
TEKNO,TKNO4,51.0,3.43,16.0,2532.0
TOTVS,TOTS3,25.1,11.82,40.8,134810000.0
TRIUNFO PARTICIPACOES SA,TPIS3,1.85,-96.04,-1.9,3946990.0
TC,TRAD3,5.13,,,19505900.0
Trisul,TRIS3,5.55,6.67,21.7,10452400.0
TRANSMISSÃO PAULISTA,TRPL3,30.31,5.8,98.7,122224.0
TRANSMISSÃO PAULISTA,TRPL4,23.66,4.79,98.7,26505900.0
3TENTOS,TTEN3,8.8,,,9045530.0
TUPY,TUPY3,19.34,6.74,8.9,14592000.0
RENAUX,TXRX3,34.0,13.42,19.9,162.0
RENAUX,TXRX4,7.0,9.54,19.9,7288.0
UNICASA,UCAS3,3.84,7.02,13.7,148580.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,12.95,14.9,1.7,112911000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,95.0,4.63,33.9,4987930.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,94.5,4.6,33.9,121062.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,95.45,4.65,33.9,36560100.0
USIMINAS,USIM3,13.74,1.63,31.6,4758840.0
USIMINAS,USIM5,14.68,1.75,31.6,287337000.0
USIMINAS,USIM6,19.0,2.3,31.6,136.0
VALE,VALE3,84.0,2.45,60.3,1831890000.0
VAMOS,VAMO3,10.2,18.29,25.3,31537900.0
VIBRA,VBBR3,19.17,9.88,2.7,173492000.0
VIA,VIIA3,4.17,14.54,3.2,239377000.0
VITTIA,VITT3,12.03,13.34,19.7,1845550.0
VIVARA S.A.,VIVA3,22.1,16.81,23.8,24985300.0
VIVER,VIVR3,1.08,-6.97,-54.7,11466300.0
TELEF BRASIL,VIVT3,46.66,15.26,12.4,117844000.0
VALID,VLID3,8.0,10.4,6.9,4207890.0
VULCABRAS S/A.,VULC3,8.22,14.17,9.3,8150400.0
VIVEO,VVEO3,16.64,,,6860460.0
WEG SA,WEGE3,29.41,28.74,19.4,228076000.0
WESTWING,WEST3,2.8,-0.57,-18.7,3445290.0
WHIRLPOOL S.A.,WHRL3,6.75,8.73,9.1,31514.0
WHIRLPOOL S.A.,WHRL4,7.78,10.23,9.1,83606.0
WIZ S.A.,WIZS3,7.14,2.17,44.1,19341500.0
WLM,WLMM3,34.0,9.51,6.5,2021.0
WLM,WLMM4,37.77,10.72,6.5,52917.0
YDUQS PART,YDUQ3,18.81,20.84,10.1,66370200.0
