Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
EQTL PARA,EQPA5,7.3,10.43,23.5,5740.0
EQTL PARA,EQPA6,10.68,14.71,23.5,0.0
EQTL PARAC,EQPA7,6.62,9.57,23.5,108.0
EQUATORIAL ENERGIA S.A.,EQTL3,23.96,7.1,23.2,134578000.0
ESPACOLASER,ESPA3,6.03,9.95,27.9,23354100.0
ESTRELA,ESTR3,40.0,4.85,13.5,0.0
ESTRELA,ESTR4,67.18,5.77,13.5,0.0
ETERNIT,ETER3,17.09,2.82,27.8,40225100.0
EUCATEX,EUCA3,14.29,4.1,18.3,122006.0
EUCATEX,EUCA4,9.13,2.95,18.3,462571.0
Even,EVEN3,7.02,1.97,16.8,12490400.0
EZTec,EZTC3,19.14,12.16,26.3,43413300.0
FERBASA,FESA3,50.0,6.91,29.0,19364.0
FERBASA,FESA4,47.85,6.61,29.0,23657600.0
Fer Heringer,FHER3,15.09,2.64,14.4,23152100.0
UNIFIQUE,FIQE3,6.08,,,3192520.0
FLEURY,FLRY3,19.39,11.46,19.0,36074100.0
FRAS-LE S.A.,FRAS3,12.9,10.18,13.5,3201360.0
Metalfrio,FRIO3,50.59,16.62,3.5,118.0
POMIFRUTAS,FRTA3,4.88,-263.32,-1.6,23006.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,32.0,4.07,78.9,1204.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,32.2,4.09,78.9,13726.0
GAFISA,GFSA3,2.05,11.51,10.5,14055200.0
GERDAU S.A.,GGBR3,23.3,2.99,23.2,1177640.0
GERDAU S.A.,GGBR4,28.78,3.56,23.2,275214000.0
GPS,GGPS3,15.67,,,24661400.0
GRUPO MATEUS,GMAT3,5.7,13.8,6.2,25315000.0
INTERMEDICA,GNDI3,71.02,96.42,3.9,332320000.0
METALÚRGICA GERDAU,GOAU3,10.39,1.13,23.2,816090.0
METALÚRGICA GERDAU,GOAU4,11.8,1.22,23.2,81830500.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,17.06,-7.73,-35.2,88099400.0
CELGPAR,GPAR3,41.52,16.33,90.6,97.0
GRENDENE SA,GRND3,8.45,13.35,19.2,13490200.0
Generalshopp,GSHP3,29.82,40.23,33.3,14615.0
GUARARAPES CONFECÇÕES,GUAR3,12.83,29.38,4.0,13912500.0
HAGA,HAGA3,8.42,21.2,10.2,523261.0
HAGA,HAGA4,2.21,5.11,10.2,224151.0
HAPVIDA,HAPV3,12.43,91.67,5.5,286712000.0
Helbor,HBOR3,4.11,20.13,7.1,4576810.0
HBR REALTY,HBRE3,7.9,18.38,86.7,576697.0
HIDROVIAS,HBSA3,2.8,31.45,15.2,10123500.0
CIA HABITASUL,HBTS5,42.0,2.75,58.9,3674.0
HERCULES S/A,HETA3,96.0,568.56,28.3,0.0
HERCULES S/A,HETA4,8.61,500.72,28.3,73620.0
HOTEIS OTHON S.A.,HOOT4,2.83,-1.68,-88.5,18028.0
HYPERA,HYPE3,30.89,14.79,29.6,83476100.0
INFRACOMM,IFCM3,15.4,,,20379900.0
GRADIENTE,IGBR3,38.47,-6.02,,742948.0
IGUATEMI S.A,IGTI11,18.7,26.24,36.0,47281900.0
IGUATEMI S.A,IGTI3,3.26,30.39,36.0,2027020.0
INEPAR S/A,INEP3,1.53,-4.1,,1391520.0
INEPAR S/A,INEP4,1.49,-4.07,,1285750.0
INTELBRAS,INTB3,30.84,34.59,9.7,29070200.0
ITAÚSA,ITSA3,10.32,71.03,17.2,1577050.0
ITAÚSA,ITSA4,10.27,70.7,17.2,243679000.0
JALLESMACHAD,JALL3,9.41,5.49,48.3,6722240.0
JBS,JBSS3,34.24,5.26,8.1,334752000.0
JOÃO FORTES ENGENHARIA S.A.,JFEN3,1.24,-6.88,958.8,1065890.0
JHSF Part,JHSF3,5.95,4.61,58.5,27326500.0
JOSAPAR S/A,JOPA3,27.0,12.23,3.1,3474.0
JOSAPAR S/A,JOPA4,35.0,13.67,3.1,529.0
JULIO SIMOES,JSLG3,6.92,50.08,18.3,2800550.0
KEPLER WEBER SA,KEPL3,41.29,7.02,11.8,9335810.0
KLABIN,KLBN11,25.3,11.06,28.8,125305000.0
KLABIN,KLBN3,5.87,12.1,28.8,574722.0
KLABIN,KLBN4,4.86,10.8,28.8,2549500.0
KORA SAUDE,KRSA3,4.0,,,832250.0
TERRASANTAPA,LAND3,0.0,,,0.0
LAVVI,LAVV3,5.49,2.62,30.6,4564300.0
LOCAMERICA,LCAM3,25.28,11.45,25.4,73421100.0
MAHLE METAL LEVE,LEVE3,30.69,5.75,19.6,11193000.0
LIGHT SA,LIGT3,10.8,6.0,12.4,26433300.0
LIGHTPAR,LIPR3,65.0,-116.07,,18049.0
QUERO-QUERO,LJQQ3,9.65,8.48,9.9,26962200.0
LE LIS BLANC DEUX,LLIS3,1.8,-9.37,-23.7,852789.0
LOG COM PROP,LOGG3,27.84,35.03,74.2,19085100.0
Log-In,LOGN3,23.31,17.15,14.3,16755900.0
LOPES BRASIL,LPSB3,3.15,6.29,24.0,3840110.0
RENNER,LREN3,26.2,15.66,15.3,300364000.0
LUPATECH,LUPA3,5.78,-19.23,-18.5,11086100.0
TREVISA INVESTIMENTOS SA,LUXM4,81.99,20.92,16.2,158461.0
WDC NETWORKS,LVTC3,14.15,,,3237580.0
LOCAWEB,LWSA3,9.73,128.46,4.5,130872000.0
CIA MARCOPOLO,MAPT3,37.0,-225.19,,0.0
CIA MARCOPOLO,MAPT4,21.51,-130.91,,1732.0
MATER DEI,MATD3,14.87,,,12108600.0
MOBLY,MBLY3,6.6,-6.97,-11.1,1691510.0
M.DIASBRANCO,MDIA3,22.0,21.45,4.7,27469000.0
MOURA DUBEUX,MDNE3,6.28,5.78,12.5,1917010.0
IMC S/A,MEAL3,2.67,-13.37,-4.3,4976250.0
MELNICK,MELK3,4.22,5.8,9.3,2161380.0
MANGELS,MGEL4,13.89,7.4,12.2,21061.0
MAGAZ LUIZA,MGLU3,6.33,79.87,1.5,928102000.0
MILLS,MILS3,6.07,12.59,17.0,7457260.0
MULTILASER,MLAS3,6.86,,,11657800.0
MUNDIAL S/A,MNDL3,36.72,4.32,12.3,62824.0
MINUPAR,MNPR3,6.4,1.06,14.2,57816.0
MONTEIRO ARANHA,MOAR3,410.0,-138.75,,1263800.0
MOSAICO SA,MOSI3,7.24,32.1,5.3,5324340.0
MOVIDA,MOVI3,15.67,8.96,27.7,36682500.0
Marfrig,MRFG3,20.32,2.59,13.8,135046000.0
MRV,MRVE3,12.46,12.91,10.9,64223100.0
MELHORAMENTOS,MSPA3,48.5,-11.8,-23.9,451.0
MELHORAMENTOS,MSPA4,46.0,-11.29,-23.9,428.0
IGUAÇU,MTIG4,35.44,-5.74,-19.4,3411.0
MITRE REALTY,MTRE3,6.96,9.1,9.1,4327700.0
METISA,MTSA4,40.06,5.08,13.2,181846.0
Multiplan,MULT3,20.7,26.05,48.4,137289000.0
WETZEL S.A.,MWET3,22.5,24.87,1.8,105.0
WETZEL S.A.,MWET4,15.93,21.54,1.8,45859.0
IOCHPE-MAXION,MYPK3,14.05,7.65,6.9,20542200.0
NEOENERGIA,NEOE3,16.04,6.06,19.5,28102300.0
NEOGRID,NGRD3,2.94,14.4,13.9,4725810.0
GETNINJAS,NINJ3,4.39,,,3362710.0
NORDON INDS METALURGICAS SA,NORD3,10.12,-100.02,-52.8,2477.0
GRUPO NATURA,NTCO3,21.01,17.51,5.1,220023000.0
NUTRIPLANT,NUTR3,253.0,9.62,3.8,0.0
CONSERVAS ODERICH SA,ODER4,190.0,19.0,18.9,0.0
ODONTOPREV,ODPV3,12.21,10.36,32.6,18841500.0
OUROFINO S/A,OFSA3,24.91,10.55,16.4,222785.0
OI,OIBR3,1.06,-10.05,-174.5,73270500.0
OI,OIBR4,1.76,-11.37,-174.5,1512360.0
ONCOCLINICAS,ONCO3,11.33,,,13866700.0
OCEANPACT,OPCT3,2.9,369.29,0.4,2664680.0
ORIZON,ORVR3,29.0,46.16,13.2,13446200.0
OSX BRASIL,OSXB3,7.25,-57.3,-387.7,106854.0
IHPARDINI,PARD3,21.95,7.37,20.1,6907450.0
PANATLANTICA,PATI3,69.0,4.76,15.9,1268.0
PANATLANTICA,PATI4,60.0,4.22,15.9,1351.0
PÃO DE AÇÚCAR,PCAR3,21.51,4.11,10.4,52233400.0
PDG REALT,PDGR3,1.58,-23.99,-11.7,1492590.0
PADTEC,PDTC3,6.58,16.88,9.4,837685.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB3,64.95,-17.78,-85.6,2638.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB4,75.0,-23.76,-85.6,3696.0
PETROBRAS,PETR3,35.91,4.22,44.0,659431000.0
PETROBRAS,PETR4,32.63,3.97,44.0,1951930000.0
PETZ,PETZ3,17.67,46.2,9.2,106313000.0
PROFARMA,PFRM3,4.88,4.51,3.8,603569.0
PAGUE MENOS,PGMN3,9.11,11.45,5.3,7392300.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,9.88,-6.61,-7.8,6250.0
PLANOEPLANO,PLPL3,3.78,2.51,27.8,2697120.0
PARANAPANEMA S.A.,PMAM3,8.04,-46.05,-1.4,2931230.0
PANVEL FARMÁCIAS,PNVL3,13.09,32.4,2.4,7490040.0
MARCOPOLO,POMO3,2.61,151.24,0.7,844891.0
MARCOPOLO,POMO4,3.08,169.73,0.7,17747000.0
WILSON SONS,PORT3,60.05,,,3197210.0
POSITIVO INF,POSI3,9.0,6.53,7.9,35995800.0
FOCUS,POWE3,10.93,10.68,3.5,5134990.0
PETRORIO,PRIO3,24.41,14.14,42.6,413472000.0
PRINER,PRNR3,6.73,8.95,7.0,814558.0
PORTOBELLO S/A,PTBL3,8.31,5.64,16.9,8685200.0
PETTENATI,PTNT3,12.27,9.75,8.9,213202.0
PETTENATI,PTNT4,6.22,5.52,8.9,104813.0
QUALICORP,QUAL3,17.19,7.55,37.4,39210800.0
RAIADROGASIL,RADL3,21.98,28.78,5.6,137680000.0
RUMO S.A.,RAIL3,15.26,21.37,24.5,185803000.0
RAIZEN,RAIZ4,6.38,21.5,2.9,55514500.0
CELULOSE IRANI,RANI3,6.16,4.91,25.5,7474000.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,12.13,5.39,13.8,163645.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,11.62,5.24,13.8,32176400.0
RECRUSUL,RCSL3,3.96,325.69,1.7,21488100.0
RECRUSUL,RCSL4,1.18,95.32,1.7,1544010.0
RNI,RDNI3,9.26,169.48,1.4,262385.0
REDE D OR,RDOR3,45.72,26.96,20.2,153771000.0
PETRORECONCA,RECV3,21.36,,,14774200.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,6.56,6.99,21.0,7871.0
LOCALIZA RENT A CAR,RENT3,57.22,16.19,28.1,440395000.0
RENOVA,RNEW11,7.55,-24.55,-88.7,53119.0
RENOVA,RNEW3,2.79,-24.95,-88.7,175139.0
RENOVA,RNEW4,2.39,-24.37,-88.7,368691.0
ROMI,ROMI3,15.4,7.42,15.0,15816500.0
ALFA HOLDINGS,RPAD3,6.35,-125.04,,4029.0
ALFA HOLDINGS,RPAD5,8.21,-162.54,,27106.0
ALFA HOLDINGS,RPAD6,4.37,-85.12,,5874.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,2.79,-0.63,-16.9,105287.0
3R PETROLEUM,RRRP3,37.48,27.99,38.2,127202000.0
ROSSI RESIDENCIAL,RSID3,8.4,-66.77,-10.5,581676.0
METALURGICA RIOSULENSE S/A,RSUL4,74.04,7.45,19.6,252712.0
SANEPAR,SAPR11,19.92,4.34,41.1,30098900.0
SANEPAR,SAPR3,3.81,4.21,41.1,1826670.0
SANEPAR,SAPR4,3.99,4.34,41.1,13819800.0
GRUPO SBF,SBFG3,23.24,24.65,6.7,21806100.0
SABESP,SBSP3,35.87,8.48,23.4,89176300.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,36.0,21.96,55.2,227168.0
SER EDUCA,SEER3,11.18,7.96,14.2,6369520.0
SEQUOIA LOG,SEQL3,14.98,144.98,1.2,31566700.0
Springs,SGPS3,5.85,8.21,6.9,371741.0
TIME FOR FUN,SHOW3,3.59,-3.29,-449.6,2212500.0
SCHULZ,SHUL4,8.56,13.02,9.1,1946280.0
SIMPAR,SIMH3,10.76,8.86,19.6,23473100.0
SLC Agricola,SLCE3,47.38,7.57,29.0,55625700.0
EDITORA SARAIVA,SLED3,13.28,-5.99,-48.3,125371.0
EDITORA SARAIVA,SLED4,6.86,-5.76,-48.3,388502.0
SMART FIT,SMFT3,16.52,-26.91,-23.2,22603200.0
SAO MARTINHO,SMTO3,36.74,11.5,31.0,44480400.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,4.59,-20.28,-1.1,19353.0
BOA SAFRA,SOJA3,13.65,10.5,16.1,4958590.0
GRUPO SOMA,SOMA3,13.83,53.35,10.6,63220900.0
SONDOTECNICA S/A.,SOND3,40.2,12.6,8.0,0.0
SONDOTECNICA S/A.,SOND5,38.69,11.95,8.0,1237.0
SONDOTECNICA S/A.,SOND6,35.51,10.6,8.0,572.0
SINQIA,SQIA3,19.12,43.84,9.7,17931100.0
SBPAR,STBP3,7.2,18.94,21.5,33115600.0
Suzano Papel,SUZB3,60.58,10.12,37.1,340419000.0
SYN PROP TEC,SYNE3,7.12,8.61,51.7,22504600.0
TAESA,TAEE11,37.65,6.39,75.7,79750300.0
TAESA,TAEE3,12.57,6.39,75.7,969376.0
TAESA,TAEE4,12.53,6.38,75.7,2115160.0
TAURUS ARMAS,TASA3,21.93,3.92,30.2,854176.0
TAURUS ARMAS,TASA4,21.56,3.86,30.2,20615800.0
TECNOSOLO S/A,TCNO3,1.75,-21.11,,132390.0
TECNOSOLO S/A,TCNO4,1.28,-19.66,,206568.0
TECNISA,TCSA3,3.63,-7.83,-48.9,2589000.0
TECHNOS,TECN3,2.55,3.57,19.5,3237600.0
TEKA S.A.,TEKA3,26.1,,0.1,121.0
TEKA S.A.,TEKA4,9.0,,0.1,19360.0
TELEBRAS,TELB3,39.5,-5.68,-129.0,17866.0
TELEBRAS,TELB4,14.6,-0.8,-129.0,87971.0
Tenda,TEND3,14.13,5.35,12.2,17096700.0
TRACK FIELD,TFCO4,10.69,21.28,20.0,2859420.0
Tegma,TGMA3,14.77,7.78,12.1,5214120.0
TIM,TIMS3,13.31,8.61,18.3,74965900.0
TEKNO,TKNO4,63.61,4.23,16.0,2203.0
TOTVS,TOTS3,28.47,13.5,40.8,129284000.0
TRIUNFO PARTICIPACOES SA,TPIS3,1.96,-97.0,-1.9,2351090.0
TC,TRAD3,5.49,,,12364700.0
Trisul,TRIS3,6.08,7.21,21.7,8654700.0
TRANSMISSÃO PAULISTA,TRPL3,30.51,5.83,98.7,80570.0
TRANSMISSÃO PAULISTA,TRPL4,23.9,4.83,98.7,25062100.0
3TENTOS,TTEN3,9.87,,,6587540.0
TUPY,TUPY3,19.61,6.81,8.9,11778400.0
RENAUX,TXRX3,34.0,13.42,19.9,0.0
RENAUX,TXRX4,6.75,9.5,19.9,2569.0
UNICASA,UCAS3,3.82,6.97,13.7,179316.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,14.52,15.86,1.7,97135100.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,94.99,4.63,33.9,3936900.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,96.65,4.71,33.9,109921.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,99.7,4.87,33.9,35342300.0
USIMINAS,USIM3,15.0,1.79,31.6,9793070.0
USIMINAS,USIM5,16.32,1.96,31.6,294355000.0
USIMINAS,USIM6,17.93,2.16,31.6,216.0
VALE,VALE3,87.98,2.56,60.3,1913120000.0
VAMOS,VAMO3,12.02,21.17,25.3,28634400.0
VIBRA,VBBR3,22.64,11.17,2.7,175187000.0
VIA,VIIA3,4.22,14.61,3.2,196399000.0
VITTIA,VITT3,15.0,16.39,19.7,1960770.0
VIVARA S.A.,VIVA3,24.7,18.86,23.8,27137400.0
VIVER,VIVR3,1.16,-7.24,-54.7,5937530.0
TELEF BRASIL,VIVT3,49.71,16.21,12.4,88676500.0
VALID,VLID3,10.4,11.72,6.9,3933360.0
VULCABRAS S/A.,VULC3,8.66,14.85,9.3,5127710.0
VIVEO,VVEO3,17.57,,,8950710.0
